排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,3889,730.0,20250825,br2510,多单持仓,BR
2,国泰君安,3352,227.0,20250825,br2510,多单持仓,BR
3,东证期货,3228,704.0,20250825,br2510,多单持仓,BR
4,永安期货,1564,491.0,20250825,br2510,多单持仓,BR
5,新湖期货,1355,474.0,20250825,br2510,多单持仓,BR
6,浙商期货,1329,5.0,20250825,br2510,多单持仓,BR
7,国投期货,1205,374.0,20250825,br2510,多单持仓,BR
8,银河期货,1097,256.0,20250825,br2510,多单持仓,BR
9,海通期货,1046,277.0,20250825,br2510,多单持仓,BR
10,华泰期货,979,230.0,20250825,br2510,多单持仓,BR
11,东吴期货,937,412.0,20250825,br2510,多单持仓,BR
12,广发期货,861,422.0,20250825,br2510,多单持仓,BR
13,中银期货,824,-315.0,20250825,br2510,多单持仓,BR
14,创元期货,795,148.0,20250825,br2510,多单持仓,BR
15,中信建投,781,405.0,20250825,br2510,多单持仓,BR
16,国贸期货,727,69.0,20250825,br2510,多单持仓,BR
17,中辉期货,685,304.0,20250825,br2510,多单持仓,BR
18,中泰期货,675,115.0,20250825,br2510,多单持仓,BR
19,国元期货,619,141.0,20250825,br2510,多单持仓,BR
20,方正中期,618,222.0,20250825,br2510,多单持仓,BR
1,中信期货,3835,-54.0,20250826,br2510,多单持仓,BR
2,国泰君安,3239,-113.0,20250826,br2510,多单持仓,BR
3,东证期货,2632,-596.0,20250826,br2510,多单持仓,BR
4,新湖期货,1438,83.0,20250826,br2510,多单持仓,BR
5,国投期货,1347,142.0,20250826,br2510,多单持仓,BR
6,永安期货,1271,-293.0,20250826,br2510,多单持仓,BR
7,银河期货,1123,26.0,20250826,br2510,多单持仓,BR
8,浙商期货,1095,-234.0,20250826,br2510,多单持仓,BR
9,华泰期货,1041,62.0,20250826,br2510,多单持仓,BR
10,创元期货,895,100.0,20250826,br2510,多单持仓,BR
11,广发期货,848,-13.0,20250826,br2510,多单持仓,BR
12,海通期货,816,-230.0,20250826,br2510,多单持仓,BR
13,中信建投,809,28.0,20250826,br2510,多单持仓,BR
14,国贸期货,802,75.0,20250826,br2510,多单持仓,BR
15,中泰期货,797,122.0,20250826,br2510,多单持仓,BR
16,云期货,770,178.0,20250826,br2510,多单持仓,BR
17,国元期货,672,53.0,20250826,br2510,多单持仓,BR
18,国联期货,629,144.0,20250826,br2510,多单持仓,BR
19,东吴期货,622,-315.0,20250826,br2510,多单持仓,BR
20,中银期货,571,-253.0,20250826,br2510,多单持仓,BR
1,国泰君安,3280,41.0,20250827,br2510,多单持仓,BR
2,中信期货,2687,-1148.0,20250827,br2510,多单持仓,BR
3,东证期货,2376,-256.0,20250827,br2510,多单持仓,BR
4,永安期货,2315,1044.0,20250827,br2510,多单持仓,BR
5,新湖期货,1227,-211.0,20250827,br2510,多单持仓,BR
6,国投期货,1140,-207.0,20250827,br2510,多单持仓,BR
7,创元期货,1121,226.0,20250827,br2510,多单持仓,BR
8,浙商期货,1033,-62.0,20250827,br2510,多单持仓,BR
9,银河期货,918,-205.0,20250827,br2510,多单持仓,BR
10,华泰期货,822,-219.0,20250827,br2510,多单持仓,BR
11,海通期货,817,1.0,20250827,br2510,多单持仓,BR
12,国贸期货,739,-63.0,20250827,br2510,多单持仓,BR
