排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,17070,-135.0,2026-06-22,UR2609,多单持仓,UR
2,东证期货,13604,1702.0,2026-06-22,UR2609,多单持仓,UR
3,中泰期货,12653,2924.0,2026-06-22,UR2609,多单持仓,UR
4,银河期货,12170,2405.0,2026-06-22,UR2609,多单持仓,UR
5,中信期货,10524,226.0,2026-06-22,UR2609,多单持仓,UR
6,中融汇信,10461,117.0,2026-06-22,UR2609,多单持仓,UR
7,一德期货,7389,147.0,2026-06-22,UR2609,多单持仓,UR
8,徽商期货,7126,419.0,2026-06-22,UR2609,多单持仓,UR
9,中信建投,6330,571.0,2026-06-22,UR2609,多单持仓,UR
10,申银万国,5924,228.0,2026-06-22,UR2609,多单持仓,UR
11,光大期货,5896,1114.0,2026-06-22,UR2609,多单持仓,UR
12,中财期货,5567,178.0,2026-06-22,UR2609,多单持仓,UR
13,宏源期货,5442,1447.0,2026-06-22,UR2609,多单持仓,UR
14,华泰期货,5205,100.0,2026-06-22,UR2609,多单持仓,UR
15,招商期货,5124,202.0,2026-06-22,UR2609,多单持仓,UR
16,广发期货,5084,302.0,2026-06-22,UR2609,多单持仓,UR
17,永安期货,4963,543.0,2026-06-22,UR2609,多单持仓,UR
18,瑞达期货,4348,323.0,2026-06-22,UR2609,多单持仓,UR
19,中粮期货,4275,433.0,2026-06-22,UR2609,多单持仓,UR
20,国投期货,4120,700.0,2026-06-22,UR2609,多单持仓,UR
1,国泰君安,18555,1485.0,2026-06-23,UR2609,多单持仓,UR
2,东证期货,16544,2940.0,2026-06-23,UR2609,多单持仓,UR
3,中信期货,12251,1727.0,2026-06-23,UR2609,多单持仓,UR
4,银河期货,11797,-373.0,2026-06-23,UR2609,多单持仓,UR
5,中泰期货,11523,-1130.0,2026-06-23,UR2609,多单持仓,UR
6,中融汇信,10537,76.0,2026-06-23,UR2609,多单持仓,UR
7,一德期货,7218,-171.0,2026-06-23,UR2609,多单持仓,UR
8,徽商期货,7063,-63.0,2026-06-23,UR2609,多单持仓,UR
9,中信建投,6457,127.0,2026-06-23,UR2609,多单持仓,UR
10,光大期货,6354,458.0,2026-06-23,UR2609,多单持仓,UR
11,申银万国,5956,32.0,2026-06-23,UR2609,多单持仓,UR
12,华泰期货,5767,562.0,2026-06-23,UR2609,多单持仓,UR
13,中财期货,5499,-68.0,2026-06-23,UR2609,多单持仓,UR
