时间,开盘,最高,最低,收盘,成交量,持仓量
2019-09-25,15575,15760,15280,15575,93230,10679
2019-09-26,15565,15935,15550,15705,53364,9684
2019-09-27,15715,15800,15580,15725,14167,7952
2019-09-30,15735,15790,15635,15700,7757,7295
2019-10-08,15630,15800,15545,15675,3700,7307
2019-10-09,15630,15695,15630,15675,2449,7250
2019-10-10,15685,15895,15600,15765,5783,7643
2019-10-11,15800,15800,15705,15745,3957,7327
2019-10-14,15775,15830,15735,15765,4921,7387
2019-10-15,15735,15820,15165,15440,11535,7385
2019-10-16,15405,15585,15405,15490,4900,7031
2019-10-17,15465,15510,15115,15180,10988,7433
2019-10-18,15175,15245,14790,15020,13475,8084
2019-10-21,15180,15200,14680,14850,12463,8806
2019-10-22,14850,14980,14770,14895,5152,9094
2019-10-23,14940,15150,14840,14975,8766,8653
2019-10-24,14975,15130,14940,15005,5898,8500
2019-10-25,15060,15080,14815,14960,6797,8562
2019-10-28,14960,15065,14855,15005,4796,8201
2019-10-29,15065,15225,14965,15025,6973,7953
2019-10-30,15020,15065,14965,15065,2732,7869
2019-10-31,15115,15115,14925,14985,3306,7992
2019-11-01,14990,15000,14850,15000,4185,8115
2019-11-04,14955,15005,14950,14975,2316,8083
2019-11-05,14960,15000,14875,14910,4086,8152
2019-11-06,14910,14975,14865,14930,4074,7982
2019-11-07,14955,14965,14850,14920,4067,7679
2019-11-08,14940,14940,14775,14780,3960,7522
2019-11-11,14765,14780,14200,14210,19583,9674
2019-11-12,14205,14425,14170,14385,10780,9852
2019-11-13,14345,14480,14250,14360,5763,10191
2019-11-14,14350,14430,14270,14370,4621,9868
2019-11-15,14365,14440,14200,14375,7340,9774
2019-11-18,14375,14405,14115,14300,8986,10079
2019-11-19,14205,14505,14205,14380,8602,9460
2019-11-20,14380,14485,14335,14415,5624,8945
2019-11-21,14400,14405,14260,14375,6027,8402
2019-11-22,14420,14580,14315,14530,8678,8393
2019-11-25,14540,14595,14455,14525,4035,8431
2019-11-26,14555,14565,14355,14370,4936,7688
2019-11-27,14360,14380,14185,14220,7074,7915
2019-11-28,14220,14260,14095,14110,5331,8581
2019-11-29,14080,14135,14000,14005,5209,9179
2019-12-02,13975,14075,13905,13930,5254,9453
2019-12-03,13930,14075,13925,14020,3230,9059
2019-12-04,14015,14095,13835,13850,7015,10030
2019-12-05,13870,13980,13765,13880,8846,10532
2019-12-06,13875,14015,13850,13950,8896,10449
2019-12-09,13970,14130,13785,13935,8945,10036
2019-12-10,13920,14030,13860,13985,3852,10051
2019-12-11,13985,14280,13940,14200,11986,9508
2019-12-12,14275,14395,14200,14235,12669,9908
2019-12-13,14265,14295,14115,14275,5221,9619
2019-12-16,14350,14375,14190,14255,6032,8913
2019-12-17,14220,14325,14220,14300,2832,9162
2019-12-18,14300,14345,14230,14295,3983,8909
2019-12-19,14290,14395,14255,14395,4442,8746
2019-12-20,14410,14430,14310,14340,5740,8602
2019-12-23,14340,14470,14330,14440,4714,8316
2019-12-24,14440,14480,14235,14310,5876,7768
2019-12-25,14330,14330,14240,14240,3001,7508
2019-12-26,14240,14290,14240,14270,1342,7278
2019-12-27,14260,14320,14070,14240,2669,6867
2019-12-30,14220,14355,14220,14345,2452,6743
2019-12-31,14175,14860,14175,14410,10657,13466
2020-01-02,14390,14400,13795,13805,11870,18913
2020-01-03,13805,13935,13745,13750,20523,24842
2020-01-06,13750,13975,13730,13895,19663,26890
2020-01-07,13930,13965,13850,13930,9076,27746
2020-01-08,13970,14100,13905,13965,13979,28725
2020-01-09,13925,14065,13925,13950,16522,31420
2020-01-10,14000,14100,13925,14065,13038,33911
2020-01-13,14115,14140,14000,14030,12041,35307
2020-01-14,13980,14030,13830,13840,14462,36587
2020-01-15,13875,13895,13815,13830,8945,37642
2020-01-16,13845,13950,13845,13935,10955,38657
2020-01-17,13950,14010,13790,13840,14653,40631
2020-01-20,13810,13870,13810,13860,10445,41375
2020-01-21,13820,13940,13795,13865,12436,40427
2020-01-22,13875,13915,13760,13850,22053,30323
2020-01-23,13820,13850,13680,13705,13885,26363
2020-02-03,13485,13485,12920,13030,10311,26873
2020-02-04,13090,13295,13020,13245,7676,27393
2020-02-05,13185,13330,13160,13235,6491,30579
2020-02-06,13260,13360,13230,13265,3651,31345
2020-02-07,13260,13300,13185,13270,12890,36993
2020-02-10,13210,13325,13185,13290,4019,37744
2020-02-11,13260,13425,13260,13395,6415,39457
2020-02-12,13425,13560,13390,13500,8946,41214
2020-02-13,13560,13650,13465,13465,6311,42199
2020-02-14,13450,13580,13280,13295,11315,44642
2020-02-17,13350,13365,13300,13345,7397,46146
2020-02-18,13315,13340,13215,13250,9595,47731
2020-02-19,13220,13275,13175,13175,12515,52802
2020-02-20,13160,13250,13155,13250,7897,53588
2020-02-21,13250,13325,13195,13200,7887,53821
2020-02-24,13175,13220,13040,13085,14959,51867
2020-02-25,13070,13070,12960,12980,22033,45992
2020-02-26,12960,12985,12650,12660,24674,51747
2020-02-27,12660,12800,12645,12690,15704,51559
2020-02-28,12680,12680,12390,12470,22145,53807
2020-03-02,12500,12735,12485,12650,13491,54607
2020-03-03,12680,12850,12640,12675,12887,55605
2020-03-04,12700,12725,12550,12580,11010,57314
2020-03-05,12570,12710,12510,12645,14752,58511
2020-03-06,12650,12665,12550,12595,8126,58482
2020-03-09,12400,12450,12110,12200,20069,56197
2020-03-10,12230,12525,12230,12445,19842,55367
2020-03-11,12460,12470,12330,12370,16212,56383
2020-03-12,12340,12345,12150,12260,15062,56430
2020-03-13,12050,12295,11990,12180,21270,54827
