date,value,change,增减
2025-10-16,8130,80.0,
2025-10-17,8610,480.0,
2025-10-20,9150,540.0,
2025-10-21,9290,140.0,
2025-10-22,9300,10.0,
2025-10-23,9220,-80.0,
2025-10-24,9420,200.0,
2025-10-27,9240,-180.0,
2025-10-28,9150,-90.0,
2025-10-29,9120,-30.0,
2025-10-30,9330,210.0,
2025-10-31,9590,260.0,
2025-11-03,9590,0.0,
2025-11-04,9590,0.0,
2025-11-05,9730,140.0,
2025-11-06,9790,60.0,
2025-11-07,9850,60.0,60.0
2025-11-10,9850,0.0,0.0
2025-11-11,9850,0.0,0.0
2025-11-12,9850,0.0,0.0
2025-11-13,9130,-720.0,-720.0
2025-11-14,8120,-1010.0,-1010.0
2026-03-18,9910,1790.0,
2026-03-19,9910,0.0,0.0
2026-03-20,9810,-100.0,-100.0
2026-03-23,9810,0.0,0.0
2026-03-24,9840,30.0,30.0
2026-03-25,9980,140.0,140.0
2026-03-26,9980,0.0,0.0
2026-03-27,10030,50.0,50.0
2026-03-30,11020,990.0,990.0
2026-03-31,11030,10.0,10.0
2026-04-01,11030,0.0,0.0
2026-04-02,11580,550.0,550.0
2026-04-03,11620,40.0,40.0
2026-04-07,11620,0.0,0.0
2026-04-08,11910,290.0,290.0
2026-04-09,11890,-20.0,-20.0
2026-04-10,11970,80.0,80.0
2026-04-13,12250,280.0,280.0
2026-04-14,12460,210.0,210.0
2026-04-15,12460,0.0,0.0
2026-04-16,12540,80.0,80.0
2026-04-17,12580,40.0,40.0
2026-04-20,12580,0.0,0.0
2026-04-21,12960,380.0,380.0
2026-04-22,14500,1540.0,1540.0
2026-04-23,14720,220.0,220.0
2026-04-24,14850,130.0,130.0
2026-04-27,14920,70.0,70.0
2026-04-28,15050,130.0,130.0
2026-04-29,15150,100.0,100.0
2026-04-30,15330,180.0,180.0
2026-05-06,15510,180.0,180.0
2026-05-07,15370,-140.0,-140.0
2026-05-08,15370,0.0,0.0
2026-05-11,15180,-190.0,-190.0
2026-05-12,15350,170.0,170.0
2026-05-13,15050,-300.0,-300.0
2026-05-14,15280,230.0,230.0
2026-05-15,14630,-650.0,-650.0
2026-05-18,14620,-10.0,-10.0
2026-05-19,14700,80.0,80.0
2026-05-20,15140,440.0,440.0
2026-05-21,15140,0.0,0.0
2026-05-22,15310,170.0,170.0
2026-05-25,15020,-290.0,-290.0
2026-05-26,16290,1270.0,1270.0
2026-05-27,16620,330.0,330.0
2026-05-28,16100,-520.0,-520.0
2026-05-29,6490,-9610.0,-9610.0
2026-06-01,6620,130.0,130.0
2026-06-02,7770,1150.0,1150.0
2026-06-03,7920,150.0,150.0
2026-06-04,8050,130.0,130.0
2026-06-05,8210,160.0,160.0
2026-06-08,10640,2430.0,2430.0
2026-06-09,11120,480.0,480.0
2026-06-10,11120,0.0,0.0
2026-06-11,11780,660.0,660.0
2026-06-12,11780,0.0,0.0
2026-06-15,11860,80.0,80.0
2026-06-16,12150,290.0,290.0
2026-06-17,12310,160.0,160.0
2026-06-18,12310,0.0,0.0
2026-06-22,12510,200.0,200.0
2026-06-23,12790,280.0,280.0
2026-06-24,12790,0.0,0.0
2026-06-25,12900,110.0,110.0
2026-06-26,13010,110.0,110.0
