排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,14040,-449.0,2026-06-22,pb2608,多单持仓,PB
2,国泰君安,8898,-265.0,2026-06-22,pb2608,多单持仓,PB
3,银河期货,4156,-209.0,2026-06-22,pb2608,多单持仓,PB
4,金瑞期货,3863,98.0,2026-06-22,pb2608,多单持仓,PB
5,平安期货,3600,-111.0,2026-06-22,pb2608,多单持仓,PB
6,国信期货,2747,-76.0,2026-06-22,pb2608,多单持仓,PB
7,申万期货,2189,2.0,2026-06-22,pb2608,多单持仓,PB
8,东证期货,2068,603.0,2026-06-22,pb2608,多单持仓,PB
9,方正中期,1795,1121.0,2026-06-22,pb2608,多单持仓,PB
10,浙商期货,1651,74.0,2026-06-22,pb2608,多单持仓,PB
11,永安期货,1636,29.0,2026-06-22,pb2608,多单持仓,PB
12,正信期货,1323,21.0,2026-06-22,pb2608,多单持仓,PB
13,中泰期货,1295,36.0,2026-06-22,pb2608,多单持仓,PB
14,华泰期货,1257,75.0,2026-06-22,pb2608,多单持仓,PB
15,海证期货,1231,241.0,2026-06-22,pb2608,多单持仓,PB
16,国贸期货,1037,-19.0,2026-06-22,pb2608,多单持仓,PB
17,恒力期货,1027,0.0,2026-06-22,pb2608,多单持仓,PB
18,摩根大通,963,0.0,2026-06-22,pb2608,多单持仓,PB
19,福能期货,811,-1.0,2026-06-22,pb2608,多单持仓,PB
20,中辉期货,784,190.0,2026-06-22,pb2608,多单持仓,PB
1,中信期货,14943,903.0,2026-06-23,pb2608,多单持仓,PB
2,国泰君安,10188,1290.0,2026-06-23,pb2608,多单持仓,PB
3,银河期货,4651,495.0,2026-06-23,pb2608,多单持仓,PB
4,金瑞期货,4526,663.0,2026-06-23,pb2608,多单持仓,PB
5,平安期货,3532,-68.0,2026-06-23,pb2608,多单持仓,PB
6,国信期货,3315,568.0,2026-06-23,pb2608,多单持仓,PB
7,东证期货,2958,890.0,2026-06-23,pb2608,多单持仓,PB
8,申万期货,2489,300.0,2026-06-23,pb2608,多单持仓,PB
9,方正中期,2467,672.0,2026-06-23,pb2608,多单持仓,PB
10,海证期货,2206,975.0,2026-06-23,pb2608,多单持仓,PB
11,浙商期货,1719,68.0,2026-06-23,pb2608,多单持仓,PB
12,永安期货,1651,15.0,2026-06-23,pb2608,多单持仓,PB
13,正信期货,1421,98.0,2026-06-23,pb2608,多单持仓,PB
14,中泰期货,1221,-74.0,2026-06-23,pb2608,多单持仓,PB
15,华泰期货,1196,-61.0,2026-06-23,pb2608,多单持仓,PB
16,中辉期货,1130,346.0,2026-06-23,pb2608,多单持仓,PB
17,国贸期货,1032,-5.0,2026-06-23,pb2608,多单持仓,PB
18,恒力期货,1027,0.0,2026-06-23,pb2608,多单持仓,PB
19,国盛期货,1016,286.0,2026-06-23,pb2608,多单持仓,PB
20,摩根大通,963,0.0,2026-06-23,pb2608,多单持仓,PB
1,中信期货,14405,-538.0,2026-06-24,pb2608,多单持仓,PB
2,国泰君安,10072,-116.0,2026-06-24,pb2608,多单持仓,PB
3,银河期货,4586,-65.0,2026-06-24,pb2608,多单持仓,PB
4,金瑞期货,4432,-94.0,2026-06-24,pb2608,多单持仓,PB
5,国信期货,3401,86.0,2026-06-24,pb2608,多单持仓,PB
6,东证期货,3308,350.0,2026-06-24,pb2608,多单持仓,PB
7,平安期货,3176,-356.0,2026-06-24,pb2608,多单持仓,PB
8,申万期货,2532,43.0,2026-06-24,pb2608,多单持仓,PB
9,海证期货,2439,233.0,2026-06-24,pb2608,多单持仓,PB
10,方正中期,2384,-83.0,2026-06-24,pb2608,多单持仓,PB
11,永安期货,1798,147.0,2026-06-24,pb2608,多单持仓,PB
12,浙商期货,1703,-16.0,2026-06-24,pb2608,多单持仓,PB
13,华泰期货,1486,290.0,2026-06-24,pb2608,多单持仓,PB
14,正信期货,1425,4.0,2026-06-24,pb2608,多单持仓,PB
15,中泰期货,1209,-12.0,2026-06-24,pb2608,多单持仓,PB
