时间,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,WILLIAMS_R14,KDJ_K,KDJ_D,KDJ_J,CCI20,PLUS_DI14,MINUS_DI14,ADX14,STOCH_RSI,PSAR,HHV20,LLV20,BREAKOUT_LONG20,BREAKOUT_SHORT20,VOL_MA20,OBV,VWAP20,BUY_PRESSURE,SELL_PRESSURE,PRICE_EFFICIENCY,LIQUIDITY_RATIO,DRAWDOWN_20,MAX_DRAWDOWN_20,SHARPE_RATIO_20,VAR_95_1D,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,PANIC_INDEX,MARKET_BREADTH,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,OI_CONCENTRATION,ROLLOVER_PRESSURE,MONEY_FLOW_DIRECTION,PRICE_OI_DIVERGENCE
2011-04-18,,,,2425.0,2425.0,2425.0,2425.0,2425.0,75.0,0.0,0.0,0.0,0.0,2425.0,2425.0,2425.0,0.0,-70.66666666666667,29.333333333333332,29.333333333333332,29.333333333333336,0.0,0.0,0.0,0.0,0.0,2425.0,2425.0,2425.0,0,0,28567.0,0,2435.3333333333335,0.29333333333333333,0.7066666666666667,0.0,380893.3333333333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,285670000000000.0,0.0,0.0
2011-04-19,,,,2492.0,2492.0,2492.0,2492.0,2437.761904761905,115.0,99.99999999985074,10.689458689458206,2.1378917378916413,8.551566951566565,2681.504617357995,2302.495382642005,2492.0,379.0092347159898,-4.294478527607362,51.4573960463531,36.70802090433992,80.95614633037945,35.35533905932727,38.26086956521739,0.0,50.0,100.00000000000001,2403.0,2559.0,2425.0,1,0,47459.0,66351,2488.926013330805,0.9548387096774194,0.04516129032258064,0.864516129032258,428070.96774193546,0.0,0.0,11.224972160321823,0.2762886597938141,79.9999999998806,19.99999999997015,0.0,0.5,0.0,0.0,0.0,0.0,474590000000000.0,0.0,0.0
2011-04-20,,,,2499.3333333333335,2499.3333333333335,2499.3333333333335,2499.3333333333335,2445.022675736962,98.0,74.86033519553072,15.352829928328447,4.780879375979003,10.571950552349444,2635.7200384527596,2362.9466282139074,2499.3333333333335,272.7734102388522,-31.901840490797547,57.00431720063622,43.47345300310535,84.06604559569797,35.16990473363293,29.931972789115644,0.0,66.66666666666667,74.86033519564246,2566.0,2559.0,2425.0,0,0,65716.33333333333,-35880,2507.4592178166426,0.25,0.75,0.703125,1597359.375,-1.7584994138335253,-1.7584994138335253,5.2445054865978005,-1.5826494724501725,89.94413407812274,29.94413407821229,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,657163333333333.4,0.0,0.0
2011-04-21,,,,2504.75,2504.75,2504.75,2504.75,2452.2586113810607,90.25,75.80645161290323,19.389911896920694,7.702685880167342,11.687226016753351,2618.197491525081,2391.302508474919,2504.75,226.8949830501624,-30.58823529411765,61.140133035718264,49.36234634730965,84.69570641253549,35.6636725757029,27.42382271468144,0.0,75.0,75.80645161301638,2403.0,2559.0,2425.0,0,0,71225.5,51873,2515.428734559018,0.22388059701492538,0.7761194029850746,0.1044776119402985,1309746.2686567164,-1.4849550605705364,-1.7584994138335253,5.11048097212651,-1.4947245017584965,85.48387096768225,44.916201117318444,0.0,0.75,0.0,0.0,0.0,0.0,712255000000000.0,0.0,0.0
2011-04-22,,,,2506.6,2506.6,2506.6,2506.6,2458.1387436304835,80.2,73.05699481865284,21.773495639869907,10.516847832107857,11.25664780776205,2605.1961459693025,2408.0038540306973,2506.6,197.1922919386052,-34.705882352941174,62.52479457283178,53.74982908915037,80.0747255401946,17.50013651810048,24.688279301745634,1.2468827930174564,78.07692307692308,73.05699481876188,2573.0,2559.0,2425.0,0,0,66738.0,3085,2515.9021447051655,0.325,0.675,0.175,1219700.0,-1.7584994138335253,-1.7584994138335253,4.301362098885396,-1.4623330495118814,80.64516129029273,58.445595854922274,0.0,0.8,0.0,0.0,0.0,0.0,667380000000000.0,0.0,0.0
2011-04-25,,,,2523.2,2506.8333333333335,2506.8333333333335,2506.8333333333335,2462.8874347132946,75.83333333333333,70.85427135678393,22.914212297281665,12.996320725142617,9.917891572139048,2595.0278153980676,2418.6388512685994,2506.8333333333335,176.38896412946815,-38.23529411764706,62.271431676005506,56.59036328476874,73.63356845847903,-0.9406209847325336,21.75824175824176,6.813186813186815,73.78205128205128,70.85427135688968,2573.0,2559.0,2425.0,0,0,66299.83333333333,-61024,2513.9840036467326,0.6111111111111112,0.3888888888888889,0.1111111111111111,1187203.7037037036,-1.992966002344665,-1.992966002344665,3.704921687995593,-1.3882914584314703,75.80645161290323,70.85427135678393,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,738464000000000.0,0.0,0.0
2011-04-26,,,,2512.8,2506.8571428571427,2506.8571428571427,2506.8571428571427,2467.0886314072663,71.0,70.5,23.467033469928992,15.090463274099893,8.3765701958291,2587.367420225344,2426.346865488941,2506.8571428571427,161.02055473640303,-38.8235294117647,61.90644464674877,58.362390405428755,68.9945531293888,10.988027164119133,21.529175050301813,6.237424547283703,71.10925306577481,70.50000000010523,2573.0,2559.0,2425.0,0,0,61468.0,-93501,2513.9097315831386,0.2857142857142857,0.7142857142857143,0.023809523809523808,773261.9047619049,-2.0320437670965363,-2.0320437670965363,3.421282671717741,-1.3142498673510594,75.61722832942873,70.57085427135678,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,670716000000000.0,0.0,0.0
2011-04-27,,,,2510.0,2506.0,2506.0,2506.0,2470.223047463717,65.375,68.1159420289855,23.074320332032585,16.687234685686434,6.387085646346151,2580.6955726360575,2431.3044273639425,2506.0,149.39114527211495,-42.94117647058823,60.290570940969765,59.00511725060909,62.86147832169112,-14.235971151249018,20.45889101338432,8.604206500956023,67.31928064307927,68.11594202908717,2573.0,2559.0,2425.0,0,0,56555.5,-115669,2513.0322242457996,0.7307692307692307,0.2692307692307692,0.2692307692307692,852615.3846153846,-2.305588120359525,-2.305588120359525,2.9505264994592637,-1.2407509851665037,75.42800504595422,69.0695652173913,0.0,0.75,0.0,0.0,0.0,0.0,510590000000000.0,0.0,0.0
2011-04-28,,,,2505.4,2505.1111111111113,2505.1111111111113,2505.1111111111113,2472.868471514792,60.77777777777778,67.46411483253588,22.344139721634292,17.818615692876005,4.525524028758287,2575.185674573501,2435.036547648722,2505.1111111111113,140.149126924779,-44.11764705882353,58.82116494103867,58.94379981408561,58.57589519494479,-3.0707386554512053,21.389396709323584,8.226691042047532,64.77763217656428,67.46411483263658,2573.0,2559.0,2425.0,0,0,52051.444444444445,-131688,2512.6777760463474,0.20833333333333334,0.7916666666666666,0.08333333333333333,667458.3333333334,-2.3837436498632236,-2.3837436498632236,2.725318983498596,-1.166786923928358,75.23878176247973,67.85521115040565,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,367122000000000.0,0.0,0.0
2011-04-29,,,,2505.6,2506.1,2506.1,2506.1,2476.880998037193,57.4,69.91150442477877,22.87355218104767,18.829602990510338,4.043949190537333,2572.462305230873,2439.737694769127,2506.1,132.72461046174612,-34.11764705882353,60.61328691542495,59.500295514532056,62.839269717210726,17.15009006576971,21.77700348432056,7.839721254355401,63.00575131184904,69.91150442488312,2403.0,2559.0,2425.0,0,0,48160.6,-118545,2512.7320527568177,0.5238095238095238,0.47619047619047616,0.8095238095238095,625857.1428571428,-1.719421649081676,-2.3837436498632236,3.16237668294447,-1.092822862690212,75.04955847900523,67.98557658969558,0.0,0.7,0.0,0.0,0.0,0.0,295832000000000.0,0.0,0.0
