排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,东证期货,25900,-9866.0,2026-06-26,cu2608,成交量,CU
2,国泰君安,25092,-5043.0,2026-06-26,cu2608,成交量,CU
3,中信期货,22225,-6185.0,2026-06-26,cu2608,成交量,CU
4,华泰期货,14076,-2968.0,2026-06-26,cu2608,成交量,CU
5,银河期货,8412,-1673.0,2026-06-26,cu2608,成交量,CU
6,南华期货,6271,-4406.0,2026-06-26,cu2608,成交量,CU
7,海通期货,6202,-1278.0,2026-06-26,cu2608,成交量,CU
8,国信期货,5880,-1565.0,2026-06-26,cu2608,成交量,CU
9,中泰期货,5627,-2606.0,2026-06-26,cu2608,成交量,CU
10,金瑞期货,5331,-6941.0,2026-06-26,cu2608,成交量,CU
11,广发期货,4614,-2985.0,2026-06-26,cu2608,成交量,CU
12,永安期货,4306,263.0,2026-06-26,cu2608,成交量,CU
13,方正中期,3879,-1272.0,2026-06-26,cu2608,成交量,CU
14,浙商期货,3831,-3735.0,2026-06-26,cu2608,成交量,CU
15,国元期货,3107,-583.0,2026-06-26,cu2608,成交量,CU
16,中信建投,3088,-420.0,2026-06-26,cu2608,成交量,CU
17,光大期货,2899,-521.0,2026-06-26,cu2608,成交量,CU
18,中银期货,2877,1722.0,2026-06-26,cu2608,成交量,CU
19,中辉期货,2786,-1918.0,2026-06-26,cu2608,成交量,CU
20,东吴期货,2759,-556.0,2026-06-26,cu2608,成交量,CU
