排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,12972,-705.0,2025-08-18,cu2509,多单持仓,CU
2,中信期货,12155,150.0,2025-08-18,cu2509,多单持仓,CU
3,银河期货,11981,358.0,2025-08-18,cu2509,多单持仓,CU
4,金瑞期货,6585,-503.0,2025-08-18,cu2509,多单持仓,CU
5,建信期货,6456,-329.0,2025-08-18,cu2509,多单持仓,CU
6,铜冠金源,6381,-119.0,2025-08-18,cu2509,多单持仓,CU
7,中粮期货,5134,-99.0,2025-08-18,cu2509,多单持仓,CU
8,云晨期货,3796,365.0,2025-08-18,cu2509,多单持仓,CU
9,东证期货,3649,-1390.0,2025-08-18,cu2509,多单持仓,CU
10,广州期货,3649,25.0,2025-08-18,cu2509,多单持仓,CU
11,永安期货,3503,-56.0,2025-08-18,cu2509,多单持仓,CU
12,广发期货,3421,-433.0,2025-08-18,cu2509,多单持仓,CU
13,国投期货,2706,-15.0,2025-08-18,cu2509,多单持仓,CU
14,东吴期货,2666,-69.0,2025-08-18,cu2509,多单持仓,CU
15,南华期货,2404,-380.0,2025-08-18,cu2509,多单持仓,CU
16,中信建投,2306,49.0,2025-08-18,cu2509,多单持仓,CU
17,中财期货,2178,-51.0,2025-08-18,cu2509,多单持仓,CU
18,光大期货,2105,347.0,2025-08-18,cu2509,多单持仓,CU
19,华安期货,1942,-236.0,2025-08-18,cu2509,多单持仓,CU
20,华泰期货,1846,97.0,2025-08-18,cu2509,多单持仓,CU
1,国泰君安,12338,-634.0,2025-08-19,cu2509,多单持仓,CU
2,银河期货,12045,64.0,2025-08-19,cu2509,多单持仓,CU
3,中信期货,9592,-2563.0,2025-08-19,cu2509,多单持仓,CU
4,金瑞期货,7022,437.0,2025-08-19,cu2509,多单持仓,CU
5,铜冠金源,6638,257.0,2025-08-19,cu2509,多单持仓,CU
6,建信期货,6453,-3.0,2025-08-19,cu2509,多单持仓,CU
7,中粮期货,5286,152.0,2025-08-19,cu2509,多单持仓,CU
8,云晨期货,3791,-5.0,2025-08-19,cu2509,多单持仓,CU
9,广州期货,3633,-16.0,2025-08-19,cu2509,多单持仓,CU
10,东证期货,3607,-42.0,2025-08-19,cu2509,多单持仓,CU
11,永安期货,3536,33.0,2025-08-19,cu2509,多单持仓,CU
12,广发期货,3432,11.0,2025-08-19,cu2509,多单持仓,CU
13,国投期货,2657,-49.0,2025-08-19,cu2509,多单持仓,CU
14,东吴期货,2607,-59.0,2025-08-19,cu2509,多单持仓,CU
15,南华期货,2351,-53.0,2025-08-19,cu2509,多单持仓,CU
16,光大期货,2271,166.0,2025-08-19,cu2509,多单持仓,CU
17,中信建投,2194,-112.0,2025-08-19,cu2509,多单持仓,CU
18,华泰期货,1743,-103.0,2025-08-19,cu2509,多单持仓,CU
19,中财期货,1680,-498.0,2025-08-19,cu2509,多单持仓,CU
20,物产中大,1675,-35.0,2025-08-19,cu2509,多单持仓,CU
1,中信期货,26921,498.0,2025-08-20,cu2510,多单持仓,CU
2,银河期货,10476,101.0,2025-08-20,cu2510,多单持仓,CU
3,乾坤期货,7297,-2301.0,2025-08-20,cu2510,多单持仓,CU
4,国泰君安,6082,153.0,2025-08-20,cu2510,多单持仓,CU
5,东证期货,5367,-264.0,2025-08-20,cu2510,多单持仓,CU
6,金瑞期货,4831,897.0,2025-08-20,cu2510,多单持仓,CU
7,国投期货,4371,-225.0,2025-08-20,cu2510,多单持仓,CU
8,永安期货,4182,11.0,2025-08-20,cu2510,多单持仓,CU
9,建信期货,3978,145.0,2025-08-20,cu2510,多单持仓,CU
10,中信建投,3695,214.0,2025-08-20,cu2510,多单持仓,CU
11,中财期货,3377,-209.0,2025-08-20,cu2510,多单持仓,CU
12,物产中大,3029,456.0,2025-08-20,cu2510,多单持仓,CU
13,南华期货,2903,-104.0,2025-08-20,cu2510,多单持仓,CU
14,华泰期货,2492,187.0,2025-08-20,cu2510,多单持仓,CU
15,申万期货,2336,-30.0,2025-08-20,cu2510,多单持仓,CU
16,铜冠金源,2314,11.0,2025-08-20,cu2510,多单持仓,CU
17,浙商期货,2119,417.0,2025-08-20,cu2510,多单持仓,CU
18,渤海期货,2037,89.0,2025-08-20,cu2510,多单持仓,CU
19,东吴期货,1840,-4.0,2025-08-20,cu2510,多单持仓,CU
20,国信期货,1678,327.0,2025-08-20,cu2510,多单持仓,CU
1,中信期货,27559,638.0,2025-08-21,cu2510,多单持仓,CU
2,银河期货,10516,40.0,2025-08-21,cu2510,多单持仓,CU
3,国泰君安,6750,668.0,2025-08-21,cu2510,多单持仓,CU
4,乾坤期货,6618,-679.0,2025-08-21,cu2510,多单持仓,CU
5,东证期货,5674,307.0,2025-08-21,cu2510,多单持仓,CU
6,金瑞期货,5192,361.0,2025-08-21,cu2510,多单持仓,CU
7,永安期货,4817,635.0,2025-08-21,cu2510,多单持仓,CU
8,国投期货,4343,-28.0,2025-08-21,cu2510,多单持仓,CU
9,建信期货,4126,148.0,2025-08-21,cu2510,多单持仓,CU
10,中信建投,3790,95.0,2025-08-21,cu2510,多单持仓,CU
11,物产中大,3237,208.0,2025-08-21,cu2510,多单持仓,CU
12,中财期货,3150,-227.0,2025-08-21,cu2510,多单持仓,CU
13,南华期货,2841,-62.0,2025-08-21,cu2510,多单持仓,CU
14,华泰期货,2539,47.0,2025-08-21,cu2510,多单持仓,CU
15,铜冠金源,2332,18.0,2025-08-21,cu2510,多单持仓,CU
16,申万期货,2296,-40.0,2025-08-21,cu2510,多单持仓,CU
17,渤海期货,2193,156.0,2025-08-21,cu2510,多单持仓,CU
18,浙商期货,2149,30.0,2025-08-21,cu2510,多单持仓,CU
19,东吴期货,1852,12.0,2025-08-21,cu2510,多单持仓,CU
20,兴业期货,1571,-6.0,2025-08-21,cu2510,多单持仓,CU
1,中信期货,27685,126.0,20250822,cu2510,多单持仓,CU
2,银河期货,10396,-120.0,20250822,cu2510,多单持仓,CU
3,国泰君安,7686,936.0,20250822,cu2510,多单持仓,CU
4,乾坤期货,6414,-204.0,20250822,cu2510,多单持仓,CU
5,东证期货,5816,142.0,20250822,cu2510,多单持仓,CU
6,金瑞期货,5439,247.0,20250822,cu2510,多单持仓,CU
7,永安期货,5066,249.0,20250822,cu2510,多单持仓,CU
8,建信期货,4154,28.0,20250822,cu2510,多单持仓,CU
9,国投期货,4134,-209.0,20250822,cu2510,多单持仓,CU
10,中信建投,3794,4.0,20250822,cu2510,多单持仓,CU
11,南华期货,3344,503.0,20250822,cu2510,多单持仓,CU
12,物产中大,3294,57.0,20250822,cu2510,多单持仓,CU
13,中财期货,3213,63.0,20250822,cu2510,多单持仓,CU
14,华泰期货,2872,333.0,20250822,cu2510,多单持仓,CU
15,铜冠金源,2500,168.0,20250822,cu2510,多单持仓,CU
16,浙商期货,2204,55.0,20250822,cu2510,多单持仓,CU
17,渤海期货,2124,-69.0,20250822,cu2510,多单持仓,CU
18,申万期货,1882,-414.0,20250822,cu2510,多单持仓,CU
19,东吴期货,1879,27.0,20250822,cu2510,多单持仓,CU
20,兴业期货,1618,47.0,20250822,cu2510,多单持仓,CU
1,中信期货,28728,1043.0,20250825,cu2510,多单持仓,CU
2,银河期货,11415,1019.0,20250825,cu2510,多单持仓,CU
3,国泰君安,10519,2833.0,20250825,cu2510,多单持仓,CU
4,东证期货,8127,2311.0,20250825,cu2510,多单持仓,CU
5,永安期货,5870,804.0,20250825,cu2510,多单持仓,CU
6,乾坤期货,4679,-1735.0,20250825,cu2510,多单持仓,CU
7,国投期货,4662,528.0,20250825,cu2510,多单持仓,CU
8,金瑞期货,4539,-900.0,20250825,cu2510,多单持仓,CU
9,中信建投,4176,382.0,20250825,cu2510,多单持仓,CU
10,建信期货,3819,-335.0,20250825,cu2510,多单持仓,CU
11,物产中大,3636,342.0,20250825,cu2510,多单持仓,CU
12,中财期货,3398,185.0,20250825,cu2510,多单持仓,CU
13,华泰期货,3255,383.0,20250825,cu2510,多单持仓,CU
14,南华期货,3222,-122.0,20250825,cu2510,多单持仓,CU
15,浙商期货,3181,977.0,20250825,cu2510,多单持仓,CU
16,东吴期货,2611,732.0,20250825,cu2510,多单持仓,CU
17,渤海期货,2574,450.0,20250825,cu2510,多单持仓,CU
18,铜冠金源,2462,-38.0,20250825,cu2510,多单持仓,CU
19,海通期货,2071,878.0,20250825,cu2510,多单持仓,CU
20,广发期货,1933,373.0,20250825,cu2510,多单持仓,CU
1,中信期货,27004,-1724.0,20250826,cu2510,多单持仓,CU
2,国泰君安,11857,1338.0,20250826,cu2510,多单持仓,CU
3,银河期货,11595,180.0,20250826,cu2510,多单持仓,CU
4,东证期货,7457,-670.0,20250826,cu2510,多单持仓,CU
5,永安期货,5977,107.0,20250826,cu2510,多单持仓,CU
6,国投期货,4944,282.0,20250826,cu2510,多单持仓,CU
7,金瑞期货,4437,-102.0,20250826,cu2510,多单持仓,CU
8,中信建投,4289,113.0,20250826,cu2510,多单持仓,CU
9,建信期货,3885,66.0,20250826,cu2510,多单持仓,CU
10,乾坤期货,3647,-1032.0,20250826,cu2510,多单持仓,CU
11,物产中大,3638,2.0,20250826,cu2510,多单持仓,CU
12,中财期货,3547,149.0,20250826,cu2510,多单持仓,CU
13,南华期货,3386,164.0,20250826,cu2510,多单持仓,CU
14,华泰期货,3296,41.0,20250826,cu2510,多单持仓,CU
15,东吴期货,3288,677.0,20250826,cu2510,多单持仓,CU
16,浙商期货,2969,-212.0,20250826,cu2510,多单持仓,CU
17,渤海期货,2781,207.0,20250826,cu2510,多单持仓,CU
18,铜冠金源,2524,62.0,20250826,cu2510,多单持仓,CU
19,中粮期货,2261,559.0,20250826,cu2510,多单持仓,CU
20,海通期货,2089,18.0,20250826,cu2510,多单持仓,CU
1,中信期货,24927,-2077.0,20250827,cu2510,多单持仓,CU
2,国泰君安,14275,2418.0,20250827,cu2510,多单持仓,CU
3,银河期货,11200,-395.0,20250827,cu2510,多单持仓,CU
4,东证期货,7163,-294.0,20250827,cu2510,多单持仓,CU
5,永安期货,6014,37.0,20250827,cu2510,多单持仓,CU
6,国投期货,5289,345.0,20250827,cu2510,多单持仓,CU
7,建信期货,4755,870.0,20250827,cu2510,多单持仓,CU
8,中信建投,4277,-12.0,20250827,cu2510,多单持仓,CU
9,金瑞期货,4168,-269.0,20250827,cu2510,多单持仓,CU
10,南华期货,3687,301.0,20250827,cu2510,多单持仓,CU
11,华泰期货,3217,-79.0,20250827,cu2510,多单持仓,CU
12,东吴期货,3178,-110.0,20250827,cu2510,多单持仓,CU
13,浙商期货,2978,9.0,20250827,cu2510,多单持仓,CU
14,渤海期货,2811,30.0,20250827,cu2510,多单持仓,CU
15,铜冠金源,2755,231.0,20250827,cu2510,多单持仓,CU
16,乾坤期货,2660,-987.0,20250827,cu2510,多单持仓,CU
17,中财期货,2579,-968.0,20250827,cu2510,多单持仓,CU
18,海通期货,2538,449.0,20250827,cu2510,多单持仓,CU
19,中粮期货,2471,210.0,20250827,cu2510,多单持仓,CU
20,云晨期货,2091,34.0,20250827,cu2510,多单持仓,CU
1,中信期货,22761,-2166.0,20250828,CU2510,多单持仓,CU
2,国泰君安,13896,-379.0,20250828,CU2510,多单持仓,CU
3,银河期货,11162,-38.0,20250828,CU2510,多单持仓,CU
4,东证期货,6821,-342.0,20250828,CU2510,多单持仓,CU
5,永安期货,6405,391.0,20250828,CU2510,多单持仓,CU
6,国投期货,5567,278.0,20250828,CU2510,多单持仓,CU
7,金瑞期货,4296,128.0,20250828,CU2510,多单持仓,CU
8,建信期货,4269,-486.0,20250828,CU2510,多单持仓,CU
9,中信建投,3981,-296.0,20250828,CU2510,多单持仓,CU
10,南华期货,3779,92.0,20250828,CU2510,多单持仓,CU
11,东吴期货,3207,29.0,20250828,CU2510,多单持仓,CU
12,华泰期货,3141,-76.0,20250828,CU2510,多单持仓,CU
13,渤海期货,2990,179.0,20250828,CU2510,多单持仓,CU
14,铜冠金源,2956,201.0,20250828,CU2510,多单持仓,CU
15,云晨期货,2756,665.0,20250828,CU2510,多单持仓,CU
16,中粮期货,2599,128.0,20250828,CU2510,多单持仓,CU
17,浙商期货,2520,-458.0,20250828,CU2510,多单持仓,CU
18,中财期货,2469,-110.0,20250828,CU2510,多单持仓,CU
19,海通期货,2214,-324.0,20250828,CU2510,多单持仓,CU
20,广发期货,1986,104.0,20250828,CU2510,多单持仓,CU
1,中信期货,24280,1519.0,20250829,CU2510,多单持仓,CU
2,国泰君安,14154,258.0,20250829,CU2510,多单持仓,CU
3,银河期货,11169,7.0,20250829,CU2510,多单持仓,CU
4,东证期货,8243,1422.0,20250829,CU2510,多单持仓,CU
5,永安期货,6653,248.0,20250829,CU2510,多单持仓,CU
6,国投期货,5829,262.0,20250829,CU2510,多单持仓,CU
