排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,2744,-85.0,2025-06-16,NR2507,多单持仓,NR
2,中信期货,2423,-702.0,2025-06-16,NR2507,多单持仓,NR
3,东证期货,2330,911.0,2025-06-16,NR2507,多单持仓,NR
4,银河期货,1367,134.0,2025-06-16,NR2507,多单持仓,NR
5,宝城期货,1208,214.0,2025-06-16,NR2507,多单持仓,NR
6,华泰期货,1196,-384.0,2025-06-16,NR2507,多单持仓,NR
7,大地期货,1170,1.0,2025-06-16,NR2507,多单持仓,NR
8,新湖期货,919,-184.0,2025-06-16,NR2507,多单持仓,NR
9,中信建投,771,-211.0,2025-06-16,NR2507,多单持仓,NR
10,中粮期货,660,-17.0,2025-06-16,NR2507,多单持仓,NR
11,方正中期,602,248.0,2025-06-16,NR2507,多单持仓,NR
12,浙商期货,566,49.0,2025-06-16,NR2507,多单持仓,NR
13,国信期货,526,171.0,2025-06-16,NR2507,多单持仓,NR
14,广发期货,499,-300.0,2025-06-16,NR2507,多单持仓,NR
15,华鑫期货,472,-4.0,2025-06-16,NR2507,多单持仓,NR
16,中泰期货,472,98.0,2025-06-16,NR2507,多单持仓,NR
17,海证期货,448,245.0,2025-06-16,NR2507,多单持仓,NR
18,东吴期货,443,56.0,2025-06-16,NR2507,多单持仓,NR
19,海通期货,354,-38.0,2025-06-16,NR2507,多单持仓,NR
20,国投期货,332,-35.0,2025-06-16,NR2507,多单持仓,NR
1,东证期货,2474,144.0,2025-06-17,NR2507,多单持仓,NR
2,中信期货,2367,-56.0,2025-06-17,NR2507,多单持仓,NR
3,国泰君安,2315,-429.0,2025-06-17,NR2507,多单持仓,NR
4,宝城期货,1116,-92.0,2025-06-17,NR2507,多单持仓,NR
5,大地期货,974,-196.0,2025-06-17,NR2507,多单持仓,NR
6,新湖期货,900,-19.0,2025-06-17,NR2507,多单持仓,NR
7,华泰期货,869,-327.0,2025-06-17,NR2507,多单持仓,NR
8,中信建投,727,-44.0,2025-06-17,NR2507,多单持仓,NR
9,银河期货,695,-672.0,2025-06-17,NR2507,多单持仓,NR
10,中粮期货,670,10.0,2025-06-17,NR2507,多单持仓,NR
11,浙商期货,642,76.0,2025-06-17,NR2507,多单持仓,NR
12,方正中期,614,12.0,2025-06-17,NR2507,多单持仓,NR
13,国信期货,505,-21.0,2025-06-17,NR2507,多单持仓,NR
14,广发期货,500,1.0,2025-06-17,NR2507,多单持仓,NR
15,海证期货,495,47.0,2025-06-17,NR2507,多单持仓,NR
16,华鑫期货,478,6.0,2025-06-17,NR2507,多单持仓,NR
17,东吴期货,459,16.0,2025-06-17,NR2507,多单持仓,NR
18,华闻期货,384,96.0,2025-06-17,NR2507,多单持仓,NR
19,海通期货,349,-5.0,2025-06-17,NR2507,多单持仓,NR
20,中泰期货,329,-143.0,2025-06-17,NR2507,多单持仓,NR
1,中信期货,4772,-757.0,2025-06-18,NR2508,多单持仓,NR
2,国泰君安,4276,-241.0,2025-06-18,NR2508,多单持仓,NR
3,乾坤期货,3393,-58.0,2025-06-18,NR2508,多单持仓,NR
4,大地期货,2230,-24.0,2025-06-18,NR2508,多单持仓,NR
5,华泰期货,2169,63.0,2025-06-18,NR2508,多单持仓,NR
6,一德期货,2049,8.0,2025-06-18,NR2508,多单持仓,NR
7,银河期货,1995,34.0,2025-06-18,NR2508,多单持仓,NR
8,瑞银期货,1782,-89.0,2025-06-18,NR2508,多单持仓,NR
9,新湖期货,1477,-386.0,2025-06-18,NR2508,多单持仓,NR
10,中信建投,1337,35.0,2025-06-18,NR2508,多单持仓,NR
11,金瑞期货,1324,-37.0,2025-06-18,NR2508,多单持仓,NR
12,宝城期货,1320,100.0,2025-06-18,NR2508,多单持仓,NR
13,东证期货,1235,-92.0,2025-06-18,NR2508,多单持仓,NR
14,广发期货,1208,-59.0,2025-06-18,NR2508,多单持仓,NR
15,物产中大,1141,-12.0,2025-06-18,NR2508,多单持仓,NR
16,先锋期货,1097,7.0,2025-06-18,NR2508,多单持仓,NR
17,摩根大通,975,975.0,2025-06-18,NR2508,多单持仓,NR
18,国信期货,926,-88.0,2025-06-18,NR2508,多单持仓,NR
19,东吴期货,719,40.0,2025-06-18,NR2508,多单持仓,NR
20,平安期货,691,-16.0,2025-06-18,NR2508,多单持仓,NR
1,中信期货,4897,125.0,2025-06-19,NR2508,多单持仓,NR
2,国泰君安,4196,-80.0,2025-06-19,NR2508,多单持仓,NR
3,乾坤期货,3410,17.0,2025-06-19,NR2508,多单持仓,NR
4,大地期货,2227,-3.0,2025-06-19,NR2508,多单持仓,NR
5,华泰期货,2145,-24.0,2025-06-19,NR2508,多单持仓,NR
6,一德期货,2044,-5.0,2025-06-19,NR2508,多单持仓,NR
