时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,STOCH_RSI,VOL_MA20,MAX_DRAWDOWN_20,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,MARKET_BREADTH,OI_MA20
2021-02-10,164150.0,166413.0,163986.0,155407.83333333334,163550.19075714168,4329.285714285715,54.063745019920326,2410.8950941532967,3235.9444728939275,-825.0493787406308,175529.99255935886,152442.00744064114,163986.0,23087.985118717712,0.0,80859.15,-5.025855557492309,69.66364596835696,54.01201070218459,0.8,28687.05
2021-02-18,166280.0,166758.0,165031.0,155787.33333333334,164580.64878027103,4875.0,66.67630057803468,2994.741929169133,3187.7039641489687,-192.9620349798356,176348.46279916717,153713.53720083283,165031.0,22634.925598334346,29.918758077932676,81477.5,-5.025855557492309,68.65682033729561,54.01201070218459,0.85,28823.75
2021-02-19,169902.0,167713.0,166430.0,156365.0,166207.2536583405,4720.714285714285,67.01945080091534,3999.582134048571,3350.0795981288893,649.5025359196816,178715.5327841116,154144.4672158884,166430.0,24571.065568223188,30.73275873429845,84741.9,-5.025855557492309,68.65682033729561,54.01201070218459,0.9,29391.65
2021-02-22,175204.0,170045.0,168230.5,157132.0,168737.0390242128,5324.285714285715,74.56991618879576,5627.538623523345,3805.5714032077803,1821.967220315565,184468.13461513852,151992.86538486148,168230.5,32475.269230277045,48.64352600703123,93775.6,-5.025855557492309,69.66364596835696,54.01201070218459,0.9,29869.3
2021-02-23,180644.0,172439.0,169867.5,157862.33333333334,170824.94006952588,5496.428571428572,70.88580576307365,6670.552526974847,4378.567627961194,2291.9848990136525,188195.32971617946,151539.67028382054,169867.5,36655.65943235892,39.90429722411766,102925.2,-5.025855557492309,70.0379534517632,54.12982217471578,0.9,30062.9
2021-02-24,185596.0,174873.0,171400.0,158564.16666666666,172510.18387242817,5685.0,68.02539942646456,7240.99871883032,4951.05384613502,2289.9448726953005,190608.40824660985,152191.59175339015,171400.0,38416.816493219696,33.119010547260594,110610.2,-5.025855557492309,70.0379534517632,54.17588183849967,0.9,29879.8
2021-02-25,189080.0,177680.0,172903.5,159340.83333333334,174346.35683695882,6223.571428571428,69.3320235756385,7866.26569286146,5534.096215480308,2332.1694773811514,193573.40415785098,152233.59584214902,172903.5,41339.80831570196,46.51067666328292,118679.85,-5.025855557492309,70.0379534517632,55.00284575981787,0.9,29233.75
2021-02-26,189628.0,179765.0,173982.0,159974.0,175303.84666201036,6499.285714285715,63.4369944274672,7676.987502226431,5962.6744728295325,1714.3130293968989,194689.71186119618,153274.28813880382,173982.0,41415.423722392356,40.36069895261034,126139.8,-5.025855557492309,70.0379534517632,55.613607728901385,0.9,28227.2
2021-03-01,187536.0,181370.0,174609.5,160540.83333333334,175971.0993608665,6600.714285714285,64.17530460083651,7274.481939737743,6225.035966211175,1049.4459735265682,195537.94699647394,153681.05300352606,174609.5,41856.89399294788,49.30983701269235,126627.9,-5.426155522124809,70.0379534517632,56.33512290473643,0.9,26908.3
2021-03-02,184826.0,182735.0,174940.5,161005.66666666666,176079.56608840302,7021.428571428572,61.21422376409367,6461.413684913423,6272.311509951625,189.10217496179757,195803.91797198373,154077.08202801627,174940.5,41726.83594396745,34.869887144151235,127086.45,-8.123670695647666,70.0379534517632,56.33512290473643,0.9,25913.25
2021-03-03,182728.0,184162.0,175287.5,161546.66666666666,176265.3216990313,7184.285714285715,62.312854930304596,5824.150366348331,6182.679281230967,-358.52891488263595,196112.08554588552,154462.91445411448,175287.5,41649.171091771044,40.22745076323604,124033.15,-8.123670695647666,70.0379534517632,57.35093705187163,0.9,25092.6
2021-03-04,179010.0,184045.0,175401.5,161993.66666666666,175973.38629912358,7492.857142857143,57.68679305400669,4873.198759309016,5920.783176846577,-1047.5844175375605,196150.2407607764,154652.7592392236,175401.5,41497.48152155278,17.668086373849654,120935.3,-10.151994604969673,70.0379534517632,57.66266195643286,0.85,24249.3
2021-03-05,176770.0,183199.0,175456.0,162448.66666666666,175709.25427063563,7692.142857142857,55.777555777555776,4072.6161753402266,5551.149776545307,-1478.5336012050802,196174.04136241518,154737.95863758482,175456.0,41436.08272483037,8.357536585068095,117909.0,-10.151994604969673,70.0379534517632,57.66266195643286,0.8,23495.3
2021-03-08,174400.0,180968.0,175506.5,162824.0,175209.32529247986,8022.142857142857,55.833333333333336,3180.392029206967,5076.998227077639,-1896.606197870672,196167.7469945168,154845.2530054832,175506.5,41322.493989033625,8.629540341001917,114787.45,-11.573377600249014,70.0379534517632,57.66266195643286,0.75,23156.8
2021-03-09,173140.0,178983.0,175711.0,163190.5,174790.3419312913,8125.0,55.87010824313072,2473.0324613907724,4556.205073940266,-2083.1726125494934,196085.03910553068,155336.96089446932,175711.0,40748.078211061365,0.4925004818425579,114726.85,-11.573377600249014,70.0379534517632,57.66266195643286,0.7,23941.3
2021-03-10,172350.0,177539.0,176206.0,163601.83333333334,174722.69031878735,7805.714285714285,49.724909884272435,2151.505364538898,4075.2651320599925,-1923.7597675210945,195869.09757682646,156542.90242317354,176206.0,39326.19515365292,0.0,116392.4,-11.573377600249014,70.0379534517632,57.66266195643286,0.65,24927.95
2021-03-11,173720.0,176365.0,177022.5,164110.33333333334,175230.05314556952,7755.714285714285,48.43354738275929,2351.317407010618,3730.4755870501176,-1379.1581800394997,195840.5785136894,158204.4214863106,177022.5,37636.157027378795,0.0,119969.2,-11.573377600249014,70.0379534517632,57.35093705187163,0.65,26145.45
2021-03-12,175154.0,175962.0,177863.5,164594.33333333334,175719.57189361053,7188.571428571428,34.72906403940887,2506.5967290952103,3485.6998154591365,-979.1030863639262,195619.87620094494,160107.12379905506,177863.5,35512.752401889884,0.0,124041.9,-11.573377600249014,70.0379534517632,56.36612964447246,0.65,27434.1
2021-03-15,176340.0,175370.0,178370.0,165034.5,175783.42218945717,7106.428571428572,33.199905815870025,2282.196235240146,3244.9990994153386,-962.8028641751926,195291.00158787452,161448.99841212548,178370.0,33842.003175749036,0.0,125229.65,-11.573377600249014,70.0379534517632,55.86275326117124,0.6,27361.35
2021-03-16,177116.0,175128.0,178931.5,165434.83333333334,175679.28674284217,6976.428571428572,33.54746609564597,1944.763412587432,2984.9519620497576,-1040.1885494623257,194457.0311291471,163405.9688708529,178931.5,31051.0622582942,0.961915053213241,125565.1,-11.573377600249014,70.0379534517632,55.82217782217782,0.6,27310.5
2021-03-17,177508.0,174929.0,179545.5,165842.83333333334,175713.640386381,6337.857142857143,30.36649214659687,1765.9227291691059,2741.1461154736276,-975.2233863045217,193429.20112189525,165661.79887810475,179545.5,27767.402243790508,0.0,125491.05,-11.573377600249014,70.0379534517632,55.765059530934735,0.6,27409.3
2021-03-18,176794.0,175257.0,179651.0,166226.0,175786.6270162495,5720.0,38.057901085645355,1640.780624164181,2521.0730172117383,-880.2923930475572,193400.52921682125,165901.47078317875,179651.0,27499.058433642494,22.749716363030608,126308.2,-11.573377600249014,70.0379534517632,55.40871302201465,0.55,27323.05
