时间,开盘,最高,最低,收盘,成交量,持仓量
2015-03-27,120000,120010,115150,119270,899,304
2015-03-30,119270,119530,115600,118080,1234,415
2015-03-31,117650,119800,115960,118160,2261,588
2015-04-01,118020,118880,117070,117910,2187,636
2015-04-02,117970,119080,117970,118620,1358,519
2015-04-03,118810,119470,118560,118850,695,500
2015-04-07,118890,119090,118270,118860,424,452
2015-04-08,118710,118890,117150,117870,424,375
2015-04-09,117570,117980,116500,116790,408,401
2015-04-10,116500,116980,115320,115990,1209,458
2015-04-13,115960,116290,115270,115940,814,504
2015-04-14,115550,115650,112300,112300,2794,947
2015-04-15,112400,114140,112320,113850,2066,846
2015-04-16,113200,113700,111010,112880,1933,981
2015-04-17,113010,113010,109300,110000,5661,1792
2015-04-20,112000,112960,111120,111440,5259,1328
2015-04-21,111840,111880,111100,111550,1717,1482
2015-04-22,112190,113430,112190,112940,2935,1369
2015-04-23,113400,113760,112940,113300,1655,1234
2015-04-24,113350,113950,112750,113940,1044,1263
2015-04-27,114400,117960,114400,117960,8497,1548
2015-04-28,117970,118550,116500,117400,15990,2226
2015-04-29,117140,117720,115110,115370,5314,2319
2015-04-30,116000,119900,115050,117640,8891,2789
2015-05-04,117360,119520,117360,118800,4412,3036
2015-05-05,119000,119780,118000,118680,6495,3196
2015-05-06,119650,123670,119500,123400,16334,4300
2015-05-07,123300,125910,121500,122030,25802,3803
2015-05-08,122700,122960,120020,121360,11035,3672
2015-05-11,120890,122690,120710,122400,6912,3790
2015-05-12,121100,121930,119690,119970,8621,3751
2015-05-13,120800,121100,120000,120700,5209,3578
2015-05-14,120700,122480,117800,119500,15643,3611
2015-05-15,119190,119680,118610,119100,5500,3698
2015-05-18,118690,119940,118030,119250,5854,3649
2015-05-19,119520,119650,118070,118140,3786,3366
2015-05-20,117690,117960,114160,115850,13800,3061
2015-05-21,116350,120400,115220,119190,19088,3458
2015-05-22,119500,119730,116900,117980,11988,3316
2015-05-25,117170,119800,116800,117590,12867,3422
2015-05-26,117600,119570,117590,118270,9401,3324
2015-05-27,116760,117570,116200,116560,8932,3550
2015-05-28,116010,117510,115720,116960,7621,3327
2015-05-29,116900,116900,115680,116160,4488,3045
2015-06-01,116090,116350,115630,116120,2183,2853
2015-06-02,116120,117000,115780,116520,1940,2812
2015-06-03,116740,116800,115020,115680,1653,2736
2015-06-04,115330,115900,114500,114800,1626,2607
2015-06-05,114640,114980,114260,114260,642,2609
2015-06-08,113990,114940,113910,114700,1041,2564
2015-06-09,114710,115600,114710,115080,1102,2556
2015-06-10,115340,115550,114850,115440,617,2545
2015-06-11,115490,115670,115300,115420,507,2455
2015-06-12,114420,115420,113520,113700,1576,2007
2015-06-15,113410,113700,112810,113160,638,1897
2015-06-16,111720,113160,111700,111780,583,1834
2015-06-17,111990,112230,111210,111730,508,1787
2015-06-18,112290,112600,111730,112510,384,1731
2015-06-19,113010,114450,112470,113770,684,1711
2015-06-23,113360,114330,113360,114100,322,1652
2015-06-24,113540,114150,112500,113180,494,1597
2015-06-25,112820,113300,109470,111460,676,1546
2015-06-26,111280,111920,109800,110540,850,1474
2015-06-29,109100,110800,108560,109720,626,1500
2015-06-30,109000,109400,105740,106000,692,1405
2015-07-01,104010,107980,104010,106700,139,1388
2015-07-02,109800,109990,108560,109700,1299,1405
2015-07-03,110370,111140,109390,110000,1174,1450
2015-07-06,107960,109850,106510,107090,1051,1442
2015-07-07,108500,109190,106800,107080,1178,1397
2015-07-08,106000,106430,103710,103710,1935,1441
2015-07-09,104670,110020,104010,107800,1713,1213
2015-07-10,108200,110440,106500,107840,1922,1333
2015-07-13,107750,108500,106900,107530,1085,1293
2015-07-14,108300,108500,106020,108100,14,1332
2015-07-15,108500,108900,108100,108500,50,1332
2015-07-16,109880,110220,109350,109350,964,1110
2015-07-17,109520,110790,109320,110490,1144,1157
2015-07-20,112400,112490,111100,111530,3149,1158
2015-07-21,111860,111860,110790,111000,1633,1070
2015-07-22,110780,111190,108560,108800,1100,1049
2015-07-23,108250,108940,108060,108940,775,1065
