时间,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,WILLIAMS_R14,KDJ_K,KDJ_D,KDJ_J,CCI20,PLUS_DI14,MINUS_DI14,ADX14,STOCH_RSI,PSAR,HHV20,LLV20,BREAKOUT_LONG20,BREAKOUT_SHORT20,VOL_MA20,OBV,VWAP20,BUY_PRESSURE,SELL_PRESSURE,PRICE_EFFICIENCY,LIQUIDITY_RATIO,DRAWDOWN_20,MAX_DRAWDOWN_20,SHARPE_RATIO_20,VAR_95_1D,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,PANIC_INDEX,MARKET_BREADTH,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,OI_CONCENTRATION,ROLLOVER_PRESSURE,MONEY_FLOW_DIRECTION,PRICE_OI_DIVERGENCE
2018-12-20,,,,5609.4,5599.666666666667,5599.666666666667,5599.666666666667,5630.189413488326,115.22222222222223,31.851851851851862,-20.155427510413574,-15.815970506483698,-4.339457003929876,5684.040833329219,5515.292500004115,5599.666666666667,168.74833332510389,-66.99346405228758,40.87068354248942,41.842384438234966,38.92728175099832,-10.798116601434177,7.232401157184185,12.246865959498553,38.03781717477661,81.11111111111113,5781.0,5674.0,5541.0,0,0,138717.44444444444,182181,5605.072724704709,0.16901408450704225,0.8309859154929577,0.6197183098591549,698563.3802816902,-1.727176594994706,-2.3440253789213994,-3.2986272497075277,-1.719582487139317,37.2212389380531,1.3235294117647045,0.0,0.5555555555555556,44370.444444444445,628.0,1.4137775776677186,0.09646617077465866,1.4599701038241313,0.2,0.0
2018-12-21,,,,5571.8,5581.5,5581.5,5581.5,5609.980897918009,129.3,20.09345794392523,-34.52913198229817,-19.558602801646593,-14.970529180651575,5721.246596062699,5441.753403937301,5581.5,279.4931921253974,-78.74186550976138,36.32119643573368,40.00198843740121,28.95961243239863,-120.62992351737772,5.800464037122969,28.692962103634954,40.87080675774738,51.16822429906541,5781.0,5674.0,5418.0,0,1,152399.9,-93361,5574.8656492994205,0.3828125,0.6171875,0.6171875,1076335.9375,-4.511808248149441,-4.511808248149441,-6.007507748304454,-2.613276269869005,36.94395280235988,1.7647058823529393,1.0,0.5,45518.4,10802.0,23.9788669863257,0.11924794602095687,2.0458296289024025,-0.2,0.0
2018-12-24,,,,5514.6,5547.3,5558.818181818182,5558.818181818182,5583.506526687723,127.72727272727273,16.731517509727624,-52.257485833692044,-26.098379408055685,-26.15910642563636,5759.349113460796,5358.287250175568,5558.818181818182,401.06186328522745,-94.52631578947368,26.6215383645632,35.54183841312188,8.780938267445833,-118.8058863500281,5.338078291814947,27.402135231316723,43.281761084118166,42.607003891050574,5781.0,5674.0,5332.0,0,1,150042.63636363635,-219831,5556.945295347364,0.3291139240506329,0.6708860759493671,1.0886075949367089,1600886.0759493671,-6.027493831512154,-6.027493831512154,-7.441245985690377,-2.5887989161464953,36.666666666666664,2.205882352941174,1.0,0.45454545454545453,46969.454545454544,5630.0,10.080572963294543,0.1500602187572579,2.2076834953259286,-0.6,0.0
2018-12-25,,,,5424.0,5510.6,5526.75,5526.75,5544.5059050984155,134.08333333333334,12.797619047619051,-78.15568345705015,-36.50984021785458,-41.645843239195564,5819.868809296907,5233.631190703093,5526.75,586.2376185938137,-92.95558958652374,20.597754200910785,30.560477009051514,0.6723085846293273,-124.1263945420025,4.661280298321938,34.99067743940335,46.049033344872164,32.58928571428572,5781.0,5674.0,5174.0,0,1,150731.83333333334,-378144,5523.74906852604,0.44660194174757284,0.5533980582524272,1.5339805825242718,1537019.4174757283,-8.8121254846669,-8.8121254846669,-9.048746074389834,-2.8919232139455224,35.898989898989896,4.324229691876751,2.0,0.4166666666666667,48061.416666666664,-1407.0,-2.288549121665584,0.16045494620627132,2.478115319249877,-0.4,0.0
2018-12-26,,,,5330.4,5471.4,5497.923076923077,5497.923076923077,5507.124390327138,131.53846153846155,12.391930835734868,-99.3106168262666,-49.06999553953699,-50.240621286729606,5847.1655538532295,5148.680599992925,5497.923076923077,698.4849538603048,-96.32465543644717,15.218824981524168,25.446592999875733,-5.236711055178958,-98.59966775681616,4.385964912280701,32.92397660818713,48.39057141166401,31.55619596541786,5781.0,5674.0,5152.0,0,1,149614.76923076922,-514354,5498.95227555349,0.2376237623762376,0.7623762376237624,0.21782178217821782,1348613.8613861385,-9.19985900599225,-9.19985900599225,-9.10826971825298,-2.8854397961039746,35.131313131313135,6.280301746058655,2.0,0.38461538461538464,49018.61538461538,432.0,0.7191250645048441,0.16626690359153068,2.5956531124619766,-0.7,0.0
2018-12-27,,,,5242.2,5425.8,5472.0,5472.0,5471.683972200744,139.42857142857142,12.095639943741205,-116.10937525712052,-62.477871483053704,-53.631503774066815,5859.582646273421,5084.417353726579,5472.0,775.1652925468425,-98.92802450229709,10.604298514205373,20.49916150465228,-9.185427466688445,-74.21135488722145,11.424180327868854,28.842213114754102,48.023887557650205,30.80168776371307,5781.0,5674.0,5135.0,0,1,150197.7857142857,-672131,5477.696515404212,0.0,1.0,0.07024793388429752,651971.0743801653,-9.499471272470927,-9.499471272470927,-9.073475204993546,-2.878956378262427,34.36363636363636,8.139736907421193,2.0,0.35714285714285715,50591.78571428572,10538.0,17.41674241798199,0.19363046878050227,2.819625684814568,-0.7,0.0
2018-12-28,,,,5185.4,5378.6,5449.466666666666,5449.466666666666,5439.523593895911,128.5,12.078651685393268,-128.02738399631198,-75.58777398570535,-52.43961001060663,5861.723082482057,5037.210250851275,5449.466666666666,824.5128316307819,-92.22972972972973,9.872701142316075,16.957008050540214,-4.295912674132204,-84.28163741657981,12.395775430794886,33.907726514730406,51.342357802891165,30.758426966292156,5781.0,5674.0,5134.0,0,1,151220.93333333332,-837676,5452.272441410963,0.5897435897435898,0.41025641025641024,0.01282051282051282,2122371.794871795,-9.517095523440256,-9.517095523440256,-8.709604102928507,-2.872472960420879,33.5959595959596,10.10409781890285,2.0,0.3333333333333333,51417.0,-8073.0,-11.36354039103078,0.19382963830720412,2.358694167923647,-0.4,0.0
2019-01-02,,,,5129.2,5321.9,5424.5625,5424.5625,5402.521346858206,121.71428571428571,12.990936555891238,-142.52693632478076,-88.97560645352044,-53.55132987126032,5869.892620996398,4979.232379003602,5424.5625,890.6602419927967,-99.19354838709677,6.864766239755708,13.592927446945378,-6.5915561746236335,-84.62365118325631,13.086854460093898,35.152582159624416,47.466792978421225,29.09883634212018,5781.0,5674.0,5051.0,0,1,149438.875,-960384,5433.013341854097,0.056818181818181816,0.9431818181818182,0.9431818181818182,1394409.090909091,-10.979908353894963,-10.979908353894963,-9.63260913418525,-2.8659895425793307,32.82828282828282,12.078651685393268,2.0,0.3125,52717.0,9247.0,14.684770525647139,0.20757409393552018,2.2871071621444465,-0.4,0.0
2019-01-03,,,,5119.8,5271.9,5407.058823529412,5407.058823529412,5376.281218585997,122.85714285714286,21.632653061224488,-146.20006779210235,-100.42049872123683,-45.77956907086552,5861.765031199944,4952.352615858879,5407.058823529412,909.4124153410648,-86.93548387096774,9.160551573532668,12.115468822474474,3.2507170756490567,-68.60335349460978,14.011627906976745,34.825581395348834,43.36815352263891,35.13694812327494,5046.0,5674.0,5051.0,0,0,148477.82352941178,-827283,5416.279149497337,0.7023809523809523,0.2976190476190476,0.9047619047619048,1584535.7142857143,-9.640465280225596,-10.979908353894963,-7.3616467919985125,-2.859506124737783,32.63299663299663,12.082049337062855,2.0,0.29411764705882354,53927.23529411765,1074.0,1.4871844579531057,0.21717114067709628,2.1232508289883683,-0.3,0.0
2019-01-04,,,,5119.8,5225.1,5392.888888888889,5392.888888888889,5354.921102530187,116.85714285714286,19.214586255259476,-145.41747771331302,-109.41989451965208,-35.997583193660944,5850.1111357301115,4935.666642047666,5392.888888888889,914.4444936824457,-82.90322580645162,12.773701049021778,12.334879564656909,13.651344017751512,-58.21143331084444,13.569682151589243,34.29095354523227,44.25099404824799,26.243973904667637,5046.0,5674.0,5051.0,0,0,148113.05555555556,-685371,5401.697120880509,0.6666666666666666,0.3333333333333333,0.28735632183908044,1631172.4137931035,-9.19985900599225,-10.979908353894963,-6.675861061151056,-2.8530227068962346,32.43771043771044,12.085446988732443,2.0,0.2777777777777778,54973.72222222222,-527.0,-0.7190514524293534,0.2218959778094231,2.063068066668019,-0.2,0.0
