排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
19,平安期货,38147,-18489.0,2025-11-11,FG2601,成交量,FG
20,招商期货,36734,-16820.0,2025-11-11,FG2601,成交量,FG
1,国泰君安,366662,13981.0,2025-11-12,FG2601,成交量,FG
2,中信期货,169889,-43250.0,2025-11-12,FG2601,成交量,FG
3,东证期货,153539,3235.0,2025-11-12,FG2601,成交量,FG
4,中信建投,87955,9192.0,2025-11-12,FG2601,成交量,FG
5,海通期货,85228,-7725.0,2025-11-12,FG2601,成交量,FG
6,光大期货,72830,3101.0,2025-11-12,FG2601,成交量,FG
7,华泰期货,69441,-12183.0,2025-11-12,FG2601,成交量,FG
8,银河期货,63135,2595.0,2025-11-12,FG2601,成交量,FG
9,中泰期货,56362,-22549.0,2025-11-12,FG2601,成交量,FG
10,徽商期货,53603,-1931.0,2025-11-12,FG2601,成交量,FG
11,广发期货,45061,1478.0,2025-11-12,FG2601,成交量,FG
12,瑞达期货,44849,602.0,2025-11-12,FG2601,成交量,FG
13,华闻期货,44777,-5284.0,2025-11-12,FG2601,成交量,FG
14,方正中期,42717,-6335.0,2025-11-12,FG2601,成交量,FG
15,大地期货,41710,-11635.0,2025-11-12,FG2601,成交量,FG
16,永安期货,40394,9191.0,2025-11-12,FG2601,成交量,FG
17,南华期货,39513,-2819.0,2025-11-12,FG2601,成交量,FG
18,冠通期货,37898,-47989.0,2025-11-12,FG2601,成交量,FG
19,新湖期货,36033,2661.0,2025-11-12,FG2601,成交量,FG
20,招商期货,35729,-1005.0,2025-11-12,FG2601,成交量,FG
