date,symbol,close,volume,open_interest,roll_yield
20250526,WR2506,3356.0,0.0,0.0,-0.0717276493015129
20250526,WR2507,3336.0,0.0,3.0,0.1465830828831642
20250526,WR2508,3377.0,0.0,1.0,-0.3863730779312233
20250526,WR2509,3270.0,0.0,1.0,-0.0625480490153709
20250526,WR2510,3253.0,159.0,64.0,0.4595767440445569
20250526,WR2511,3380.0,0.0,0.0,0.0743255583615708
20250526,WR2512,3401.0,4.0,1.0,0.059832944020089
20250526,WR2601,3418.0,0.0,0.0,0.1153015130696052
20250526,WR2602,3451.0,0.0,0.0,0.0347222464480905
20250526,WR2603,3461.0,0.0,0.0,0.065696749598109
20250526,WR2604,3480.0,0.0,1.0,0.0413081302916723
20250526,WR2605,3492.0,0.0,0.0,0.0
20250527,WR2506,3356.0,0.0,0.0,-0.2858570266593858
20250527,WR2507,3277.0,0.0,3.0,0.160050872135183
20250527,WR2508,3321.0,0.0,1.0,-0.3445563518974176
20250527,WR2509,3227.0,0.0,1.0,0.0111506899768861
20250527,WR2510,3230.0,329.0,56.0,0.4770769381008399
20250527,WR2511,3361.0,0.0,0.0,-0.2307070158404954
20250527,WR2512,3297.0,1.0,1.0,0.3691496103902607
20250527,WR2601,3400.0,0.0,0.0,0.1751855930538315
20250527,WR2602,3450.0,0.0,0.0,0.031263586941158
20250527,WR2603,3459.0,0.0,0.0,-0.0626088376762594
20250527,WR2604,3441.0,0.0,1.0,0.1041673207716702
20250527,WR2605,3471.0,0.0,0.0,0.0
20250528,WR2506,3356.0,0.0,0.0,-0.3851375071597639
20250528,WR2507,3250.0,1.0,2.0,0.2521024367542965
20250528,WR2508,3319.0,0.0,1.0,-0.337327436016153
20250528,WR2509,3227.0,0.0,1.0,0.0111506899768861
20250528,WR2510,3230.0,108.0,78.0,0.4770769381008399
20250528,WR2511,3361.0,0.0,0.0,-0.2307070158404954
20250528,WR2512,3297.0,0.0,1.0,0.3656196794926186
20250528,WR2601,3399.0,0.0,0.0,0.0352526693014446
20250528,WR2602,3409.0,0.0,0.0,0.126058935718269
20250528,WR2603,3445.0,0.0,0.0,-0.1225393580423574
20250528,WR2604,3410.0,0.0,1.0,0.0421546100949146
20250528,WR2605,3422.0,0.0,0.0,0.0
20250529,WR2506,3356.0,0.0,0.0,-0.3851375071597639
20250529,WR2507,3250.0,0.0,2.0,0.2521024367542965
20250529,WR2508,3319.0,0.0,1.0,-0.337327436016153
20250529,WR2509,3227.0,0.0,1.0,0.1147271653203428
20250529,WR2510,3258.0,111.0,69.0,0.3735004627573823
20250529,WR2511,3361.0,0.0,0.0,-0.227067895266737
20250529,WR2512,3298.0,0.0,1.0,0.3619805589188603
20250529,WR2601,3399.0,0.0,0.0,0.0035299308976423
20250529,WR2602,3400.0,0.0,0.0,0.0528247368076519
20250529,WR2603,3415.0,0.0,0.0,-0.0563546677052926
20250529,WR2604,3399.0,0.0,1.0,0.0
20250529,WR2605,3399.0,0.0,0.0,0.0
20250530,WR2506,3356.0,0.0,0.0,-0.2383466859321511
20250530,WR2507,3290.0,2.0,2.0,0.2490689502345009
