date,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_month,dominant_month,near_basis,dom_basis,near_basis_rate,dom_basis_rate
2025-09-02,AU,0.0,,0.0,,0.0,2509,0,17.74000000000001,18.92000000000008,0.0225224081456465,0.0240205164664957
2025-09-03,AU,0.0,,0.0,,0.0,2509,0,0.7899999999999636,1.92999999999995,0.0009742622121917,0.0023801595816839
2025-09-04,AU,0.0,,0.0,,0.0,2509,0,5.210000000000036,6.730000000000018,0.00642519762724,0.0082997274532292
2025-09-05,AU,0.0,,0.0,,0.0,2509,0,2.4400000000000546,4.879999999999996,0.0030061107825745,0.0060122215651488
2025-09-08,AU,0.0,,0.0,,0.0,2509,0,4.190000000000055,7.810000000000059,0.0051377631724156,0.0095765943619487
2025-09-09,AU,0.0,,0.0,,0.0,2509,0,0.0199999999999818,3.2999999999999545,2.4064492840869534e-05,0.0039706413187341
2025-09-10,AU,0.0,,0.0,,0.0,2509,0,22.17999999999995,4.720000000000027,0.0266875225604619,0.0056792203104318
2025-09-11,AU,0.0,,0.0,,0.0,2509,0,3.42999999999995,6.409999999999968,0.0041371657399253,0.007731554633505
2025-09-12,AU,0.0,,0.0,,0.0,2509,0,2.809999999999945,3.729999999999905,0.0033868071207316,0.0044956550036758
2025-09-15,AU,0.0,,0.0,,0.0,2509,0,-8.459999999999923,5.6200000000000045,-0.010201620683002,0.0067769631487555
2025-09-16,AU,0.0,,0.0,,0.0,2510,0,1.0199999999999818,3.659999999999968,0.0012184924142875,0.0043722374865606
2025-09-17,AU,0.0,,0.0,,0.0,2510,0,3.0499999999999545,5.349999999999909,0.0036485435731801,0.0063999043004963
2025-09-18,AU,0.0,,0.0,,0.0,2510,0,-4.150000000000091,-1.990000000000009,-0.0049644117471141,-0.0023805251510258
2025-09-19,AU,0.0,,0.0,,0.0,2510,0,1.3100000000000591,4.230000000000018,0.001586820907274,0.0051238568227243
2025-09-22,AU,0.0,,0.0,,0.0,2510,0,-1.82000000000005,1.5399999999999636,-0.0021739130434783,0.0018394648829431
2025-09-23,AU,0.0,,0.0,,0.0,2510,0,10.579999999999927,14.0,0.0126373626373625,0.0167224080267558
2025-09-24,AU,0.0,,0.0,,0.0,2510,0,6.3700000000000045,9.990000000000007,0.0075063928070608,0.0117721921730831
2025-09-25,AU,0.0,,0.0,,0.0,2510,0,3.509999999999991,6.330000000000041,0.0041312100561421,0.0074503018961196
2025-09-26,AU,0.0,,0.0,,0.0,2510,0,-0.8300000000000409,2.669999999999959,-0.0009738012272242,0.0031325894899862
