排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,14399,-277.0,2026-06-22,PF2608,多单持仓,PF
2,东证期货,10694,753.0,2026-06-22,PF2608,多单持仓,PF
3,永安期货,10562,1149.0,2026-06-22,PF2608,多单持仓,PF
4,申银万国,10316,-1328.0,2026-06-22,PF2608,多单持仓,PF
5,国泰君安,9862,-673.0,2026-06-22,PF2608,多单持仓,PF
6,广发期货,9624,426.0,2026-06-22,PF2608,多单持仓,PF
7,浙商期货,7563,276.0,2026-06-22,PF2608,多单持仓,PF
8,五矿期货,6747,-482.0,2026-06-22,PF2608,多单持仓,PF
9,高盛期货,6591,-434.0,2026-06-22,PF2608,多单持仓,PF
10,招商期货,5292,18.0,2026-06-22,PF2608,多单持仓,PF
11,方正中期,5133,-428.0,2026-06-22,PF2608,多单持仓,PF
12,国投期货,5060,281.0,2026-06-22,PF2608,多单持仓,PF
13,银河期货,1898,-107.0,2026-06-22,PF2608,多单持仓,PF
14,中金财富,1772,-80.0,2026-06-22,PF2608,多单持仓,PF
15,华泰期货,1769,-111.0,2026-06-22,PF2608,多单持仓,PF
16,平安期货,1594,107.0,2026-06-22,PF2608,多单持仓,PF
17,中泰期货,1564,-126.0,2026-06-22,PF2608,多单持仓,PF
18,创元期货,1507,27.0,2026-06-22,PF2608,多单持仓,PF
19,瑞达期货,1499,91.0,2026-06-22,PF2608,多单持仓,PF
20,东吴期货,1493,-248.0,2026-06-22,PF2608,多单持仓,PF
1,中信期货,15183,784.0,2026-06-23,PF2608,多单持仓,PF
2,东证期货,10223,-471.0,2026-06-23,PF2608,多单持仓,PF
3,国泰君安,9641,-221.0,2026-06-23,PF2608,多单持仓,PF
4,永安期货,9271,-1291.0,2026-06-23,PF2608,多单持仓,PF
5,广发期货,9208,-416.0,2026-06-23,PF2608,多单持仓,PF
6,申银万国,7794,-2522.0,2026-06-23,PF2608,多单持仓,PF
7,五矿期货,6918,171.0,2026-06-23,PF2608,多单持仓,PF
8,高盛期货,6443,-148.0,2026-06-23,PF2608,多单持仓,PF
9,国投期货,5577,517.0,2026-06-23,PF2608,多单持仓,PF
10,招商期货,5052,-240.0,2026-06-23,PF2608,多单持仓,PF
