排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol,持仓量
15,摩根大通,,11833.0,20250910,Y2601,成交量,Y,15492.0
16,国联期货,,9061.0,20250910,Y2601,成交量,Y,13973.0
17,中泰期货,,6708.0,20250910,Y2601,成交量,Y,11039.0
18,国信期货,,2755.0,20250910,Y2601,成交量,Y,10655.0
19,弘业期货,,6502.0,20250910,Y2601,成交量,Y,10584.0
20,南华期货,,-18.0,20250910,Y2601,成交量,Y,9900.0
1,国泰君安,,-39795.0,20250911,Y2601,成交量,Y,78757.0
2,东证期货,,-31194.0,20250911,Y2601,成交量,Y,67842.0
3,中信期货,,-12964.0,20250911,Y2601,成交量,Y,59352.0
4,广发期货,,-2881.0,20250911,Y2601,成交量,Y,34106.0
5,光大期货,,-1090.0,20250911,Y2601,成交量,Y,28266.0
6,华闻期货,,-6176.0,20250911,Y2601,成交量,Y,20404.0
7,海通期货,,-6635.0,20250911,Y2601,成交量,Y,18774.0
8,华泰期货,,-9799.0,20250911,Y2601,成交量,Y,18155.0
9,银河期货,,-4050.0,20250911,Y2601,成交量,Y,15303.0
10,国投期货,,-5073.0,20250911,Y2601,成交量,Y,14101.0
11,中粮期货,,-13952.0,20250911,Y2601,成交量,Y,11923.0
12,浙商期货,,-12316.0,20250911,Y2601,成交量,Y,9686.0
13,徽商期货,,-6137.0,20250911,Y2601,成交量,Y,9480.0
14,一德期货,,-22638.0,20250911,Y2601,成交量,Y,9358.0
15,国信期货,,-1997.0,20250911,Y2601,成交量,Y,8658.0
16,乾坤期货,,1043.0,20250911,Y2601,成交量,Y,8325.0
17,国联期货,,-5916.0,20250911,Y2601,成交量,Y,8057.0
18,南华期货,,-2746.0,20250911,Y2601,成交量,Y,7154.0
19,申银万国,,-2282.0,20250911,Y2601,成交量,Y,7100.0
20,弘业期货,,-3927.0,20250911,Y2601,成交量,Y,6657.0
1,国泰君安,,-11208.0,20250912,Y2601,成交量,Y,67549.0
2,东证期货,,-15095.0,20250912,Y2601,成交量,Y,52747.0
3,中信期货,,-10979.0,20250912,Y2601,成交量,Y,48373.0
4,光大期货,,562.0,20250912,Y2601,成交量,Y,28828.0
5,广发期货,,-10276.0,20250912,Y2601,成交量,Y,23830.0
6,华闻期货,,1239.0,20250912,Y2601,成交量,Y,21643.0
7,海通期货,,-831.0,20250912,Y2601,成交量,Y,17943.0
8,银河期货,,2183.0,20250912,Y2601,成交量,Y,17486.0
9,华泰期货,,-3170.0,20250912,Y2601,成交量,Y,14985.0
10,国联期货,,4083.0,20250912,Y2601,成交量,Y,12140.0
11,中粮期货,,-22.0,20250912,Y2601,成交量,Y,11901.0
12,国投期货,,-3094.0,20250912,Y2601,成交量,Y,11007.0
13,徽商期货,,-296.0,20250912,Y2601,成交量,Y,9184.0
14,南华期货,,1458.0,20250912,Y2601,成交量,Y,8612.0
