时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
1995-05-24,28500,28550,28450,28510,7010,21020,,,,28228.0,28272.0,28128.0,28285.76923076923,28307.36644747378,265.7142857142857,59.45945945945946,-102.95996827663112,-155.02570370080286,52.06573542417175,28653.461200931357,27602.538799068643,28128.0,1050.9224018627137,62.78941474205086,58.68178499162252,71.00467424290753,-4.301075268817204,73.14846420830177,75.69887785808702,4874.0,-10370,22565.0,-3290.0,-13.533525298231186
1995-05-25,28680,28880,28680,28870,6710,18510,,,,28348.0,28339.0,28156.5,28307.40740740741,28360.950595333423,270.7142857142857,65.75342465753425,-46.696634006981185,-133.35988976203853,86.66325575505735,28774.86031056676,27538.13968943324,28156.5,1236.7206211335215,74.8784777525622,64.08068257860242,96.47406810048176,-0.7936507936507936,108.83911913348456,94.12640941941187,4889.0,-3660,22374.0,-2510.0,-11.94100856327307
1995-05-26,28900,28900,28760,28850,4410,17640,,,,28482.0,28402.0,28212.5,28326.785714285714,28407.526729111192,240.71428571428572,73.84615384615384,-3.678960331249982,-107.42370387588083,103.74474354463085,28869.859150412914,27555.140849587086,28212.5,1314.718300825829,81.70910862516493,69.95682459412325,105.2136766872483,-4.62962962962963,97.49447376625962,100.0,4987.0,-8070,22132.5,-870.0,-4.700162074554292
1995-05-29,28950,29360,28950,29360,7890,14000,,,,28750.0,28499.0,28304.0,28362.41379310345,28498.238469195843,251.42857142857142,76.05633802816901,70.7500314127683,-71.78895681815101,142.5389882309193,29062.957734070395,27545.042265929605,28304.0,1517.915468140789,87.80607241677663,75.90657386834104,111.60506951364783,-0.0,127.39167474555748,100.0,4760.5,-180,21848.0,-3640.0,-20.63492063492064
1995-05-30,29360,29380,29270,29320,3530,13390,,,,28982.0,28596.0,28387.0,28394.333333333332,28576.501472129574,249.28571428571428,74.65437788018433,125.06619267759743,-32.41792691900132,157.48411959659876,29209.809052479435,27564.190947520565,28387.0,1645.6181049588704,90.58866366246647,80.80060379971619,110.16478338796702,-3.8461538461538463,117.66889526725312,96.30074476355729,4715.5,-3710,21601.0,-610.0,-4.357142857142859
1995-05-31,29400,29600,29400,29590,3350,13230,,,,29198.0,28713.0,28473.5,28432.90322580645,28673.025141450566,249.28571428571428,79.07949790794979,187.73479546140516,11.612617557079979,176.12217790432518,29417.807599305048,27529.192400694952,28473.5,1888.6151986100958,93.53850985737465,85.04657248560234,110.52238460091925,-0.5617977528089888,117.16914354714744,100.0,4650.5,-360,21306.5,-160.0,-1.1949215832711024
1995-06-01,29490,29490,29000,29180,6800,14630,,,,29260.0,28804.0,28524.5,28456.25,28721.308461312416,279.2857142857143,67.26618705035972,201.98814755172498,49.68772355600898,152.300423995716,29506.92396250563,27542.07603749437,28524.5,1964.8479250112578,87.8271713655906,85.97343877893175,91.53463653890827,-23.59550561797753,74.16274311531348,66.33860317957819,4482.5,-7160,21020.0,1400.0,10.582010582010582
1995-06-02,29550,29600,29320,29380,7160,15590,,,,29366.0,28924.0,28584.5,28484.242424242424,28784.04098880647,288.57142857142856,67.61565836298932,226.80786047090078,85.11175093898734,141.69610953191344,29623.29434163386,27545.70565836614,28584.5,2077.5886832677206,87.76493072312782,86.57060276033044,90.15358664872258,-12.359550561797754,83.22882947447972,67.3344029747068,4495.0,0,20735.0,960.0,6.5618591934381465
1995-06-05,29250,29260,29060,29240,1560,15800,,,,29342.0,29046.0,28650.5,28506.470588235294,28827.46565653919,300.7142857142857,65.29209621993127,232.5007083651726,114.58954242422439,117.91116594094822,29679.21355534345,27621.78644465655,28650.5,2057.4271106868982,81.40850454005623,84.84990335357237,74.52570691302392,-20.224719101123597,54.39171173825053,48.044855370724434,4277.5,-1560,20461.5,210.0,1.347017318794097
1995-06-06,29200,29280,29200,29220,1670,15940,,,,29322.0,29152.0,28699.0,28526.85714285714,28864.84987972593,299.2857142857143,63.98601398601399,232.71589451179534,138.2148128417386,94.50108167005675,29739.60508713364,27658.39491286636,28699.0,2081.210174267282,73.83755375134183,81.17912015282886,59.15442094836777,-21.348314606741575,53.261956277954425,27.24687077628252,4155.0,-3230,20114.5,140.0,0.8860759493670933
1995-06-07,29100,29150,29050,29120,3530,16310,,,,29228.0,29213.0,28742.5,28543.333333333332,28889.149891180605,297.85714285714283,65.12455516014235,222.25524668351864,155.0228996100946,67.23234707342402,29776.79355499042,27708.20644500958,28742.5,2068.587109980843,63.51075011994217,75.28966347519996,39.9529234094266,-26.96629213483146,36.99333696152572,32.73483058703907,4157.5,-6760,19814.5,370.0,2.321204516938513
1995-06-08,29360,29470,29340,29470,3950,15950,,,,29286.0,29273.0,28806.0,28568.37837837838,28944.468949163405,312.14285714285717,71.00977198697069,239.44698702678943,171.90771709343358,67.53926993335585,29855.88019366622,27756.11980633378,28806.0,2099.7603873324406,69.00716674662812,73.19549789900934,60.63050444186567,-7.303370786516854,61.22899090426576,61.10256480442342,4163.0,-2810,19463.0,-360.0,-2.2072348252605734
1995-06-09,29450,29580,29430,29580,4810,15660,,,,29326.0,29346.0,28874.0,28595.0,29004.995715909747,304.2857142857143,75.82781456953643,258.96248744357945,189.31867116346277,69.64381628011668,29940.117402441898,27807.882597558102,28874.0,2132.2348048837957,78.22700005330762,74.87266528377543,84.935669592372,-1.1235955056179776,63.91455312878048,84.3263398074462,4082.0,2000,19037.5,-290.0,-1.8181818181818188
1995-06-12,29450,29620,29400,29520,6570,17770,,,,29382.0,29362.0,28930.5,28618.71794871795,29054.04374296596,292.85714285714283,73.12925170068027,266.51494517817264,204.75792596640477,61.75701921176787,30008.323830932633,27852.676169067367,28930.5,2155.647661865267,80.10832261618359,76.61788439457816,87.08919905939445,-8.547008547008547,56.31171411813853,69.67260679487934,4192.0,-4570,18676.5,2110.0,13.473818646232449
1995-06-13,29530,29610,29510,29530,2780,17120,,,,29444.0,29383.0,28989.5,28641.5,29099.37291030254,272.14285714285717,69.61538461538461,270.19262636421263,217.84486604596634,52.34776031824629,30062.704252889933,27916.295747110067,28989.5,2146.4085057798657,81.90017206670304,78.37864695195312,88.94322229620289,-9.574468085106384,53.95741249518306,37.296694775613055,4177.0,-1790,18268.5,-650.0,-3.657850309510413
1995-06-14,29500,29700,29480,29690,3850,17410,,,,29558.0,29393.0,29053.0,28667.073170731706,29155.623109321343,261.42857142857144,67.08333333333333,282.7584150271905,230.8275758422112,51.930839184979305,30134.579741323814,27971.420258676186,29053.0,2163.1594826476285,87.42062753164818,81.39264047851813,99.47660163790829,-1.0638297872340425,54.897193989928304,20.520904009563473,4270.0,2060,17899.0,290.0,1.6939252336448662
1995-06-15,29800,29850,29580,29650,8730,19450,,,,29594.0,29440.0,29122.0,28690.47619047619,29202.70662271931,270.7142857142857,66.52892561983471,286.19020483405257,241.90010164057946,44.2901031934731,30168.771477599465,28075.228522400535,29122.0,2093.542955198929,83.28041835443213,82.02189977048947,85.79745552231745,-22.22222222222222,55.93135800025567,16.8477446756016,4593.5,-6670,17648.0,2040.0,11.717403790924763
1995-06-16,30030,30240,30000,30240,11140,18700,,,,29726.0,29526.0,29225.0,28726.511627906977,29301.496468174613,276.42857142857144,67.6,332.683029271524,260.05668716676837,72.62634210475562,30286.785982994777,28163.214017005223,29225.0,2123.571965989555,88.85361223628809,84.29913725908901,97.96256219068624,-0.0,89.79219796132199,23.944014732964973,4998.5,4470,17351.5,-750.0,-3.8560411311054033
1995-06-19,30450,30580,30400,30400,6540,18190,,,,29902.0,29642.0,29344.0,28764.545454545456,29406.115852157986,292.85714285714283,70.61068702290076,378.0813044943716,283.661610632289,94.41969386208257,30370.02759786417,28317.97240213583,29344.0,2052.0551957283387,88.64750619674108,85.7485935716397,94.44533144694384,-11.39240506329114,108.0312743834371,43.89094705470183,5194.5,11010,17031.0,-510.0,-2.7272727272727226
1995-06-20,30450,30660,30450,30640,4980,17460,,,,30124.0,29784.0,29468.0,28806.222222222223,29523.62862814294,291.42857142857144,70.27027027027027,428.4864340337008,312.6265753125714,115.8598587211294,30490.969876595114,28445.030123404886,29468.0,2045.9397531902287,91.92662029277687,87.80793581201877,100.16398925429309,-1.2048192771084338,111.14913960572588,53.068418437992165,5348.5,15990,16688.5,-730.0,-4.013194062671799
1995-06-21,30880,31250,30880,31250,6100,16630,,,,30436.0,29997.0,29605.0,28859.347826086956,29688.044949272182,292.85714285714283,87.09677419354838,511.75556476641214,352.45237320333956,159.30319156307257,30806.148573131904,28403.851426868096,29605.0,2402.297146263809,94.61774686185126,90.07787282862961,103.69749492829453,-0.0,131.88132007208,100.00000000000001,5303.0,22090,16469.0,-830.0,-4.753722794959914
1995-06-22,31400,31570,31150,31510,6910,15180,,,,30808.0,30201.0,29737.0,28915.744680851065,29861.56447791293,292.85714285714283,87.36842105263158,591.903680699259,400.34263470252347,191.56104599673552,31158.150016156287,28315.849983843713,29737.0,2842.3000323125743,95.49017225505906,91.88197263743942,102.70657149029836,-2.380952380952381,123.81020892700528,100.0,5313.0,29000,16302.5,-1450.0,-8.719182200841857
1995-06-23,31990,32140,31980,32100,7660,12350,,,,31180.0,30453.0,29899.5,28982.083333333332,30074.74881334979,315.0,93.33333333333333,695.0179745987916,459.2777026817771,235.74027191701452,31607.826050476546,28191.173949523454,29899.5,3416.6521009530916,96.4921950372073,93.41871343736204,102.6391582368978,-1.2944983818770226,131.7595191890036,100.00000000000001,5475.5,36660,16038.0,-2830.0,-18.6429512516469
1995-06-26,31850,32000,31770,31880,5050,12520,,,,31476.0,30689.0,30025.5,29041.224489795917,30246.67749779267,332.85714285714283,88.0,750.3352364904604,517.4892094435138,232.84602704694657,31927.083550622992,28123.916449377008,30025.5,3803.1671012459847,94.40331799472969,93.74691495648459,95.71612407121987,-8.414239482200648,100.69146874813245,81.09335576114383,5333.5,31610,15964.0,170.0,1.3765182186234792
1995-06-27,31750,31750,31240,31240,4990,12820,,,,31596.0,30860.0,30121.5,29085.2,30341.279640860033,366.42857142857144,76.23762376237624,734.0700116307671,560.8053698809645,173.26464174980265,32066.48301981492,28176.51698018508,30121.5,3889.9660396298423,84.55012866315313,90.68131952537411,72.28774693871117,-32.142857142857146,67.16618394147152,36.220528527672954,5406.5,26620,15935.5,300.0,2.396166134185296
1995-06-28,30620,30870,30620,30850,6450,12780,,,,31516.0,30976.0,30184.5,29119.803921568626,30389.729198873363,385.7142857142857,66.91176470588235,681.8500205112832,585.0143000070282,96.83572050425505,32138.599334866645,28230.400665133355,30184.5,3908.1986697332904,69.6066278315102,83.65642229408614,41.507038906358304,-47.08029197080292,31.411821216346066,1.4282691493863613,5561.5,20170,15913.0,-40.0,-0.31201248049922414
1995-06-29,31190,31380,31190,31380,4430,11610,,,,31490.0,31149.0,30294.5,29163.26923076923,30484.040703742565,412.85714285714283,70.0,675.4457537309318,603.1005907518089,72.34516297912285,32258.17512588003,28330.82487411997,30294.5,3927.3502517600573,65.17836491449339,77.49706983422189,40.54095507503638,-27.73722627737226,53.37498304307348,12.949640287769792,5443.0,24600,15762.0,-1170.0,-9.154929577464788
1995-06-30,31500,31550,31150,31180,2540,11690,,,,31306.0,31243.0,30384.5,29201.32075471698,30550.322541481368,425.7142857142857,67.88793103448276,646.776362336288,611.8357450687048,34.94061726758321,32336.65912854404,28432.34087145596,30384.5,3904.3182570880817,57.85066536705871,70.94826834516749,31.65545941084116,-36.090225563909776,47.21144780677269,5.070081865542067,5212.0,22060,15567.0,80.0,0.6890611541774394
1995-07-03,31100,31220,30950,31100,1620,12140,,,,31150.0,31313.0,30477.5,29236.48148148148,30602.672775626,437.85714285714283,66.66666666666666,610.5621512739745,611.5810263097587,-1.0188750357842764,32376.584266859034,28578.415733140966,30477.5,3798.168533718068,49.09342603417949,63.66332090817149,19.953636286195476,-39.097744360902254,32.94872706587451,0.5138746145940103,5215.0,20440,15384.0,450.0,3.849443969204458
1995-07-04,31300,31350,31260,31310,1280,12240,,,,31164.0,31380.0,30582.0,29274.18181818182,30670.03727318543,440.0,67.01680672268907,591.9833574072181,607.6614925292506,-15.678135122032472,32418.720188986747,28745.279811013253,30582.0,3673.440377973493,47.86052963682141,58.39572381772147,26.7901412750213,-32.421875,40.09104486748653,1.8201525214402108,5195.5,21720,15199.0,100.0,0.8237232289950658
1995-07-05,31250,31250,31050,31180,980,12590,,,,31230.0,31373.0,30685.0,29308.214285714286,30718.605151929674,439.2857142857143,65.77319587628867,560.3107028687955,598.1913345971595,-37.88063172836405,32403.769449650696,28966.230550349304,30685.0,3437.538899301391,44.187721512266904,53.65972304923661,25.24371843832749,-44.85981308411215,28.384055985451543,0.0,5068.0,20740,15013.0,350.0,2.8594771241829964
1995-07-06,31000,31000,30770,30770,2870,13070,,,,31108.0,31299.0,30750.0,29333.859649122805,30723.499899364942,426.42857142857144,55.674518201284805,496.40408517778997,577.8338847132857,-81.4297995354957,32370.83798989091,29129.16201010909,30750.0,3241.675979781823,33.08166941397504,46.80037183748276,5.644264566959606,-78.73563218390805,6.5261185431858575,0.0,5014.0,17870,14869.0,480.0,3.8125496425734706
1995-07-07,30800,31200,30800,31200,1860,13040,,,,31112.0,31209.0,30831.0,29366.03448275862,30768.880861330188,432.85714285714283,58.097165991902834,474.9797655033253,557.2630608712936,-82.28329536796832,32365.253118484325,29296.746881515675,30831.0,3068.5062369686493,39.16359081875622,44.25477816457391,28.981216127120845,-55.62130177514793,16.315051943020457,6.433149269628242,4866.5,19730,14738.0,-30.0,-0.22953328232593329
1995-07-10,31160,31180,31080,31100,780,12950,,,,31112.0,31131.0,30910.0,29395.42372881356,30800.41601739398,422.85714285714283,54.79166666666667,444.8042470631772,534.7712981096704,-89.96705104649322,32317.49871459226,29502.50128540774,30910.0,2814.997429184521,43.313361621106296,43.9409726500847,42.05813956314947,-68.42105263157895,15.84199370004758,0.0,4577.0,18950,14497.0,-90.0,-0.6901840490797562
1995-07-11,31280,31350,31250,31350,1810,12560,,,,31120.0,31142.0,31001.0,29428.0,30852.757349070747,397.14285714285717,51.126126126126124,436.03648478598916,515.0243354449342,-78.98785065894504,32260.37160604215,29741.62839395785,31001.0,2518.7432120843005,53.66189920039565,47.18128150018835,66.62313460081026,-51.973684210526315,26.212040863181294,0.0,4528.5,20760,14269.0,-390.0,-3.011583011583008
1995-07-12,31840,31900,31800,31880,4480,11680,,,,31260.0,31245.0,31110.5,29473.833333333332,30950.589982492584,406.42857142857144,53.92781316348194,466.47728089604425,505.31492453515625,-38.837643639112,32266.509014716226,29954.490985283774,31110.5,2312.0180294324527,68.51796229878883,54.29350843305518,96.96687003025613,-17.105263157894736,66.62546653526148,6.6379351365313966,4560.0,25240,13982.5,-880.0,-7.006369426751591
1995-07-13,32070,32100,31670,31790,6900,14490,,,,31464.0,31286.0,31217.5,29516.166666666668,31030.533793683764,392.14285714285717,46.318289786223275,477.8314398894363,499.8182276060123,-21.986787716575975,32185.120521529036,30249.879478470964,31217.5,1935.2410430580712,71.24255130696199,59.94318939102411,93.84127513883773,-20.945945945945947,65.93420542767326,0.0,4468.5,18340,13734.5,2810.0,24.058219178082197
1995-07-14,31500,31680,31450,31680,4970,14280,,,,31560.0,31336.0,31289.5,29559.166666666668,31092.387718094833,392.85714285714283,47.56097560975609,472.5068471932136,494.3559515234526,-21.84910433023896,32160.324775413283,30418.675224586717,31289.5,1741.6495508265652,70.30205174850097,63.396143510183066,84.1138682251368,-28.37837837837838,37.6802019733272,4.15345416620334,4160.0,13370,13513.5,-210.0,-1.449275362318836
1995-07-17,31750,31750,31500,31540,2320,14920,,,,31648.0,31380.0,31346.5,29609.5,31135.017459228657,365.0,54.166666666666664,451.78237317545063,485.8412358538522,-34.05886267840157,32115.45759926903,30577.54240073097,31346.5,1537.9151985380595,66.16628011303573,64.31952237780061,69.85979558350596,-37.83783783783784,33.459081956629305,33.14108993647609,3949.0,11050,13350.0,640.0,4.481792717086841
1995-07-18,31250,31300,31000,31100,8580,16010,,,,31598.0,31359.0,31369.5,29657.833333333332,31131.682463111643,359.2857142857143,53.42465753424657,395.29701748432126,467.73239217994603,-72.43537469562477,32074.324726252384,30664.675273747616,31369.5,1409.6494525047674,52.38153010041981,60.34019161867367,36.464207063912085,-75.18796992481202,-32.42281156370127,30.007831714321036,4129.0,2470,13277.5,1090.0,7.305630026809662
1995-07-19,30900,31050,30750,30750,5980,17060,,,,31372.0,31316.0,31344.5,29692.5,31095.331752339105,346.42857142857144,40.922190201729116,318.61707194301925,437.90932813256074,-119.29225618954149,32100.76436480479,30588.23563519521,31344.5,1512.5287296095776,34.92102006694655,51.86713443476463,1.0287913313103871,-100.0,-67.73625667246247,0.0,4123.0,-3510,13299.0,1050.0,6.558400999375391
