时间,开盘,最高,最低,收盘,成交量,持仓量
2017-12-25,8118,8157,8060,8095,179012,12648
2017-12-26,8105,8144,8079,8090,73210,10509
2017-12-27,8094,8109,8067,8086,33944,8762
2017-12-28,8092,8145,8088,8104,35588,7779
2017-12-29,8106,8122,8078,8088,12881,6877
2018-01-02,8088,8106,8086,8101,8213,6180
2018-01-03,8103,8122,8088,8094,10077,5926
2018-01-04,8098,8114,8076,8092,8326,5626
2018-01-05,8098,8111,8082,8099,4769,5045
2018-01-08,8103,8103,8080,8084,3466,4897
2018-01-09,8086,8090,7933,7966,35564,7967
2018-01-10,7956,7980,7933,7938,15096,8002
2018-01-11,7931,7953,7854,7865,21620,10119
2018-01-12,7821,7855,7784,7787,19426,12035
2018-01-15,7763,7795,7758,7777,13082,12512
2018-01-16,7764,7815,7711,7723,22356,14365
2018-01-17,7736,7744,7658,7670,44078,15657
2018-01-18,7668,7708,7666,7671,24043,16257
2018-01-19,7670,7701,7641,7657,28971,15811
2018-01-22,7682,7708,7667,7697,20703,15244
2018-01-23,7714,7740,7681,7699,27070,14221
2018-01-24,7706,7708,7664,7677,13688,14450
2018-01-25,7687,7701,7657,7661,13662,14846
2018-01-26,7668,7699,7660,7683,15127,13751
2018-01-29,7691,7697,7554,7560,28279,16230
2018-01-30,7551,7568,7510,7512,25342,18170
2018-01-31,7510,7543,7461,7487,44407,18286
2018-02-01,7492,7515,7434,7434,31624,19067
2018-02-02,7448,7462,7367,7372,50611,21466
2018-02-05,7360,7382,7321,7334,52688,24141
2018-02-06,7329,7372,7275,7278,57215,25929
2018-02-07,7278,7293,6956,6956,147897,35304
2018-02-08,6890,6890,6662,6754,215217,26411
2018-02-09,6762,6828,6697,6745,134154,27922
2018-02-12,6751,6941,6731,6803,136420,26828
2018-02-13,6805,6848,6740,6765,98002,26652
2018-02-14,6796,6821,6553,6621,117578,26300
2018-02-22,6591,6623,6480,6481,114797,35854
2018-02-23,6480,6846,6471,6846,254518,35554
2018-02-26,6955,7064,6883,6956,300616,27462
2018-02-27,6945,7150,6889,7083,466457,32064
2018-02-28,7082,7124,7036,7098,439055,33280
2018-03-01,7090,7188,7050,7131,400682,34418
2018-03-02,7115,7168,6976,7016,413426,31242
2018-03-05,7005,7052,6944,7026,477803,30584
2018-03-06,7030,7310,7018,7218,833811,38240
