时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,STOCH_RSI,VOL_MA20,MAX_DRAWDOWN_20,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,MARKET_BREADTH,OI_MA20
2017-03-08,8579.2,8602.3,8859.1,9019.983333333334,8765.879048181407,198.78571428571428,20.143884892086334,-147.51401973102656,-106.31556885861318,-41.19845087241339,9536.456440412858,8181.743559587144,8859.1,1354.712880825714,24.808771430581753,193668.8,-13.148825065274139,67.7088137074647,29.775787641646676,0.25,242236.7
2017-03-09,8516.2,8565.9,8812.55,9002.666666666666,8719.223900735558,191.78571428571428,20.494053064958834,-167.5707881323542,-118.5666127133614,-49.004175418992816,9516.671543036991,8108.428456963006,8812.55,1408.243086073985,25.89027068251136,191211.45,-13.566579634464738,67.7088137074647,28.890826736429187,0.2,240677.5
2017-03-10,8415.8,8512.3,8757.05,8983.566666666668,8662.154957808363,197.64285714285714,16.869424168694238,-193.8195863028268,-133.61720743125449,-60.20237887157231,9496.71492413822,8017.38507586178,8757.05,1479.3298482764394,24.074590281859923,188900.35,-15.195822454308082,67.38826892218393,28.789204969518444,0.15,240412.25
2017-03-13,8319.8,8468.1,8691.9,8963.5,8622.425914207566,196.5,27.77314428690576,-202.20460382894817,-147.33468671079322,-54.869917118154945,9364.749056350682,8019.050943649317,8691.9,1345.698112701365,79.24385380371974,187055.55,-15.195822454308082,67.29987631213677,28.46492786070341,0.1,237863.6
2017-03-14,8219.4,8424.1,8620.15,8939.483333333334,8576.48058904494,199.14285714285714,25.635103926097003,-214.84580441119215,-160.83691025087302,-54.00889416031913,9195.46950848425,8044.830491515749,8620.15,1150.639016968501,73.30856092879661,188305.75,-15.195822454308082,67.01522964762168,27.57685434446098,0.05,236102.35
2017-03-15,8203.8,8391.5,8571.55,8915.616666666667,8544.244342469232,196.78571428571428,34.09810126582279,-214.48382988832054,-171.5662941783625,-42.91753570995803,9099.324064499544,8043.775935500455,8571.55,1055.5481289990894,100.0,185029.45,-15.195822454308082,66.81106339759492,27.57685434446098,0.0,234455.9
2017-03-16,8218.2,8367.2,8539.95,8891.55,8525.55440509121,194.28571428571428,38.65979381443299,-202.98104267081908,-177.84924387685385,-25.13179879396523,9039.689500561584,8040.210499438418,8539.95,999.4790011231662,100.0,180484.6,-15.195822454308082,66.37557922542396,27.57685434446098,0.0,234972.4
2017-03-17,8265.2,8340.5,8511.65,8868.816666666668,8509.311128415857,188.64285714285714,37.55622188905547,-191.09730860957825,-180.49885682339874,-10.59845178617951,8983.879326538075,8039.420673461924,8511.65,944.4586530761517,95.84318552852972,176243.9,-15.195822454308082,66.14715797796028,27.57685434446098,0.0,234293.45
2017-03-20,8274.6,8297.2,8479.4,8846.483333333334,8488.61483047149,185.35714285714286,38.83720930232558,-184.63458467430792,-181.32600239358058,-3.308582280727336,8916.08001051051,8042.719989489489,8479.4,873.3600210210207,100.0,179831.3,-15.195822454308082,63.380725504358296,27.57685434446098,0.0,235474.45
2017-03-21,8300.4,8259.9,8453.95,8830.25,8467.699132331349,180.92857142857142,38.62760215882806,-179.3018569794458,-180.92117331075363,1.6193163313078287,8876.455546522917,8031.444453477085,8453.95,845.0110930458322,99.21571578376883,179006.9,-15.195822454308082,60.833566395849196,27.57685434446098,0.0,233494.4
2017-03-22,8273.4,8238.6,8420.45,8814.683333333332,8432.965881633125,184.0,33.00835654596101,-186.32263320735183,-182.00146529007327,-4.321167917278558,8842.688383655626,7998.211616344374,8420.45,844.4767673112519,78.19026041158602,180768.0,-15.195822454308082,59.73511031711303,27.57685434446098,0.0,234049.4
2017-03-23,8238.0,8228.1,8397.0,8799.1,8408.016750049017,182.85714285714286,34.691106585200274,-184.27540508725178,-182.45625324950896,-1.8191518377428224,8819.991850114993,7974.008149885007,8397.0,845.9837002299864,81.12644177870314,177482.8,-15.195822454308082,58.005359052447965,27.57685434446098,0.0,231012.25
2017-03-24,8195.4,8230.3,8371.3,8785.083333333334,8382.68182147292,183.0,29.163688348820585,-182.8848371289132,-182.54197002538982,-0.342867103523389,8790.475682300555,7952.124317699444,8371.3,838.3513646011115,55.96496918255348,176887.4,-15.195822454308082,56.76990216651205,27.57685434446098,0.0,229594.2
2017-03-27,8118.2,8196.4,8332.25,8768.983333333334,8337.283552761213,194.85714285714286,26.288659793814432,-198.5374139464093,-185.74105880959374,-12.79635513681555,8772.573744534147,7891.926255465853,8332.25,880.6474890682948,42.87749341967077,176441.45,-15.195822454308082,56.76990216651205,26.69108761850837,0.0,227157.65
2017-03-28,8050.0,8175.2,8299.65,8750.233333333334,8298.304166783955,179.5,34.455128205128204,-206.78330844506036,-189.94950873668708,-16.833799708373277,8758.879686827564,7840.420313172434,8299.65,918.4593736551296,80.05223981142879,171813.65,-15.195822454308082,56.76990216651205,26.69108761850837,0.0,224309.8
2017-03-29,8076.8,8175.1,8283.3,8734.6,8292.465674709292,190.85714285714286,48.714568226763355,-186.2376895087309,-189.20714489109588,2.96945538236497,8725.884324407358,7840.71567559264,8283.3,885.1686488147179,100.0,170680.0,-15.195822454308082,56.76990216651205,26.69108761850837,0.0,220871.85
2017-03-30,8067.4,8152.7,8259.95,8716.716666666667,8276.421324736979,189.78571428571428,50.135685210312076,-177.03257279783247,-186.7722304724432,9.739657674610726,8683.028181154526,7836.871818845474,8259.95,846.1563623090524,100.0,167247.95,-15.195822454308082,56.76990216651205,26.69108761850837,0.0,216161.3
2017-03-31,8048.4,8121.9,8231.2,8697.9,8254.571674762028,190.14285714285714,43.057503506311356,-173.94557169615564,-184.2068987171857,10.26132702103007,8628.019778794755,7834.380221205246,8231.2,793.6395575895085,71.11014786999783,164586.95,-15.195822454308082,56.76990216651205,26.69108761850837,0.0,212115.2
2017-04-05,8129.4,8123.8,8210.5,8689.75,8259.945800975169,206.64285714285714,55.39432176656152,-148.4848663122657,-177.0624922362017,28.57762592393601,8535.566147115662,7885.433852884339,8210.5,650.1322942313227,100.0,163404.1,-15.195822454308082,56.76990216651205,26.69108761850837,0.05,208058.55
2017-04-06,8208.4,8129.2,8194.55,8685.65,8265.950962787058,200.64285714285714,52.835223482321545,-125.88762002788098,-166.82751779453758,40.9398977666566,8455.438744185585,7933.661255814413,8194.55,521.7774883711718,91.20755856150542,160486.35,-15.195822454308082,56.76990216651205,27.57685434446098,0.1,203124.6
2017-04-07,8213.2,8145.0,8191.8,8681.133333333333,8265.479442521624,211.07142857142858,47.002067539627845,-111.69447698424119,-155.80090963247832,44.10643264823713,8448.42309040097,7935.176909599032,8191.8,513.246180801937,71.16624856431126,157507.25,-15.195822454308082,56.76990216651205,28.46492786070341,0.15,197938.25
2017-04-10,8198.8,8133.1,8180.6,8672.8,8245.148067043374,220.64285714285714,40.83484573502722,-115.97398625792448,-147.83552495756757,31.86153869964309,8441.270713838865,7919.929286161136,8180.6,521.3414276777294,49.9771692354327,155345.5,-15.195822454308082,56.76990216651205,28.789204969518444,0.15,192516.65
2017-04-11,8188.6,8118.5,8174.4,8665.433333333332,8221.41967970591,213.71428571428572,41.00850546780073,-122.47247373721439,-142.76291471349694,20.290440976282554,8446.775437490245,7902.024562509754,8174.4,544.7508749804911,50.573821986145305,154668.8,-13.89033942558745,56.76990216651205,28.890826736429187,0.15,189774.05
2017-04-12,8111.4,8120.4,8158.4,8653.433333333332,8193.189234019634,216.64285714285714,39.84651711924439,-131.83200126386964,-140.57673202357148,8.744730759701838,8450.214937752296,7866.585062247702,8158.4,583.6298755045946,46.58151165956911,153564.15,-11.617806731813218,56.76990216651205,28.890826736429187,0.15,188562.15
2017-04-13,8033.8,8121.1,8148.15,8642.516666666666,8168.599783160621,214.71428571428572,44.53836150845254,-136.86488463929527,-139.83436254671625,2.9694779074209805,8456.612588366395,7839.687411633603,8148.15,616.9251767327924,62.70155178647408,152954.15,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,186964.0
2017-04-14,7929.4,8071.3,8123.2,8628.333333333334,8127.6855180977045,224.78571428571428,37.034813925570226,-154.88364073526463,-142.84421818442593,-12.039422550838708,8478.265360922422,7768.134639077578,8123.2,710.1307218448437,36.92118097783824,155925.7,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,188082.15
2017-04-17,7853.0,8025.9,8089.3,8610.466666666667,8084.096421136019,228.07142857142858,36.1664712778429,-172.7401175542118,-148.8233980583831,-23.916719495828687,8481.516427902321,7697.08357209768,8089.3,784.4328558046409,33.93776610639367,156372.0,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,189490.45
2017-04-18,7791.2,7989.9,8055.9,8590.566666666668,8046.27771436116,217.28571428571428,42.636180228648286,-183.4055610157311,-155.7398306498527,-27.665730365878403,8466.200993496039,7645.5990065039605,8055.9,820.6019869920783,39.070521028031784,158691.7,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,192317.4
2017-04-19,7739.8,7925.6,8024.7,8565.05,8010.251265374383,223.64285714285714,41.23989218328841,-191.18725534010446,-162.82931558790307,-28.35793975220139,8453.873550959046,7595.5264490409545,8024.7,858.3471019180915,26.385793401203074,159719.2,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,194186.15
2017-04-20,7698.6,7866.2,7997.7,8543.483333333334,7983.465430576824,220.07142857142858,29.44983818770227,-190.2391553909374,-168.31128354850995,-21.927871842427464,8430.093144695482,7565.306855304517,7997.7,864.7862893909651,0.0,162412.05,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,197876.85
2017-04-21,7679.2,7804.3,7974.65,8519.383333333333,7950.944913379031,216.21428571428572,30.082644628099175,-194.26854539781925,-173.50273591837183,-20.765809479447427,8431.846617845245,7517.453382154755,7974.65,914.3932356904907,2.439078960556165,163021.6,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,200009.0
2017-04-24,7658.2,7755.6,7944.35,8496.366666666667,7914.188254961981,210.5,30.082644628099175,-201.35403847560065,-179.0729964298176,-22.28104204578304,8426.403622263711,7462.29637773629,7944.35,964.1072445274212,2.439078960556165,167117.1,-9.386819484240661,56.76990216651205,28.890826736429187,0.15,204939.7
2017-04-25,7631.4,7711.3,7914.9,8471.783333333333,7879.789373537031,189.07142857142858,10.438413361169111,-205.56798275619076,-184.37199369509224,-21.195989061098516,8417.63521334553,7412.16478665447,7914.9,1005.4704266910594,0.0,167020.55,-9.386819484240661,55.837948762730186,28.789204969518444,0.15,209068.05
2017-04-26,7631.4,7685.6,7903.0,8446.416666666666,7859.618957009694,198.85714285714286,19.132893496701215,-197.3530618050154,-186.9682073170769,-10.384854487938497,8417.745926085667,7388.254073914334,7903.0,1029.4918521713325,23.779024090689507,169474.6,-9.251471825063074,53.34704313916955,28.46492786070341,0.15,214173.5
