排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol,持仓量
11,方正中期,,-30160.0,20250916,JD2511,成交量,JD,25391.0
12,中信建投,,-23549.0,20250916,JD2511,成交量,JD,24159.0
13,华泰期货,,-17879.0,20250916,JD2511,成交量,JD,19791.0
14,中泰期货,,-29088.0,20250916,JD2511,成交量,JD,18850.0
15,宏源期货,,-6911.0,20250916,JD2511,成交量,JD,16763.0
16,华安期货,,-10289.0,20250916,JD2511,成交量,JD,15881.0
17,东吴期货,,-20549.0,20250916,JD2511,成交量,JD,15211.0
18,国信期货,,-17484.0,20250916,JD2511,成交量,JD,14260.0
19,安粮期货,,-11874.0,20250916,JD2511,成交量,JD,13164.0
20,华闻期货,,-11043.0,20250916,JD2511,成交量,JD,11828.0
1,中信期货,,-20155.0,20250917,JD2511,成交量,JD,72922.0
2,南华期货,,-14982.0,20250917,JD2511,成交量,JD,46766.0
3,东证期货,,-16165.0,20250917,JD2511,成交量,JD,43300.0
4,国泰君安,,-35004.0,20250917,JD2511,成交量,JD,42603.0
5,广发期货,,-12901.0,20250917,JD2511,成交量,JD,32787.0
6,海通期货,,-10145.0,20250917,JD2511,成交量,JD,29938.0
7,银河期货,,-44.0,20250917,JD2511,成交量,JD,29371.0
8,徽商期货,,-15843.0,20250917,JD2511,成交量,JD,26229.0
9,浙商期货,,-8665.0,20250917,JD2511,成交量,JD,23851.0
10,东方财富,,-5716.0,20250917,JD2511,成交量,JD,22049.0
11,中信建投,,-3501.0,20250917,JD2511,成交量,JD,20658.0
12,方正中期,,-5195.0,20250917,JD2511,成交量,JD,20196.0
13,中泰期货,,-2201.0,20250917,JD2511,成交量,JD,16649.0
14,华泰期货,,-5281.0,20250917,JD2511,成交量,JD,14510.0
15,弘业期货,,5557.0,20250917,JD2511,成交量,JD,11394.0
16,安粮期货,,-2139.0,20250917,JD2511,成交量,JD,11025.0
17,华安期货,,-5016.0,20250917,JD2511,成交量,JD,10865.0
18,宝城期货,,-557.0,20250917,JD2511,成交量,JD,10355.0
19,东吴期货,,-5156.0,20250917,JD2511,成交量,JD,10055.0
20,华闻期货,,-2305.0,20250917,JD2511,成交量,JD,9523.0
1,中信期货,,17817.0,20250918,JD2511,成交量,JD,90739.0
2,南华期货,,9107.0,20250918,JD2511,成交量,JD,55873.0
3,国泰君安,,13066.0,20250918,JD2511,成交量,JD,55669.0
4,东证期货,,7954.0,20250918,JD2511,成交量,JD,51254.0
5,广发期货,,8752.0,20250918,JD2511,成交量,JD,41539.0
6,徽商期货,,14639.0,20250918,JD2511,成交量,JD,40868.0
7,海通期货,,699.0,20250918,JD2511,成交量,JD,30637.0
8,中信建投,,8996.0,20250918,JD2511,成交量,JD,29654.0
9,银河期货,,-1631.0,20250918,JD2511,成交量,JD,27740.0
10,东方财富,,3535.0,20250918,JD2511,成交量,JD,25584.0
11,浙商期货,,132.0,20250918,JD2511,成交量,JD,23983.0
12,中泰期货,,6993.0,20250918,JD2511,成交量,JD,23642.0
13,方正中期,,857.0,20250918,JD2511,成交量,JD,21053.0
14,华泰期货,,3579.0,20250918,JD2511,成交量,JD,18089.0
15,五矿期货,,14352.0,20250918,JD2511,成交量,JD,17099.0
16,宏源期货,,7258.0,20250918,JD2511,成交量,JD,15840.0
17,东吴期货,,3564.0,20250918,JD2511,成交量,JD,13619.0
18,宝城期货,,3174.0,20250918,JD2511,成交量,JD,13529.0
19,民生期货,,5722.0,20250918,JD2511,成交量,JD,13523.0
20,国信期货,,3837.0,20250918,JD2511,成交量,JD,13320.0
1,中信期货,,-17486.0,20250919,JD2511,成交量,JD,73253.0
2,国泰君安,,-12905.0,20250919,JD2511,成交量,JD,42764.0
3,南华期货,,-13852.0,20250919,JD2511,成交量,JD,42021.0
4,东证期货,,-11751.0,20250919,JD2511,成交量,JD,39503.0
5,徽商期货,,-11856.0,20250919,JD2511,成交量,JD,29012.0
6,广发期货,,-12564.0,20250919,JD2511,成交量,JD,28975.0
7,浙商期货,,3952.0,20250919,JD2511,成交量,JD,27935.0
8,银河期货,,-3497.0,20250919,JD2511,成交量,JD,24243.0
9,海通期货,,-6701.0,20250919,JD2511,成交量,JD,23936.0
10,东方财富,,-5940.0,20250919,JD2511,成交量,JD,19644.0
11,中泰期货,,-4478.0,20250919,JD2511,成交量,JD,19164.0
12,方正中期,,-1907.0,20250919,JD2511,成交量,JD,19146.0
13,中信建投,,-11834.0,20250919,JD2511,成交量,JD,17820.0
14,华泰期货,,-3960.0,20250919,JD2511,成交量,JD,14129.0
15,五矿期货,,-4906.0,20250919,JD2511,成交量,JD,12193.0
16,华安期货,,-1050.0,20250919,JD2511,成交量,JD,12024.0
17,国信期货,,-1786.0,20250919,JD2511,成交量,JD,11534.0
18,安粮期货,,724.0,20250919,JD2511,成交量,JD,10599.0
19,宏源期货,,-5868.0,20250919,JD2511,成交量,JD,9972.0
20,弘业期货,,1714.0,20250919,JD2511,成交量,JD,9746.0
