时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2019-08-09,1702.0,1702.0,1702.0,1702.0,1702.0,86.0,0.0,0.0,0.0,0.0,1702.0,1702.0,1702.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,329700.0,0,39409.0,0.0,0.0
2019-08-12,1709.0,1709.0,1709.0,1709.0,1703.3333333333333,66.5,99.99999999857144,1.116809116809236,0.2233618233618472,0.8934472934473888,1728.7989898732233,1689.2010101267767,1709.0,39.597979746446526,11.31498470948012,3.7716615698267058,26.40163098878695,-66.05504587155963,-35.35533905932755,100.0,301493.0,273286,43174.5,7531.0,19.109848004262982
2019-08-13,1728.3333333333333,1728.3333333333333,1728.3333333333333,1728.3333333333333,1709.3968253968253,66.0,99.99999999953846,6.047450913547664,1.3881796413990106,4.659271272148653,1796.7536032343892,1659.913063432277,1728.3333333333333,136.84053980211183,34.454638124362894,13.999320421338767,75.36527353041114,-19.26605504587156,45.66929587463069,100.0,308679.6666666667,596339,50511.0,18244.0,38.86663826161056
2019-08-14,1729.25,1729.25,1729.25,1729.25,1711.549508692366,66.25,65.0,7.049549746735693,2.5204536624663474,4.529096084269345,1785.2351170699262,1673.2648829300738,1729.25,111.97023413985244,39.177709819911655,22.392116887529728,72.74889568467552,-51.37614678899082,33.89195506744266,65.0000000003,304121.0,305894,49351.0,-19313.0,-29.628436426116835
2019-08-15,1731.0,1731.0,1731.0,1731.0,1714.0686031026166,58.8,66.98113207547169,8.232965644569958,3.6629560588870698,4.570009585682889,1780.1121166312348,1681.8878833687652,1731.0,98.22423326246962,44.16128666893192,29.64850681466379,73.18684637746819,-45.87155963302752,17.07352780933285,66.98113207578083,279198.2,485401,48627.8,-136.0,-0.2964836171001295
2019-08-16,1738.4,1732.3333333333333,1732.3333333333333,1732.3333333333333,1716.4430218547484,52.66666666666666,67.28971962616822,9.146092451766664,4.759583337462988,4.386509114303674,1776.743542369845,1687.9231242968217,1732.3333333333333,88.82041807302357,47.78948163249896,35.69549842060885,71.97744805627919,-44.95412844036697,25.058190706472335,67.2897196264788,245628.3333333333,563180,47608.5,-3223.0,-7.047119274078928
2019-08-19,1743.4,1733.571428571429,1733.571428571429,1733.571428571429,1718.7817816781055,48.0,67.88990825688074,9.916820378182592,5.79103074560691,4.125789632575683,1774.638157080968,1692.5047000618897,1733.571428571429,82.13345701907838,50.81989906998402,40.73696530373391,70.98576660248423,-43.11926605504587,18.91590876369437,67.88990825719408,218745.42857142855,620628,46678.142857142855,-1416.0,-3.330824237862251
2019-08-20,1738.2,1734.5,1734.5,1734.5,1720.897802470667,43.625,67.88990825688074,10.407654846135983,6.714355565712724,3.6932992804232594,1772.8815431834478,1696.1184568165522,1734.5,76.76308636689555,52.84017736164072,44.77136932303618,68.9777934388498,-43.11926605504587,23.3532247205676,67.88990825719408,194936.5,620628,45566.5,-3311.0,-8.056745182012847
2019-08-21,1735.4,1732.6666666666667,1732.6666666666667,1732.6666666666667,1720.621821282985,42.66666666666666,56.060606060606055,8.838848177482532,7.139254088066686,1.6995940894158466,1770.216633377704,1695.1166999556294,1732.6666666666667,75.09993342207463,47.15339041234763,45.565376352806666,50.32941853142958,-64.22018348623853,-53.48676130326237,56.06060606086479,183650.66666666663,527264,44523.333333333336,-1607.0,-4.253010453883821
2019-08-22,1732.4,1731.7,1731.7,1731.7,1720.848314494129,39.6,57.66423357664234,7.907858927939742,7.292975056041298,0.614883871898444,1767.626468113511,1695.773531886489,1731.7,71.85293622702193,45.53815771079586,45.5563034721364,45.50186618811476,-59.63302752293578,-38.42792170056043,57.66423357690848,168288.9,557297,43411.4,-2774.0,-7.667643319144235
2019-08-23,1728.6,1733.5,1730.6363636363635,1730.6363636363635,1720.7675226375454,37.18181818181818,56.42857142857142,6.849017106469546,7.204183466126948,-0.3551663596574022,1765.44179685904,1695.8309304136874,1730.6363636363635,69.61086644535271,37.76617921460465,42.95959538629248,27.37934687122897,-62.38532110091743,-47.0487193438041,56.428571428831866,154793.81818181818,537454,42470.81818181818,-339.0,-1.014848521135192
2019-08-26,1727.6,1735.5,1731.0833333333333,1731.0833333333333,1722.2182347673029,37.083333333333336,60.8974358974359,7.217741980172377,7.206895168936034,0.0108468112363429,1764.4131816360002,1697.7534850306663,1731.0833333333333,66.65969660533392,38.16446579674942,41.36121885644479,31.77095967735866,-47.70642201834863,-0.5799066495441286,60.89743589771697,145398.16666666666,579500,41567.41666666666,-1435.0,-4.339936488734308
2019-08-27,1727.0,1732.6,1731.6153846153843,1731.6153846153843,1723.7212600275598,36.30769230769231,61.392405063291136,7.583919679168503,7.282300070982528,0.3016196081859741,1763.756100864803,1699.474668365966,1731.6153846153843,64.28143249883715,45.95579771065346,42.89274514118102,52.081902849598336,-45.87155963302752,39.844319769767566,61.392405063574486,138796.76923076922,639080,40852.230769230766,640.0,2.0233955105912083
2019-08-28,1733.4,1734.4,1732.928571428571,1732.928571428571,1726.2239971677925,35.142857142857146,64.11764705882354,8.741649560955693,7.574169968977162,1.1674795919785312,1765.3343096261788,1700.522833230964,1732.928571428571,64.81147639521487,58.84232667889717,48.209272320419736,80.10843539585206,-34.86238532110092,60.40621228226211,64.11764705911946,131162.14285714287,670992,40271.142857142855,447.0,1.3851874806321662
2019-08-29,1746.0,1739.2,1736.4666666666667,1736.4666666666667,1731.9169498184788,33.714285714285715,70.38834951456312,12.420877820920168,8.543511539365763,3.877366281554405,1778.0143443852771,1694.9189889480565,1736.4666666666667,83.09535543722086,63.6930495902128,53.37053141035075,84.33808594993687,-21.323529411764707,133.25671818402392,32.607967861072375,137792.6,901611,40550.93333333333,11751.0,35.91710731424029
2019-08-30,1759.8,1744.2,1739.75,1739.75,1737.3534307881473,32.0,68.71794871794872,15.401231838602826,9.915055599213176,5.48617623938965,1787.719434712811,1691.780565287189,1739.75,95.93886942562268,67.84429605708377,58.19511962592843,87.14264891939445,-23.00884955752212,117.98238577042468,28.806366048047945,134318.1875,983813,40767.9375,-445.0,-1.0007196186021416
2019-09-02,1771.8,1749.7,1743.0588235294117,1743.0588235294117,1742.9388183321332,30.571428571428573,59.60264900662252,18.119158982501403,11.555876275870824,6.563282706630581,1796.9265809926442,1689.1910660661792,1743.0588235294117,107.73551492646492,70.2295307047225,62.206589985526456,86.27541214311462,-25.0,111.68610834140426,24.72156873410668,130817.9411764706,1058627,41147.17647058824,3192.0,7.25075528700907
2019-09-03,1782.4,1754.7,1745.7222222222222,1745.7222222222222,1747.516073729073,27.285714285714285,74.3801652892562,19.64324253988593,13.173349528673844,6.469893011212088,1802.6589489429707,1688.7854955014736,1745.7222222222222,113.87345344149708,69.91910234116003,64.77742743740431,80.20245214867145,-29.166666666666668,86.07098747739082,100.0,126127.88888888888,1012230,41418.27777777778,-1188.0,-2.5161495287514546
2019-09-04,1795.0,1764.2,1749.2631578947369,1749.2631578947369,1753.752638135828,28.928571428571427,77.37226277372262,22.36845623823706,15.012370870586487,7.3560853676505715,1812.6240014120708,1685.902314377403,1749.2631578947369,126.72168703466788,72.31248044118047,67.28911177199636,82.35921777954869,-21.8978102189781,106.1707102365243,100.0,127461.94736842104,1163705,41816.68421052631,2961.0,6.433180524474769
2019-09-05,1800.2,1773.1,1752.4,1752.4,1759.3000059324158,29.0,76.64233576642336,24.168911913717466,16.843679079212684,7.325232834504781,1820.1531121833257,1684.6468878166745,1752.4,135.50622436665117,73.65361291498546,69.41061215299273,82.13961443897094,-22.62773722627737,93.13522679839323,96.57498702646602,124269.25,1100097,42047.6,-2553.0,-5.211480362537769
2019-09-06,1806.4,1783.1,1758.3,1755.6190476190477,1765.0809577483762,28.785714285714285,77.62237762237763,25.94227277725668,18.663397818821483,7.278874958435193,1828.093982548641,1688.506017451359,1758.3,139.587965097282,75.59050384808555,71.470576051357,83.83035944154264,-16.78832116788321,84.23657057320554,100.0,110020.1,1144814,42412.6,274.0,0.5900721438570011
2019-09-09,1811.8,1791.8,1763.65,1758.6818181818182,1770.5970570104355,29.5,78.08219178082192,27.275335872311416,20.38578542951947,6.889550442791947,1836.1432664749664,1691.1567335250336,1763.65,144.986532949933,77.37779621618401,73.43964943963266,85.25408976928671,-14.5985401459854,84.35851253266023,100.0,98519.6,1188090,42481.2,1603.0,3.431886788413374
2019-09-10,1815.8,1799.1,1765.85,1760.9565217391305,1774.4449563427752,29.285714285714285,84.44444444444444,27.05166352943661,21.7189610495029,5.332702479933708,1841.3783843472452,1690.3216156527544,1765.85,151.05676869449098,73.57101308029289,73.48343731985273,73.7461646011732,-24.427480916030536,63.0726863990723,100.0,85213.4,1131161,41506.8,-2616.0,-5.414803775459509
2019-09-11,1816.6,1805.8,1770.1,1763.2916666666667,1778.4978176434631,29.285714285714285,84.55882352941177,27.046773078130627,22.784523455228445,4.262249622902182,1847.158829201427,1693.041170798573,1770.1,154.11765840285398,68.402180763206,71.78968513430382,61.62717202101038,-19.84732824427481,55.347686859593885,100.0,71959.55,1156529,41383.8,-2285.0,-5.000437675070025
2019-09-12,1817.2,1808.7,1773.95,1765.36,1781.9742159631337,29.142857142857142,85.18518518518519,26.57517203419434,23.542653171021627,3.032518863172712,1851.9445342214503,1695.9554657785495,1773.95,155.98906844290104,63.88102373461045,69.15346466773937,53.33614186835263,-21.37404580152672,51.17601190025897,100.0,63895.05,1138312,41185.15,-1649.0,-3.7985763976872255
2019-09-16,1811.2,1808.8,1776.5,1766.3076923076924,1782.7385763475968,30.142857142857142,68.75,23.90853107915359,23.61582875264802,0.2927023265055695,1853.0038698711585,1699.9961301288415,1776.5,153.00773974231652,49.94029033287756,62.74907322278544,24.322724553061803,-47.32142857142857,23.70549640530074,35.756232023010526,62338.9,1091656,40958.95,-3774.0,-9.036923518988548
2019-09-17,1802.8,1807.3,1778.5,1766.851851851852,1782.5729976478258,29.5,64.23841059602648,20.82887185706568,23.058437373531557,-2.2295655164658754,1853.165570167387,1703.834429832613,1778.5,149.33114033477386,36.23470335917328,53.91094993491471,0.8822102076904059,-59.04761904761905,6.115461585315218,18.12080536912747,60973.85,1061509,40657.9,-2913.0,-7.668211014004422
2019-09-18,1797.6,1806.7,1780.7,1767.5,1782.8041407289852,29.642857142857142,62.23776223776223,18.49775569324106,22.146301037473457,-3.648545344232396,1853.2769283334292,1708.1230716665707,1780.7,145.1538566668587,33.366995221904986,47.06296503057813,5.97505560455869,-61.70212765957447,-5.14606454349017,10.300437817216306,61287.7,1096060,40408.65,-2275.0,-6.486101211689233
2019-09-19,1789.8,1803.2,1783.7,1767.8620689655172,1782.3466035167007,26.357142857142858,46.49122807017544,15.902177437330238,20.897476317444816,-4.995298880114579,1850.05819863676,1717.34180136324,1783.7,132.71639727352022,28.38501435846297,40.836981473206414,3.481080128976103,-82.27848101265823,-4.70941959597636,0.0,58143.2,1065586,40307.35,1352.0,4.121951219512199
2019-09-20,1778.8,1798.0,1785.55,1767.6,1780.2183555627294,26.714285714285715,38.75968992248063,12.25148589851301,19.16827823365845,-6.916792335145445,1846.6365649799736,1724.463435020026,1785.55,122.1731299599478,21.953645935945016,34.54253629411929,-3.2241347804035314,-91.2087912087912,-36.98861990810026,0.0,58816.2,1022093,40419.15,1488.0,4.356992269852422
