时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2025-01-22,44000,44185,43360,43770,29641,25171,44362.0,43871.5,43240.78947368421,43240.78947368421,658.3378864482365,572.1377699032457,86.2001165449908,61.42857142857143,813.2142857142857,30.949777905325178,67527.05263157895,313815,29953.63157894737,-2105.0,-7.717407244464002
2025-01-23,43760,43965,43315,43380,17719,23863,44212.0,43952.0,43247.75,43247.75,579.0432898348809,573.5188738895728,5.524415945308078,57.28241563055062,830.0,17.949643207943982,65036.65,296096,29649.1,-1308.0,-5.196456239323033
2025-01-24,43310,43770,42965,43195,21936,22291,43863.0,43964.5,43329.0,43245.23809523809,495.56127494025714,557.9273540997096,-62.36607915945251,48.71287128712871,813.2142857142857,0.4438442510593454,51050.7,274160,29200.1,-1572.0,-6.587604240875001
2025-01-27,43325,43735,43100,43730,10720,21281,43668.0,43999.0,43418.0,43267.27272727273,467.1857786559631,539.7790390109603,-72.59326035499726,55.004591368227736,809.6428571428571,8.970590277781,42946.05,284880,28621.85,-1010.0,-4.53097662733839
2025-02-05,43540,44140,42820,43200,16243,21144,43455.0,43954.0,43451.25,43264.34782608696,397.3510077362953,511.29343275602736,-113.94242501973208,54.553734061930776,851.0714285714286,-3.6483219625367855,36932.9,268637,27900.8,-137.0,-0.6437667402847569
2025-02-06,43200,43880,43180,43795,14408,21881,43460.0,43911.0,43517.75,43286.458333333336,385.57332672816847,486.1494115504556,-100.5760848222871,60.234899328859065,841.4285714285714,9.30808237078678,33937.7,283045,27417.85,737.0,3.4856223987892454
2025-02-07,43800,44645,43740,44105,29414,23491,43605.0,43908.5,43594.5,43319.2,396.6811455767529,468.2557583557151,-71.57461277896215,58.961038961038966,831.4285714285714,46.11749487971906,33565.5,312459,27070.05,1610.0,7.357981810703351
2025-02-10,44000,44555,43805,44435,15906,22558,43853.0,43858.0,43688.25,43362.11538461538,427.1880561210637,460.0422179087848,-32.85416178772107,59.067357512953365,841.0714285714286,49.729044268308,32506.85,328365,26735.85,-933.0,-3.971733855519133
2025-02-11,44500,44550,43705,43870,17071,20978,43881.0,43774.5,43715.5,43380.92592592593,401.1500167341728,448.2637776738624,-47.1137609396896,51.80623973727422,849.2857142857143,27.968556491526776,29944.9,311294,26201.6,-1580.0,-7.0041670360847625
2025-02-12,43810,44275,43800,43915,10612,21113,44024.0,43739.5,43752.0,43400.0,379.7680768528808,434.5646375096661,-54.79656065678535,47.21223021582734,805.3571428571429,21.056040895105927,28494.75,321906,25739.4,135.0,0.6435313185241709
2025-02-13,43950,44150,43620,43810,10801,20722,44027.0,43743.5,43807.5,43414.137931034486,350.3119350444322,417.71409701661935,-67.40216197218717,47.12746858168761,797.1428571428571,5.720360070260747,27522.15,311105,25366.35,-391.0,-1.8519395633022293
2025-02-14,44100,44260,43845,44150,10245,20607,44036.0,43820.5,43886.25,43438.66666666666,350.36410958146735,404.244099529589,-53.87998994812165,42.25490196078431,745.3571428571429,22.36403273924836,26189.0,321350,25012.65,-115.0,-0.5549657368979832
2025-02-17,44100,44360,43915,44270,11211,21064,44003.0,43928.0,43946.25,43465.48387096774,355.9848832548523,394.5922562746417,-38.60737301978941,45.63691073219658,737.5,28.89054489562892,25069.65,332561,24717.2,457.0,2.2176930169359954
2025-02-18,44270,44400,44085,44160,8338,20826,44061.0,43971.0,43985.0,43487.1875,347.55688675104466,385.1851823699224,-37.6282956188777,48.87218045112783,695.0,28.97583892139863,24368.05,324223,24420.55,-238.0,-1.1298898594758855
2025-02-19,44270,44275,44015,44060,6023,20673,44090.0,44057.0,44005.5,43504.545454545456,329.015785367701,373.9513029694781,-44.935517601777065,53.40375586854461,648.9285714285714,13.733725346567406,22926.7,318200,24047.7,-153.0,-0.7346585998271427
2025-02-20,43950,44080,43660,43765,12769,21133,44081.0,44054.0,43982.5,43512.205882352944,287.2070502626011,356.6024524281027,-69.3954021655016,54.6218487394958,632.5,-20.125573990431462,19604.4,305431,23555.65,460.0,2.2251245586029977
2025-02-21,43860,44100,43555,43825,9263,20748,44016.0,44026.0,43967.25,43521.142857142855,255.9642287385213,336.4748076901864,-80.51057895166508,57.79702970297029,613.9285714285714,-19.26974457588338,18608.05,314694,23099.95,-385.0,-1.8217952964557749
2025-02-24,43690,43920,43610,43900,5589,20892,43942.0,43972.5,43915.25,43531.66666666666,234.552169382172,316.09028002858355,-81.53811064641155,52.37430167597765,590.7142857142857,-17.36027180262016,15734.15,320283,22457.3,144.0,0.6940427993059606
2025-02-25,43840,44065,43710,43835,10150,20268,43877.0,43969.0,43871.75,43539.86486486487,209.91819502170983,294.8558630272088,-84.93766800549895,60.19261637239165,521.7857142857143,-3.1908009033397287,15094.65,310133,21899.0,-624.0,-2.9867892016082758
2025-02-26,43805,44600,43660,44515,24931,22666,43968.0,44029.0,43884.25,43565.52631578947,242.47085676183636,284.3788617741343,-41.90800501229796,61.25,538.9285714285714,64.31711532974899,14649.5,335064,21668.5,2398.0,11.831458456680476
2025-02-27,44500,44795,44310,44550,15975,22751,44125.0,44103.0,43923.25,43590.769230769234,268.00390106807026,281.1038696329215,-13.099968564851224,57.60683760683761,508.9285714285714,96.6308952130852,13966.2,351039,21547.5,85.0,0.3750110297361608
2025-02-28,44535,44620,44155,44265,8912,21465,44213.0,44114.5,43967.5,43607.625,262.21920471462363,277.32693664926194,-15.10773193463831,47.04861111111112,488.57142857142856,58.8451733377482,13525.85,342127,21427.6,-1286.0,-5.652498791261918
2025-03-03,44265,44480,44125,44390,6564,21668,44311.0,44126.5,44027.25,43626.70731707317,264.67029213326896,274.7956077460633,-10.125315612794395,60.65573770491803,453.57142857142856,53.45646402016338,12757.25,348691,21396.45,203.0,0.9457255998136516
2025-03-04,44290,44415,43800,44100,8341,21212,44364.0,44120.5,44045.75,43637.97619047619,240.44057096972392,267.9246003907955,-27.48402942107157,53.44506517690875,463.57142857142856,11.272780964501006,12638.3,340350,21393.0,-456.0,-2.10448587779214
2025-03-05,44100,44145,43800,43875,8253,22081,44236.0,44102.0,44079.5,43643.48837209302,200.76838976216092,254.4933582650686,-53.72496850290764,51.15864527629233,450.3571428571428,-28.68292995000183,12238.8,332097,21439.85,869.0,4.096737695643982
2025-03-06,43905,44480,43720,44400,19426,24043,44206.0,44165.5,44109.75,43660.681818181816,209.27857953102648,245.45040251826015,-36.171822987233696,54.18060200668896,472.5,24.60713746762801,12489.7,351523,21547.95,1962.0,8.8854671436982
2025-03-07,44400,44450,43980,44015,8087,23011,44156.0,44184.5,44105.25,43668.55555555556,182.84891533818157,232.93010508224447,-50.081189744062925,46.082949308755765,474.2857142857143,12.091005498023756,11423.35,343436,21523.95,-1032.0,-4.292309611945266
2025-03-10,44060,44200,43815,43850,7812,23847,44048.0,44179.5,44076.0,43672.5,146.89577199236373,215.72323846426832,-68.82746647190459,45.31722054380664,479.2857142857143,-31.95074640976163,11018.65,335624,21588.4,836.0,3.633045065403495
2025-03-11,43900,44180,43900,44150,8147,24000,44058.0,44211.0,44090.0,43682.65957446808,140.98495288105187,200.77558134762504,-59.79062846657317,51.282051282051285,484.2857142857143,-2.1946268301893435,10572.45,343771,21739.5,153.0,0.6415901371241706
2025-03-12,44160,44255,43910,44050,6314,24087,44093.0,44164.5,44096.75,43690.3125,126.7700951399238,185.9744841060848,-59.20438896616099,54.29864253393666,478.9285714285714,-4.391382012165359,10357.55,337457,21888.2,87.0,0.3624999999999989
2025-03-13,44060,44230,43950,44120,6781,24270,44037.0,44121.5,44112.25,43699.08163265306,119.77247046935372,172.73408137873858,-52.96161090938486,54.43609022556391,460.0,-0.3241800924671315,10156.55,344238,22065.6,183.0,0.7597459210362478
2025-03-14,43995,44185,43750,43770,12131,25293,43988.0,44072.0,44093.25,43700.5,85.00484463949397,155.18823403088965,-70.18338939139568,48.19444444444444,468.9285714285714,-48.10974678278472,10250.85,332107,22299.9,1023.0,4.215080346106315
2025-03-17,43780,43780,43070,43220,25926,27936,43862.0,43955.0,44040.75,43691.07843137255,12.921891699974369,126.7349655647066,-113.81307386473225,42.47246022031823,494.2857142857143,-135.7043977775011,10986.6,306181,22643.5,2643.0,10.449531490926333
2025-03-18,43220,43495,42480,43080,37040,29242,43648.0,43853.0,43986.75,43679.32692307692,-54.8687055227274,90.4142313472198,-145.2829368699472,29.76022566995768,499.6428571428572,-142.58562025116987,12421.7,269141,23064.3,1306.0,4.674971363115699
2025-03-19,43135,43660,42700,43610,25441,29415,43560.0,43826.5,43964.25,43678.018867924526,-65.07651012145652,59.31608305348453,-124.39259317494106,38.366336633663366,533.5714285714286,-84.73767228567054,13392.6,294582,23501.4,173.0,0.5916148006292365
2025-03-20,43610,43990,43355,43695,27964,28956,43475.0,43756.0,43960.75,43678.333333333336,-65.5518383954186,34.34249876370391,-99.8943371591225,42.57812500000001,545.7142857142857,-35.171265276239176,14152.35,322546,23892.55,-459.0,-1.5604283528811824
2025-03-21,43790,43890,43340,43515,13387,29108,43424.0,43706.0,43945.25,43675.36363636364,-79.53619144887489,11.566760721188148,-91.10295217006303,38.767650834403085,559.6428571428571,-45.68919883831644,14358.55,309159,24310.55,152.0,0.5249343832020914
2025-03-24,43550,43750,43405,43640,9043,28148,43508.0,43685.0,43932.25,43674.732142857145,-79.6146880981687,-6.669529042683223,-72.94515905548548,43.83378016085791,540.3571428571429,-41.43493979715928,14531.25,318202,24673.35,-960.0,-3.298062388346845
2025-03-25,43640,43860,43600,43795,9404,27517,43651.0,43649.5,43930.25,43676.84210526316,-66.40422606444918,-18.61646844703641,-47.787757617412765,48.90710382513661,534.2857142857143,-20.877467236175363,14493.95,327606,25035.8,-631.0,-2.241722324854345
2025-03-26,43840,43990,43600,43640,12352,27277,43657.0,43608.5,43886.5,43676.206896551725,-67.66207802019926,-28.425590361668988,-39.23648765853027,38.44984802431612,507.8571428571428,-18.985151441726067,13865.0,315254,25266.35,-240.0,-0.8721881019006394
2025-03-27,43680,43880,43560,43760,7933,27255,43670.0,43572.5,43847.0,43677.627118644064,-58.30384718187997,-34.40124172571119,-23.902605456168786,45.78512396694215,497.1428571428572,-16.32162408409002,13462.9,323187,25491.55,-22.0,-0.0806540308684988
2025-03-28,43760,43850,43510,43650,7080,27368,43697.0,43560.5,43816.25,43677.16666666666,-59.082397411897546,-39.33747286294846,-19.744924548949086,46.63299663299664,493.9285714285714,-21.647396772228305,13371.3,316107,25786.7,113.0,0.4146028251696965
2025-03-31,43635,43635,43285,43460,9308,27527,43661.0,43584.5,43769.75,43708.66666666666,-74.17576414582436,-46.30513111952364,-27.870633026300723,37.93706293706294,496.4285714285714,-48.73099653230579,13508.5,306799,26079.65,159.0,0.5809704764688783
2025-04-01,43500,43650,43325,43560,7083,26637,43614.0,43632.5,43742.75,43735.5,-77.17853564224788,-52.47981202406849,-24.698723618179397,41.433566433566426,495.0,-36.570165593522624,13445.6,313882,26350.9,-890.0,-3.2331892323900213
2025-04-02,43500,43780,43425,43680,11281,28096,43622.0,43639.5,43733.0,43754.583333333336,-69.07895734865451,-55.799641088985695,-13.279316259668818,42.439862542955325,500.3571428571428,-15.621927340489991,13597.0,325163,26651.65,1459.0,5.477343544693469
2025-04-03,43570,43775,43370,43650,14315,31402,43600.0,43635.0,43695.5,43774.333333333336,-64.33907170724706,-57.50752721263797,-6.831544494609091,47.68339768339768,498.2142857142857,-16.672615037137746,13341.45,310848,27019.6,3306.0,11.766799544419126
2025-04-07,43050,43635,42865,43265,23305,31402,43523.0,43610.0,43658.0,43785.91666666666,-90.60452800863276,-64.12692737183693,-26.47760063679584,50.92783505154639,503.57142857142856,-69.0680177678503,14102.35,287543,27439.15,0.0,0.0
2025-04-08,43280,43420,40880,42405,54034,35997,43312.0,43486.5,43585.75,43783.333333333336,-178.75433533297473,-87.0524089640645,-91.70192636891024,39.26868044515104,612.5,-158.97507047537434,16413.45,233509,28046.65,4595.0,14.632825934653848
2025-04-09,42000,42340,41100,42245,31051,35983,43049.0,43331.5,43490.5,43765.333333333336,-258.54402101064625,-121.35073137338084,-137.1932896372654,25.405405405405403,637.1428571428571,-143.5894557753566,17558.65,202458,28645.8,-14.0,-0.0388921298997146
2025-04-10,42885,43300,42100,42190,21615,36458,42751.0,43186.5,43397.5,43748.75,-322.4984012878922,-161.58026535628312,-160.91813593160907,22.58652094717668,677.5,-75.69313733510606,18323.7,180843,29264.35,475.0,1.3200678097990748
2025-04-11,41700,42085,41350,41835,27028,37060,42388.0,42994.0,43283.25,43734.333333333336,-397.2490023451464,-208.7140127540558,-188.53498959109064,21.23287671232876,698.2142857142857,-117.38416468898194,19336.05,153815,29903.85,602.0,1.651215096823733
2025-04-14,42080,42150,41410,41550,23043,40140,42045.0,42784.0,43172.25,43717.25,-474.0222766510269,-261.77566553345,-212.2466111175769,16.07142857142857,726.4285714285714,-101.96378962546996,19881.65,130772,30646.2,3080.0,8.310847274689692
2025-04-15,41500,41580,40115,40485,65060,49439,41661.0,42486.5,43035.5,43674.16666666666,-613.7275795784153,-332.1660483424431,-281.5615312359722,8.521303258145366,812.5,-128.7380764274758,21838.35,65712,31721.35,9299.0,23.16641753861486
2025-04-16,40690,40800,39505,40265,74118,54112,41265.0,42157.0,42894.75,43622.16666666666,-733.7391123041089,-412.48066113477626,-321.2584511693326,8.384710234278671,877.1428571428571,-123.03413783816968,23692.25,-8406,32964.85,4673.0,9.45205202370598
2025-04-17,40165,40680,39340,39440,64390,56218,40715.0,41733.0,42686.25,43552.0,-885.215508458954,-507.0276305996118,-378.18787785934217,4.621848739495789,950.0,-112.45968511101611,25639.7,-72796,34305.0,2106.0,3.891927853341226
2025-04-18,39390,39400,37390,37615,201470,62628,39871.0,41129.5,42382.25,43441.833333333336,-1139.389716176178,-633.5000477149251,-505.8896684612528,3.3976833976833944,1072.142857142857,-132.7878649126838,34315.0,-274266,35988.6,6410.0,11.40204205058879
2025-04-21,37800,38710,37135,38420,159263,66430,39245.0,40645.0,42127.5,43346.66666666666,-1261.3280303001957,-759.0656442319793,-502.2623860682164,14.456981664315949,1158.571428571429,-109.35339429470342,41608.8,-115003,37854.7,3802.0,6.070767069042593
2025-04-22,38000,38550,37680,38020,129087,66241,38752.0,40206.5,41846.5,43231.333333333336,-1374.3984697956548,-882.1322093447145,-492.2662604509403,12.516914749661709,1197.5,-93.2802116230428,47611.0,-244090,39759.35,-189.0,-0.2845100105374087
2025-04-23,38305,39325,38105,39135,89640,60991,38526.0,39895.5,41613.5,43138.5,-1358.3778913969873,-977.3813457551691,-380.9965456418181,22.898032200357772,1265.357142857143,-66.43870749988311,51622.8,-154450,41433.05,-5250.0,-7.925604987847401
2025-04-24,38900,39840,38500,39375,107014,59000,38513.0,39614.0,41400.25,43057.0,-1311.200767108603,-1044.145230025856,-267.0555370827469,25.130890052356023,1332.142857142857,-51.79568174851342,56355.9,-47436,43019.2,-1991.0,-3.26441606138611
2025-04-25,39375,39415,38380,38390,95530,56040,38668.0,39269.5,41131.75,42967.333333333336,-1337.8716723856996,-1102.8905184978248,-234.98115388787485,23.49102773246329,1350.0,-57.83054045577767,60735.75,-142966,44458.45,-2960.0,-5.016949152542372
2025-04-28,38390,38495,37730,37780,80862,55092,38540.0,38892.5,40838.25,42874.0,-1392.1822486297317,-1160.748864524206,-231.43338410552545,24.147568474007823,1223.2142857142858,-67.58235252940982,64424.85,-223828,45844.65,-948.0,-1.691648822269809
2025-04-29,37500,37835,36895,37320,116998,58208,38400.0,38576.0,40531.25,42776.083333333336,-1455.5631018280037,-1219.7117119849656,-235.85138984303808,23.36398053001622,1197.142857142857,-74.09077766435756,69809.35,-340826,47378.7,3116.0,5.655993610687582
2025-04-30,37220,37920,36665,37245,124573,54266,38022.0,38274.0,40215.5,42668.0,-1494.6157577317426,-1274.692521134321,-219.9232365974217,23.31354560172693,1201.071428571429,-68.52044758948585,75683.85,-465399,48760.15,-3942.0,-6.772264980758658
2025-05-06,37200,37350,36325,36410,80443,54266,37429.0,37971.0,39852.0,42554.833333333336,-1574.7895963146584,-1334.7119361703883,-240.07766014426988,22.165212929707536,1214.2857142857142,-74.39011395949846,79141.95,-545842,50068.65,0.0,0.0
2025-05-07,36670,37140,35470,35520,135166,63290,36855.0,37761.5,39445.5,42416.91666666666,-1690.6546881238974,-1405.9004865610905,-284.7542015628069,20.869565217391298,1280.7142857142858,-81.44060185214836,85184.5,-681008,51663.05,9024.0,16.62919691888107
2025-05-08,35495,37320,34375,36950,455041,67502,36689.0,37614.5,39129.75,42297.66666666666,-1648.0913875399783,-1454.338666756868,-193.7527207831104,33.50443303779747,1386.428571428571,-71.44372524822525,106771.3,-225967,53468.05,4212.0,6.655079791436247
2025-05-09,37420,38175,36820,37830,443819,67256,36791.0,37595.5,38901.0,42187.583333333336,-1525.7629738341711,-1468.6235281723286,-57.1394456618425,39.2967032967033,1390.7142857142858,-33.96849798601042,126260.55,217852,55031.0,-246.0,-0.364433646410478
2025-05-12,38100,38640,37200,38450,322808,69417,37032.0,37527.0,38711.25,42097.25,-1363.075322368546,-1447.5138870115725,84.43856464302621,45.568487018800354,1397.857142857143,-17.841621119560894,140848.4,540660,56702.7,2161.0,3.213096229332701
2025-05-13,38230,39340,37820,38270,321982,52252,37404.0,37416.5,38515.25,42003.16666666666,-1234.438839626324,-1404.8988775345226,170.46003790819873,53.43832020997376,1360.0,-2.39392087982507,155866.75,218678,57492.4,-17165.0,-24.72737225751617
2025-05-14,38540,38870,37420,38420,236082,44692,37984.0,37419.5,38344.5,41913.333333333336,-1107.621779476416,-1345.4434579229014,237.8216784464853,50.0,1351.071428571429,-4.926070411483519,166319.45,454760,57874.0,-7560.0,-14.468345709255148
2025-05-15,38100,38475,37750,37920,136753,37985,38178.0,37433.5,38163.0,41809.5,-1035.5272533820316,-1283.4602170147275,247.9329636326961,49.44258639910814,1340.7142857142858,-6.099198004269131,172004.95,318007,57766.25,-6707.0,-15.007160118141949
2025-05-16,37450,37620,36530,36850,145842,32702,37982.0,37386.5,37981.25,41685.833333333336,-1052.598183041613,-1237.2878102201048,184.6896271784917,37.19887955182073,1346.7857142857142,-46.850207418129216,176044.05,172165,56929.4,-5283.0,-13.908121626958014
2025-05-19,36900,37380,36650,37150,72986,28688,37722.0,37377.0,37825.5,41569.0,-1030.04579821034,-1195.8394078181518,165.79360960781196,37.618252643294376,1303.2142857142858,-41.06863866200318,175987.45,245151,55658.2,-4014.0,-12.274478625160546
2025-05-20,36020,36180,34960,35625,165519,70536,37193.0,37298.5,37634.75,41428.41666666666,-1122.2905588330104,-1181.1296380211236,58.839079188113146,35.48556430446193,1385.7142857142858,-105.2673463079201,181043.9,79632,56374.1,41848.0,145.87283881762409
2025-05-21,35630,36115,35295,35860,157225,73488,36681.0,37332.5,37547.0,41296.66666666666,-1163.0260201888595,-1177.5089144546707,14.482894265811185,39.50819672131148,1389.642857142857,-83.79384506391604,178831.65,236857,56917.1,2952.0,4.185096971759106
2025-05-22,35600,36090,35300,36080,126262,77294,36313.0,37245.5,37430.0,41167.583333333336,-1164.1375523600873,-1174.834642035754,10.697089675666804,43.041526374859714,1378.928571428571,-71.44493705923519,177181.6,363119,57460.3,3806.0,5.179076856085341
2025-05-23,36100,36775,35950,36090,169222,74429,36161.0,37071.5,37333.5,41037.41666666666,-1150.9441652878595,-1170.0565466861751,19.11238139831562,43.47088750706615,1348.2142857142858,-46.49852219735877,179188.35,532341,57869.7,-2865.0,-3.706626646311484
2025-05-26,36120,36180,34845,34885,158450,78351,35708.0,36715.0,37121.0,40888.25,-1223.616649316311,-1180.7685672122025,-42.84808210410847,41.72544763971785,1370.357142857143,-79.86779590897335,182628.85,373891,58737.7,3922.0,5.269451423504279
2025-05-27,34500,35455,34455,35290,191734,80800,35641.0,36417.0,36916.75,40734.5,-1234.3017390899768,-1191.4752015877575,-42.82653750221925,48.68270332187858,1322.5,-82.69372328047501,186864.85,565625,59827.7,2449.0,3.125678038570024
2025-05-28,35360,35595,34585,35100,153272,79868,35489.0,36085.0,36752.25,40577.0,-1243.7638266438223,-1201.9329265989709,-41.83090004485189,37.650200267022704,1184.2857142857142,-74.23422768614863,189751.95,412353,61019.1,-932.0,-1.1534653465346545
2025-05-29,35130,35445,34710,35280,145339,78271,35329.0,35821.0,36627.25,40427.25,-1222.64422200204,-1206.0751856795846,-16.569036322455304,31.222385861561108,1140.0,-64.70079241358228,192975.8,557692,62178.05,-1597.0,-1.999549256272848
2025-05-30,35005,35675,34800,35600,150575,77400,35231.0,35696.0,36541.25,40280.75,-1166.637190194342,-1198.187586582536,31.55039638819403,28.043143297380595,1099.642857142857,-50.03023323226526,194654.65,708267,63137.65,-871.0,-1.112800398615066
2025-06-03,35605,35605,34270,34360,144680,71600,35126.0,35417.0,36397.0,40118.41666666666,-1208.3794052715675,-1200.2259503203425,-8.153454951225058,24.105960264900677,1086.428571428571,-68.28142046929761,195660.0,563587,64004.35,-5800.0,-7.493540051679581
2025-06-04,34300,35340,33840,35055,262747,67873,35079.0,35360.0,36329.25,39971.41666666666,-1171.871119018433,-1194.5549840599606,22.683865041527497,29.21556516368128,1090.0,-61.57358651322638,204775.2,826334,64684.7,-3727.0,-5.205307262569836
2025-06-05,34810,34910,34370,34540,127429,65802,34967.0,35228.0,36280.25,39807.083333333336,-1170.9957252985405,-1189.8431323076766,18.84740700913608,29.16152897657213,1087.142857142857,-61.54256592162358,204388.35,698905,64810.3,-2071.0,-3.0512869624151007
2025-06-06,35000,35335,34470,34740,134443,65179,34859.0,35094.0,36169.75,39652.5,-1141.0107789333997,-1180.0766616328212,39.065882699421536,35.428176795580114,1049.642857142857,-48.35637583909328,188358.45,833348,64694.15,-623.0,-0.946779733138814
2025-06-09,34620,34700,33985,34105,123726,64383,34560.0,34895.5,35983.5,39490.083333333336,-1155.1705984030632,-1175.0954489868695,19.924850583806347,29.900990099009903,1051.428571428571,-63.18171052357249,172353.8,709622,64550.5,-796.0,-1.2212522438208584
2025-06-10,34000,34375,33640,33955,107030,62708,34479.0,34802.5,35758.75,39320.16666666666,-1165.065948718002,-1173.089548933096,8.02360021509412,36.53225806451613,947.5,-67.03747971742908,161564.9,602592,64215.05,-1675.0,-2.6016184396502218
2025-06-11,33980,34355,33795,34255,79861,60199,34319.0,34699.0,35558.0,39156.91666666666,-1135.609987298456,-1165.593636606168,29.983649307712085,37.19074221867518,928.9285714285714,-58.5025585686132,149458.85,682453,64612.4,-2509.0,-4.00108439114627
2025-06-12,34060,34220,33570,33585,65591,61698,34128.0,34547.5,35316.25,38981.333333333336,-1153.0378239378551,-1163.0824740725056,10.04465013465051,31.42218912881609,921.4285714285714,-70.18543164875165,140934.3,616862,65462.7,1499.0,2.490074585956581
2025-06-13,33560,34000,33355,33695,82151,56863,33919.0,34389.0,35105.0,38813.41666666666,-1144.7771509466402,-1159.4214094473327,14.644258500692558,32.42846661775495,908.5714285714286,-75.02726178919414,138204.2,699013,66406.6,-4835.0,-7.836558721514475
