时间,开盘,最高,最低,收盘,成交量,持仓量
2021-01-08,29500,30680,26385,26810,91056,14984
2021-01-11,26225,26720,26030,26030,23026,17600
2021-01-12,25760,26210,25205,25560,39402,17194
2021-01-13,25830,26350,25715,25870,16470,17050
2021-01-14,25805,26155,24860,24890,24216,18719
2021-01-15,25155,25155,24460,24725,20257,18594
2021-01-18,24825,25780,24805,25140,19855,18535
2021-01-19,25185,25390,24880,25025,8816,17800
2021-01-20,25005,25090,24500,24910,7832,17573
2021-01-21,24910,25185,24800,24870,6694,17278
2021-01-22,24860,25045,24530,24565,8147,17412
2021-01-25,24510,25300,24510,24930,10872,16900
2021-01-26,25100,25770,24925,25555,17784,17980
2021-01-27,25610,25645,25200,25275,8352,17942
2021-01-28,25150,25535,25020,25190,8710,17581
2021-01-29,25295,25620,25280,25570,8596,17760
2021-02-01,25600,25970,25420,25685,6161,18539
2021-02-02,25700,26040,25300,25380,11849,18831
2021-02-03,25300,25555,25210,25315,7046,18399
2021-02-04,25325,25485,25250,25445,4078,18364
2021-02-05,25500,26175,25500,26170,8802,19213
2021-02-08,26225,27400,26225,26900,13460,19705
2021-02-09,26900,27110,26400,26845,6343,19375
2021-02-10,26845,26870,26500,26705,4436,19412
2021-02-18,27000,27100,26525,27000,5803,20245
2021-02-19,27100,28390,27055,28330,16334,21176
2021-02-22,28350,29430,28115,29380,15830,18856
2021-02-23,29350,29380,28050,28980,16187,16552
2021-02-24,29600,29805,28600,28900,10008,15697
2021-02-25,29000,29140,28630,28915,7317,14880
2021-02-26,28800,29325,28440,28970,8485,14493
2021-03-01,29430,29435,28800,29185,5271,14013
2021-03-02,29150,29250,28500,28750,6560,13518
2021-03-03,28945,29000,28510,28785,3709,13105
2021-03-04,28745,29115,28550,28845,3695,12813
2021-03-05,28865,28880,27000,28400,8233,12650
2021-03-08,28550,28900,28400,28545,3651,12516
2021-03-09,28465,28615,27820,27900,4897,12848
2021-03-10,27880,28300,27200,28050,9535,12582
2021-03-11,28000,28755,27805,28595,5980,12362
2021-03-12,28880,28885,28485,28750,3588,12073
2021-03-15,28785,28995,28280,28405,4380,11681
2021-03-16,28370,28695,28120,28450,2592,11223
2021-03-17,28390,28760,28310,28610,2806,11672
2021-03-18,28470,28630,28365,28470,2409,11048
2021-03-19,28205,28600,28135,28505,2824,11081
2021-03-22,28455,28470,27935,28250,3574,10894
2021-03-23,28280,28325,27960,28135,1704,10459
2021-03-24,28000,28190,27850,28000,1963,10373
2021-03-25,27850,27980,27520,27520,3065,10666
2021-03-26,27500,27570,27215,27215,3136,10898
2021-03-29,27000,27030,26520,26555,5143,11456
2021-03-30,26480,27230,26310,27030,4615,11358
2021-03-31,26870,27130,26655,26985,3481,10842
2021-04-01,27110,27995,26870,27940,6534,11547
2021-04-02,27940,27940,27535,27660,3255,10751
2021-04-06,27230,27495,27060,27120,2436,10764
2021-04-07,27050,27120,26665,26810,3445,10749
2021-04-08,26740,27320,26615,26920,2583,10723
2021-04-09,26995,27070,26465,26610,3555,10638
2021-04-12,26830,27345,26815,27095,4175,10592
2021-04-13,27300,27640,27120,27605,3436,10659
2021-04-14,27365,27700,27350,27425,2315,10478
2021-04-15,27280,27495,27150,27190,2235,10516
2021-04-16,27000,27150,26785,26920,3478,10624
2021-04-19,26900,27245,26800,27180,2564,10694
2021-04-20,27180,27480,27110,27110,1755,10699
2021-04-21,26995,27180,26755,27170,1761,10797
2021-04-22,27155,27330,27050,27195,1818,10839
2021-04-23,27195,27990,27195,27720,6524,12092
2021-04-26,27680,27680,27330,27370,3446,11274
2021-04-27,27400,27440,26660,27035,2685,10971
2021-04-28,26875,27355,26850,27250,2057,10795
2021-04-29,27210,27385,27075,27320,1601,10991
2021-04-30,27320,27480,27200,27290,1967,10822
2021-05-06,27000,27160,26405,26700,5508,11707
2021-05-07,26700,26945,26485,26900,2773,11337
2021-05-10,26700,26750,24975,25005,10732,12337
2021-05-11,24960,25180,24750,24950,5988,12311
2021-05-12,25000,25500,25000,25255,5299,11988
2021-05-13,25210,25250,24710,25020,4982,11666
2021-05-14,25020,25130,24420,24970,6993,12005
2021-05-17,24900,25000,24800,24940,2468,11982
2021-05-18,24940,25090,24500,24585,5637,13151
2021-05-19,24515,24515,23550,23550,9747,15687
2021-05-20,23400,23870,23080,23565,7762,15537
2021-05-21,23500,24200,23380,23890,7302,15010
2021-05-24,23880,24050,23430,23940,5008,15029
2021-05-25,24050,24300,23620,23895,5569,14728
2021-05-26,23760,23760,23100,23120,7311,16301
2021-05-27,23000,23000,22400,22445,9478,17107
2021-05-28,22425,23395,22425,22485,6879,16836
2021-05-31,22410,22695,22035,22245,8927,17361
2021-06-01,22360,22520,22000,22025,7739,18152
2021-06-02,21980,22190,21435,21525,10779,19676
2021-06-03,21500,21500,20170,20640,21082,22179
2021-06-04,20500,20500,19830,19870,20899,25137
2021-06-07,19670,20355,19310,20025,28848,25607
2021-06-08,20200,20395,19735,19770,17528,26180
2021-06-09,19620,20670,19555,20215,33626,26586
2021-06-10,20050,20440,19860,19935,16475,28118
2021-06-11,19930,20150,19730,19795,12721,27353
2021-06-15,19310,19495,18550,18810,23417,30375
2021-06-16,18810,19270,18800,18970,18612,30410
2021-06-17,18890,19150,18400,18465,22702,33768
2021-06-18,18200,18415,17600,17600,30579,37127
2021-06-21,17400,17490,16710,16735,39100,41775
2021-06-22,16690,17280,16675,17040,45223,41226
2021-06-23,17100,18165,17100,18160,52537,36640
2021-06-24,18200,18350,17665,17840,43509,36921
2021-06-25,17980,18940,17980,18925,46490,33324
2021-06-28,19600,19800,18620,18925,54502,34785
2021-06-29,18820,19285,18820,19240,28665,33606
2021-06-30,19200,19480,19065,19370,24653,32583
2021-07-01,19480,19615,18730,18890,34774,32931
2021-07-02,18980,18980,18435,18580,29355,31716
2021-07-05,18800,19105,18620,18745,24291,31997
2021-07-06,18800,19045,18740,18985,15725,30059
2021-07-07,18900,19100,18340,18625,24967,31777
2021-07-08,18700,18950,18510,18865,17375,29110
2021-07-09,19000,19200,18850,19165,13633,28641
2021-07-12,19000,19000,18730,18760,16953,28396
2021-07-13,18760,18825,18210,18270,20575,31571
2021-07-14,18260,18385,17905,18210,23843,31529
2021-07-15,18080,18275,17955,18120,13268,31054
2021-07-16,18125,18480,18075,18400,12550,28742
2021-07-19,18500,18895,18450,18785,16763,28269
2021-07-20,18750,19070,18700,18840,16878,26746
2021-07-21,18950,19050,18600,18740,12822,26128
2021-07-22,18700,18700,18375,18375,11220,25450
2021-07-23,18300,18485,18050,18295,13679,26834
2021-07-26,18500,18600,18200,18460,13812,24681
2021-07-27,18385,18520,18310,18390,7748,23951
2021-07-28,18520,18520,18335,18430,5817,22574
2021-07-29,18500,18750,18445,18600,10964,22764
2021-07-30,18645,18900,18645,18765,11740,20607
2021-08-02,18585,18600,17855,18160,14252,20758
2021-08-03,18050,18255,17705,17785,16705,23159
2021-08-04,17785,18030,17435,17440,18174,25185
2021-08-05,17400,17520,17215,17400,12444,25688
2021-08-06,17260,17600,17260,17550,11942,25212
2021-08-09,17700,17930,17325,17365,10498,24451
2021-08-10,17320,17450,17005,17025,11634,24354
2021-08-11,16990,17150,16830,17085,11446,23983
2021-08-12,17000,17195,16870,17055,11215,21211
2021-08-13,17000,17080,16680,16720,10536,20793
2021-08-16,16800,16880,16140,16160,14652,20620
2021-08-17,16160,16260,15955,16075,12037,18250
2021-08-18,16035,16225,15965,15995,7158,16695
2021-08-19,17600,17600,17260,17360,16224,33092
2021-08-20,17370,17945,17310,17775,21655,33011
2021-08-23,17500,17580,16955,17000,23213,36706
2021-08-24,17000,17055,16740,16895,20776,39051
2021-08-25,16895,17065,16800,16985,18470,40782
2021-08-26,16940,17250,16940,17140,16540,39320
2021-08-27,17150,17250,17005,17175,11253,39280
2021-08-30,17080,17080,16415,16430,24239,44376
2021-08-31,16645,16940,16620,16760,21123,42925
2021-09-01,16800,16900,16300,16565,24091,45122
2021-09-02,16540,16675,16040,16085,22475,47327
2021-09-03,16045,16300,15880,16090,28409,48649
2021-09-06,16050,16180,15770,15965,18856,48990
2021-09-07,16040,16160,15850,15910,14975,48983
2021-09-08,15900,15980,15575,15585,17573,49930
2021-09-09,15500,15500,14955,14995,29225,52741
2021-09-10,14875,15245,14765,15070,35404,53043
2021-09-13,15055,15055,14550,14575,33234,54231
2021-09-14,14640,14695,14365,14385,31162,56174
2021-09-15,14335,14480,14105,14110,28111,56138
2021-09-16,14145,14845,13760,14580,74558,54540
2021-09-17,14545,14750,14135,14175,46989,55859
2021-09-22,13900,14060,13530,13685,34169,56961
2021-09-23,13675,13870,13450,13600,41480,59170
2021-09-24,13500,13785,13365,13670,43102,61174
2021-09-27,13580,14400,13540,14360,57405,59665
2021-09-28,14380,14565,13900,13920,48486,60823
2021-09-29,13920,14100,13660,13870,40181,60288
2021-09-30,13810,14125,13725,13880,33212,59803
2021-10-08,14005,14335,13920,14225,38822,60465
2021-10-11,14500,15285,14375,15285,58764,56999
2021-10-12,15500,15780,15030,15290,69982,56338
2021-10-13,15600,15970,14845,15410,72731,56088
