date,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_month,dominant_month,near_basis,dom_basis,near_basis_rate,dom_basis_rate
2025-06-16,CU,78610.0,cu2506,78610.0,cu2507,78300.0,2506.0,2507.0,0.0,-310.0,0.0,-0.0039435186363058
2025-06-17,CU,78740.0,cu2507,78530.0,cu2507,78530.0,2507.0,2507.0,-210.0,-210.0,-0.0026670053340106,-0.0026670053340106
2025-06-18,CU,78831.67,cu2507,78620.0,cu2507,78620.0,2507.0,2507.0,-211.66999999999825,-211.66999999999825,-0.002685088366135,-0.002685088366135
2025-06-19,CU,78721.67,cu2507,78490.0,cu2507,78490.0,2507.0,2507.0,-231.66999999999825,-231.66999999999825,-0.002942899966426,-0.002942899966426
2025-06-20,CU,78436.67,cu2507,78180.0,cu2507,78180.0,2507.0,2507.0,-256.66999999999825,-256.66999999999825,-0.0032723214792265,-0.0032723214792265
2025-06-23,CU,78388.33,cu2507,78330.0,cu2507,78330.0,2507.0,2507.0,-58.33000000000175,-58.33000000000175,-0.0007441158652059,-0.0007441158652059
2025-06-24,CU,78471.67,cu2507,78440.0,cu2508,78270.0,2507.0,2508.0,-31.669999999998254,-201.66999999999825,-0.0004035851409813,-0.0025699720676264
2025-06-25,CU,78630.0,cu2507,78550.0,cu2508,78440.0,2507.0,2508.0,-80.0,-190.0,-0.001017423375302,-0.0024163805163424
2025-06-26,CU,78886.67,cu2507,78860.0,cu2508,78740.0,2507.0,2508.0,-26.669999999998254,-146.66999999999825,-0.0003380799316284,-0.0018592494777635
2025-06-27,CU,80195.0,cu2507,79890.0,cu2508,79740.0,2507.0,2508.0,-305.0,-455.0,-0.0038032296277822,-0.0056736704283308
2025-06-30,CU,80001.67,cu2507,79970.0,cu2508,79770.0,2507.0,2508.0,-31.669999999998254,-231.66999999999825,-0.0003958667362818,-0.0028958145498712
2025-07-01,CU,80235.0,cu2507,80140.0,cu2508,80020.0,2507.0,2508.0,-95.0,-215.0,-0.0011840219355643,-0.0026796285910138
2025-07-02,CU,80983.33,cu2507,80830.0,cu2508,80620.0,2507.0,2508.0,-153.33000000000175,-363.33000000000175,-0.0018933526196069,-0.0044864788839876
2025-07-03,CU,81021.67,cu2507,80910.0,cu2508,80760.0,2507.0,2508.0,-111.66999999999824,-261.66999999999825,-0.0013782732446763,-0.0032296298015086
2025-07-04,CU,80533.33,cu2507,80370.0,cu2508,80170.0,2507.0,2508.0,-163.33000000000175,-363.33000000000175,-0.0020281043885804,-0.0045115481999813
2025-07-07,CU,79921.67,cu2507,79720.0,cu2508,79510.0,2507.0,2508.0,-201.66999999999825,-411.6699999999983,-0.0025233456708299,-0.0051509183929715
2025-07-08,CU,79826.67,cu2507,79720.0,cu2508,79480.0,2507.0,2508.0,-106.66999999999824,-346.66999999999825,-0.0013362701964142,-0.0043427841847842
2025-07-09,CU,79245.0,cu2507,79110.0,cu2508,78910.0,2507.0,2508.0,-135.0,-335.0,-0.0017035775127768,-0.004227396050224
2025-07-10,CU,78678.33,cu2507,78670.0,cu2508,78390.0,2507.0,2508.0,-8.330000000001746,-288.33000000000175,-0.0001058741333224,-0.0036646685307123
