排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,67534,-740.0,2025-11-06,SA2601,多单持仓,SA
2,东证期货,57608,4771.0,2025-11-06,SA2601,多单持仓,SA
3,中信期货,45906,4619.0,2025-11-06,SA2601,多单持仓,SA
4,银河期货,45844,-3814.0,2025-11-06,SA2601,多单持仓,SA
5,方正中期,41928,-3485.0,2025-11-06,SA2601,多单持仓,SA
6,徽商期货,36642,-835.0,2025-11-06,SA2601,多单持仓,SA
7,中信建投,35896,-507.0,2025-11-06,SA2601,多单持仓,SA
8,申银万国,35092,81.0,2025-11-06,SA2601,多单持仓,SA
9,先锋期货,30827,-614.0,2025-11-06,SA2601,多单持仓,SA
10,国元期货,30075,-644.0,2025-11-06,SA2601,多单持仓,SA
11,广发期货,29208,-528.0,2025-11-06,SA2601,多单持仓,SA
12,宝城期货,28405,-293.0,2025-11-06,SA2601,多单持仓,SA
13,国投期货,27698,-144.0,2025-11-06,SA2601,多单持仓,SA
14,东方财富,26617,-1677.0,2025-11-06,SA2601,多单持仓,SA
15,中泰期货,26596,393.0,2025-11-06,SA2601,多单持仓,SA
16,信达期货,26492,-116.0,2025-11-06,SA2601,多单持仓,SA
17,永安期货,24813,-995.0,2025-11-06,SA2601,多单持仓,SA
18,南华期货,23834,-41.0,2025-11-06,SA2601,多单持仓,SA
19,东吴期货,23740,-512.0,2025-11-06,SA2601,多单持仓,SA
20,华泰期货,23176,-524.0,2025-11-06,SA2601,多单持仓,SA
1,国泰君安,65704,-1830.0,2025-11-07,SA2601,多单持仓,SA
2,东证期货,55389,-2219.0,2025-11-07,SA2601,多单持仓,SA
3,银河期货,47670,1826.0,2025-11-07,SA2601,多单持仓,SA
4,中信期货,40652,-5254.0,2025-11-07,SA2601,多单持仓,SA
5,方正中期,38194,-3734.0,2025-11-07,SA2601,多单持仓,SA
6,徽商期货,35290,-1352.0,2025-11-07,SA2601,多单持仓,SA
7,申银万国,35093,1.0,2025-11-07,SA2601,多单持仓,SA
8,中信建投,34786,-1110.0,2025-11-07,SA2601,多单持仓,SA
9,先锋期货,30217,-610.0,2025-11-07,SA2601,多单持仓,SA
10,国元期货,29416,-659.0,2025-11-07,SA2601,多单持仓,SA
11,广发期货,28621,-587.0,2025-11-07,SA2601,多单持仓,SA
12,宝城期货,28184,-221.0,2025-11-07,SA2601,多单持仓,SA
13,国投期货,26655,-1043.0,2025-11-07,SA2601,多单持仓,SA
14,信达期货,26236,-256.0,2025-11-07,SA2601,多单持仓,SA
15,东方财富,25032,-1585.0,2025-11-07,SA2601,多单持仓,SA
16,永安期货,24645,-168.0,2025-11-07,SA2601,多单持仓,SA
17,中泰期货,24340,-2256.0,2025-11-07,SA2601,多单持仓,SA
18,招商期货,24195,3103.0,2025-11-07,SA2601,多单持仓,SA
19,东吴期货,23559,-181.0,2025-11-07,SA2601,多单持仓,SA
20,南华期货,22784,-1050.0,2025-11-07,SA2601,多单持仓,SA
1,国泰君安,70158,4454.0,2025-11-10,SA2601,多单持仓,SA
2,东证期货,67908,12519.0,2025-11-10,SA2601,多单持仓,SA
3,中信期货,50072,9420.0,2025-11-10,SA2601,多单持仓,SA
4,银河期货,45298,-2372.0,2025-11-10,SA2601,多单持仓,SA
5,方正中期,36575,-1619.0,2025-11-10,SA2601,多单持仓,SA
6,申银万国,35891,798.0,2025-11-10,SA2601,多单持仓,SA
