排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,43238,-5895.0,2025-11-10,eg2601,空单持仓,EG
2,国泰君安,33101,-4604.0,2025-11-10,eg2601,空单持仓,EG
3,国投期货,31758,-122.0,2025-11-10,eg2601,空单持仓,EG
4,华泰期货,19320,2702.0,2025-11-10,eg2601,空单持仓,EG
5,东证期货,17709,-2041.0,2025-11-10,eg2601,空单持仓,EG
6,中金财富,16122,1386.0,2025-11-10,eg2601,空单持仓,EG
7,乾坤期货,12530,119.0,2025-11-10,eg2601,空单持仓,EG
8,银河期货,9831,167.0,2025-11-10,eg2601,空单持仓,EG
9,华闻期货,8257,167.0,2025-11-10,eg2601,空单持仓,EG
10,浙商期货,8247,267.0,2025-11-10,eg2601,空单持仓,EG
11,南华期货,7556,507.0,2025-11-10,eg2601,空单持仓,EG
12,永安期货,5997,28.0,2025-11-10,eg2601,空单持仓,EG
13,恒力期货,5394,242.0,2025-11-10,eg2601,空单持仓,EG
14,瑞银期货,5262,191.0,2025-11-10,eg2601,空单持仓,EG
15,光大期货,5233,677.0,2025-11-10,eg2601,空单持仓,EG
16,中信建投,5109,-88.0,2025-11-10,eg2601,空单持仓,EG
17,国贸期货,4991,560.0,2025-11-10,eg2601,空单持仓,EG
18,平安期货,4604,-442.0,2025-11-10,eg2601,空单持仓,EG
19,广发期货,4027,-252.0,2025-11-10,eg2601,空单持仓,EG
20,海证期货,3888,-209.0,2025-11-10,eg2601,空单持仓,EG
1,中信期货,43935,697.0,2025-11-11,eg2601,空单持仓,EG
2,国泰君安,37397,4296.0,2025-11-11,eg2601,空单持仓,EG
3,国投期货,31782,24.0,2025-11-11,eg2601,空单持仓,EG
4,华泰期货,18715,-605.0,2025-11-11,eg2601,空单持仓,EG
5,东证期货,18299,590.0,2025-11-11,eg2601,空单持仓,EG
6,中金财富,16592,470.0,2025-11-11,eg2601,空单持仓,EG
7,乾坤期货,12384,-146.0,2025-11-11,eg2601,空单持仓,EG
8,银河期货,10311,480.0,2025-11-11,eg2601,空单持仓,EG
9,南华期货,8542,986.0,2025-11-11,eg2601,空单持仓,EG
10,永安期货,8493,2496.0,2025-11-11,eg2601,空单持仓,EG
11,浙商期货,7038,-1209.0,2025-11-11,eg2601,空单持仓,EG
12,华闻期货,6691,-1566.0,2025-11-11,eg2601,空单持仓,EG
13,瑞银期货,6169,907.0,2025-11-11,eg2601,空单持仓,EG
14,光大期货,5645,412.0,2025-11-11,eg2601,空单持仓,EG
15,恒力期货,5520,126.0,2025-11-11,eg2601,空单持仓,EG
16,国贸期货,5225,234.0,2025-11-11,eg2601,空单持仓,EG
17,中信建投,5010,-99.0,2025-11-11,eg2601,空单持仓,EG
18,广发期货,4558,531.0,2025-11-11,eg2601,空单持仓,EG
19,平安期货,4409,-195.0,2025-11-11,eg2601,空单持仓,EG
20,海证期货,4298,410.0,2025-11-11,eg2601,空单持仓,EG
1,中信期货,44708,773.0,2025-11-12,eg2601,空单持仓,EG
2,国泰君安,34667,-2730.0,2025-11-12,eg2601,空单持仓,EG
3,国投期货,31823,41.0,2025-11-12,eg2601,空单持仓,EG
4,华泰期货,20102,1387.0,2025-11-12,eg2601,空单持仓,EG
5,东证期货,19590,1291.0,2025-11-12,eg2601,空单持仓,EG
6,中金财富,17274,682.0,2025-11-12,eg2601,空单持仓,EG
7,永安期货,11870,3377.0,2025-11-12,eg2601,空单持仓,EG
8,乾坤期货,11820,-564.0,2025-11-12,eg2601,空单持仓,EG
9,银河期货,10042,-269.0,2025-11-12,eg2601,空单持仓,EG
10,南华期货,8906,364.0,2025-11-12,eg2601,空单持仓,EG
11,华闻期货,6735,44.0,2025-11-12,eg2601,空单持仓,EG
12,瑞银期货,6074,-95.0,2025-11-12,eg2601,空单持仓,EG
13,浙商期货,5671,-1367.0,2025-11-12,eg2601,空单持仓,EG
14,恒力期货,5473,-47.0,2025-11-12,eg2601,空单持仓,EG
15,光大期货,5201,-444.0,2025-11-12,eg2601,空单持仓,EG
16,中信建投,5150,140.0,2025-11-12,eg2601,空单持仓,EG
17,国贸期货,5041,-184.0,2025-11-12,eg2601,空单持仓,EG
18,平安期货,4811,402.0,2025-11-12,eg2601,空单持仓,EG
19,广发期货,4556,-2.0,2025-11-12,eg2601,空单持仓,EG
20,海证期货,4368,70.0,2025-11-12,eg2601,空单持仓,EG
