排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
20,招商期货,468,26.0,2025-11-11,sn2512,多单持仓,SN
1,中信期货,4036,573.0,2025-11-12,sn2512,多单持仓,SN
2,国泰君安,3372,-118.0,2025-11-12,sn2512,多单持仓,SN
3,东证期货,2557,779.0,2025-11-12,sn2512,多单持仓,SN
4,海通期货,1367,493.0,2025-11-12,sn2512,多单持仓,SN
5,永安期货,1367,73.0,2025-11-12,sn2512,多单持仓,SN
6,中金财富,1302,175.0,2025-11-12,sn2512,多单持仓,SN
7,瑞达期货,1254,145.0,2025-11-12,sn2512,多单持仓,SN
8,银河期货,1170,41.0,2025-11-12,sn2512,多单持仓,SN
9,平安期货,1093,91.0,2025-11-12,sn2512,多单持仓,SN
10,华泰期货,1015,-16.0,2025-11-12,sn2512,多单持仓,SN
11,东亚期货,899,62.0,2025-11-12,sn2512,多单持仓,SN
12,中辉期货,870,64.0,2025-11-12,sn2512,多单持仓,SN
13,中信建投,774,122.0,2025-11-12,sn2512,多单持仓,SN
14,光大期货,771,102.0,2025-11-12,sn2512,多单持仓,SN
15,广发期货,636,-134.0,2025-11-12,sn2512,多单持仓,SN
16,东航期货,622,25.0,2025-11-12,sn2512,多单持仓,SN
17,招商期货,611,143.0,2025-11-12,sn2512,多单持仓,SN
18,国贸期货,567,407.0,2025-11-12,sn2512,多单持仓,SN
19,华源期货,566,7.0,2025-11-12,sn2512,多单持仓,SN
20,创元期货,533,68.0,2025-11-12,sn2512,多单持仓,SN
