排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安期货,70894,6613.0,2025-08-18,LC2511,空单持仓,LC
2,中信期货,46498,-3955.0,2025-08-18,LC2511,空单持仓,LC
3,东证期货,33845,4178.0,2025-08-18,LC2511,空单持仓,LC
4,广发期货,33784,2219.0,2025-08-18,LC2511,空单持仓,LC
5,五矿期货,22447,-574.0,2025-08-18,LC2511,空单持仓,LC
6,永安期货,18452,25.0,2025-08-18,LC2511,空单持仓,LC
7,银河期货,15956,2128.0,2025-08-18,LC2511,空单持仓,LC
8,中信建投,15178,517.0,2025-08-18,LC2511,空单持仓,LC
9,华泰期货,11897,1643.0,2025-08-18,LC2511,空单持仓,LC
10,光大期货,8822,67.0,2025-08-18,LC2511,空单持仓,LC
11,方正中期,8620,-606.0,2025-08-18,LC2511,空单持仓,LC
12,国投期货,8449,-786.0,2025-08-18,LC2511,空单持仓,LC
13,浙商期货,7679,605.0,2025-08-18,LC2511,空单持仓,LC
14,中粮期货,7428,1548.0,2025-08-18,LC2511,空单持仓,LC
15,国贸期货,6255,1545.0,2025-08-18,LC2511,空单持仓,LC
16,海证期货,4824,-1289.0,2025-08-18,LC2511,空单持仓,LC
17,申银万国,4719,-31.0,2025-08-18,LC2511,空单持仓,LC
18,大地期货,4484,100.0,2025-08-18,LC2511,空单持仓,LC
19,平安期货,4098,90.0,2025-08-18,LC2511,空单持仓,LC
20,物产中大期货,3923,-416.0,2025-08-18,LC2511,空单持仓,LC
1,国泰君安期货,70028,-866.0,2025-08-19,LC2511,空单持仓,LC
2,中信期货,45645,-853.0,2025-08-19,LC2511,空单持仓,LC
3,东证期货,34041,196.0,2025-08-19,LC2511,空单持仓,LC
4,广发期货,32014,-1770.0,2025-08-19,LC2511,空单持仓,LC
5,五矿期货,22276,-171.0,2025-08-19,LC2511,空单持仓,LC
6,永安期货,19051,599.0,2025-08-19,LC2511,空单持仓,LC
7,银河期货,15818,-138.0,2025-08-19,LC2511,空单持仓,LC
8,中信建投,15607,429.0,2025-08-19,LC2511,空单持仓,LC
9,华泰期货,14180,2283.0,2025-08-19,LC2511,空单持仓,LC
10,方正中期,9303,683.0,2025-08-19,LC2511,空单持仓,LC
11,国投期货,8434,-15.0,2025-08-19,LC2511,空单持仓,LC
12,光大期货,7725,-1097.0,2025-08-19,LC2511,空单持仓,LC
13,浙商期货,7573,-106.0,2025-08-19,LC2511,空单持仓,LC
14,中粮期货,7058,-370.0,2025-08-19,LC2511,空单持仓,LC
15,国贸期货,6527,272.0,2025-08-19,LC2511,空单持仓,LC
16,申银万国,5698,979.0,2025-08-19,LC2511,空单持仓,LC
17,大地期货,4770,286.0,2025-08-19,LC2511,空单持仓,LC
18,海证期货,4037,-787.0,2025-08-19,LC2511,空单持仓,LC
19,物产中大期货,3945,22.0,2025-08-19,LC2511,空单持仓,LC
20,平安期货,3579,-519.0,2025-08-19,LC2511,空单持仓,LC
1,国泰君安期货,68016,-2012.0,2025-08-20,LC2511,空单持仓,LC
2,中信期货,46979,1334.0,2025-08-20,LC2511,空单持仓,LC
3,东证期货,34073,32.0,2025-08-20,LC2511,空单持仓,LC
4,广发期货,26332,-5682.0,2025-08-20,LC2511,空单持仓,LC
5,五矿期货,22120,-156.0,2025-08-20,LC2511,空单持仓,LC
6,永安期货,19099,48.0,2025-08-20,LC2511,空单持仓,LC
7,银河期货,15657,-161.0,2025-08-20,LC2511,空单持仓,LC
8,中信建投,13985,-1622.0,2025-08-20,LC2511,空单持仓,LC
9,华泰期货,13879,-301.0,2025-08-20,LC2511,空单持仓,LC
10,光大期货,7886,161.0,2025-08-20,LC2511,空单持仓,LC
11,中粮期货,7698,640.0,2025-08-20,LC2511,空单持仓,LC
12,浙商期货,7632,59.0,2025-08-20,LC2511,空单持仓,LC
13,方正中期,7220,-2083.0,2025-08-20,LC2511,空单持仓,LC
14,国投期货,6727,-1707.0,2025-08-20,LC2511,空单持仓,LC
15,国贸期货,6350,-177.0,2025-08-20,LC2511,空单持仓,LC
16,申银万国,6116,418.0,2025-08-20,LC2511,空单持仓,LC
17,海证期货,5515,1478.0,2025-08-20,LC2511,空单持仓,LC
18,物产中大期货,4210,265.0,2025-08-20,LC2511,空单持仓,LC
19,大地期货,4113,-657.0,2025-08-20,LC2511,空单持仓,LC
20,平安期货,3544,-35.0,2025-08-20,LC2511,空单持仓,LC
1,国泰君安期货,67478,-538.0,2025-08-21,LC2511,空单持仓,LC
2,中信期货,46031,-948.0,2025-08-21,LC2511,空单持仓,LC
3,东证期货,33182,-891.0,2025-08-21,LC2511,空单持仓,LC
4,广发期货,27754,1422.0,2025-08-21,LC2511,空单持仓,LC
5,五矿期货,23783,1663.0,2025-08-21,LC2511,空单持仓,LC
6,永安期货,19433,334.0,2025-08-21,LC2511,空单持仓,LC
7,银河期货,14327,-1330.0,2025-08-21,LC2511,空单持仓,LC
8,中信建投,13892,-93.0,2025-08-21,LC2511,空单持仓,LC
