排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,44589,704.0,2026-06-22,LC2609,多单持仓,LC
2,国泰君安期货,42716,2587.0,2026-06-22,LC2609,多单持仓,LC
3,广发期货,30281,235.0,2026-06-22,LC2609,多单持仓,LC
4,华泰期货,25653,-176.0,2026-06-22,LC2609,多单持仓,LC
5,永安期货,24278,-4360.0,2026-06-22,LC2609,多单持仓,LC
6,银河期货,22486,3637.0,2026-06-22,LC2609,多单持仓,LC
7,东证期货,18396,-1178.0,2026-06-22,LC2609,多单持仓,LC
8,中泰期货,16617,-739.0,2026-06-22,LC2609,多单持仓,LC
9,中信建投,16013,-487.0,2026-06-22,LC2609,多单持仓,LC
10,光大期货,11676,-464.0,2026-06-22,LC2609,多单持仓,LC
11,国投期货,11393,451.0,2026-06-22,LC2609,多单持仓,LC
12,国贸期货,9229,1176.0,2026-06-22,LC2609,多单持仓,LC
13,浙商期货,7966,-874.0,2026-06-22,LC2609,多单持仓,LC
14,方正中期,6702,-446.0,2026-06-22,LC2609,多单持仓,LC
15,招商期货,6457,285.0,2026-06-22,LC2609,多单持仓,LC
16,五矿期货,5997,-245.0,2026-06-22,LC2609,多单持仓,LC
17,瑞达期货,4752,42.0,2026-06-22,LC2609,多单持仓,LC
18,海通期货,4511,-197.0,2026-06-22,LC2609,多单持仓,LC
19,中粮期货,4222,23.0,2026-06-22,LC2609,多单持仓,LC
20,申银万国,4198,126.0,2026-06-22,LC2609,多单持仓,LC
1,中信期货,46193,1604.0,2026-06-23,LC2609,多单持仓,LC
2,国泰君安期货,41176,-1540.0,2026-06-23,LC2609,多单持仓,LC
3,广发期货,30515,234.0,2026-06-23,LC2609,多单持仓,LC
4,华泰期货,27432,1779.0,2026-06-23,LC2609,多单持仓,LC
5,永安期货,24105,-173.0,2026-06-23,LC2609,多单持仓,LC
6,银河期货,21841,-645.0,2026-06-23,LC2609,多单持仓,LC
7,东证期货,18159,-237.0,2026-06-23,LC2609,多单持仓,LC
8,中泰期货,17059,442.0,2026-06-23,LC2609,多单持仓,LC
9,中信建投,16715,702.0,2026-06-23,LC2609,多单持仓,LC
10,光大期货,11855,179.0,2026-06-23,LC2609,多单持仓,LC
11,国投期货,11376,-17.0,2026-06-23,LC2609,多单持仓,LC
12,国贸期货,8814,-415.0,2026-06-23,LC2609,多单持仓,LC
13,浙商期货,8094,128.0,2026-06-23,LC2609,多单持仓,LC
14,方正中期,7210,508.0,2026-06-23,LC2609,多单持仓,LC
15,五矿期货,6185,188.0,2026-06-23,LC2609,多单持仓,LC
16,招商期货,5996,-461.0,2026-06-23,LC2609,多单持仓,LC
17,瑞达期货,4559,-193.0,2026-06-23,LC2609,多单持仓,LC
18,申银万国,4270,72.0,2026-06-23,LC2609,多单持仓,LC
19,中粮期货,4253,31.0,2026-06-23,LC2609,多单持仓,LC
20,海通期货,4146,-365.0,2026-06-23,LC2609,多单持仓,LC
1,中信期货,45036,-1157.0,2026-06-24,LC2609,多单持仓,LC
2,国泰君安期货,41363,187.0,2026-06-24,LC2609,多单持仓,LC
3,广发期货,30793,278.0,2026-06-24,LC2609,多单持仓,LC
4,华泰期货,27733,301.0,2026-06-24,LC2609,多单持仓,LC
5,永安期货,24851,746.0,2026-06-24,LC2609,多单持仓,LC
6,银河期货,22091,250.0,2026-06-24,LC2609,多单持仓,LC
7,东证期货,18009,-150.0,2026-06-24,LC2609,多单持仓,LC
8,中泰期货,17644,585.0,2026-06-24,LC2609,多单持仓,LC
9,中信建投,16643,-72.0,2026-06-24,LC2609,多单持仓,LC
10,光大期货,11839,-16.0,2026-06-24,LC2609,多单持仓,LC
11,国投期货,11349,-27.0,2026-06-24,LC2609,多单持仓,LC
