date,receipt,change
2025-06-03,119598,-1827
2025-06-04,119598,0
2025-06-05,119598,0
2025-06-06,119598,0
2025-06-09,112362,-7236
2025-06-10,112362,0
2025-06-11,112362,0
2025-06-12,106989,-5373
2025-06-13,106989,0
2025-06-16,103395,-3594
2025-06-17,112350,8955
2025-06-18,112350,0
2025-06-19,54663,-57687
2025-06-20,54663,0
2025-06-23,54663,0
2025-06-24,54663,0
2025-06-25,54663,0
2025-06-26,54663,0
2025-06-27,54663,0
2025-06-30,54663,0
2025-07-01,72932,18269
2025-07-02,74900,1968
2025-07-03,81219,6319
2025-07-04,87504,6285
2025-07-07,109323,21819
2025-07-08,134715,25392
2025-07-09,134715,0
2025-07-10,163875,29160
2025-07-11,207576,43701
2025-07-14,265530,57954
2025-07-15,290067,24537
2025-07-16,290067,0
2025-07-17,283800,-6267
2025-07-18,262293,-21507
2025-07-21,259302,-2991
2025-07-22,259302,0
2025-07-23,259302,0
2025-07-24,250317,-8985
2025-07-25,263482,13165
2025-07-28,252721,-10761
2025-07-29,254503,1782
2025-07-30,254503,0
2025-07-31,254503,0
2025-08-01,254503,0
2025-08-04,247321,-7182
2025-08-05,264189,16868
2025-08-06,266868,2679
2025-08-07,279573,12705
2025-08-08,284034,4461
2025-08-11,285771,1737
2025-08-12,289362,3591
2025-08-13,319119,29757
2025-08-14,326265,7146
2025-08-15,357336,31071
2025-08-18,357336,0
2025-08-19,402747,45411
2025-08-20,378435,-24312
2025-08-21,408330,29895
2025-08-22,472299,63969
2025-08-25,483018,10719
2025-08-26,483018,0
2025-08-27,552081,69063
2025-08-28,572271,20190
2025-08-29,595791,23520
2025-09-01,1200,0
2025-09-02,1200,0
2025-09-03,1200,0
2025-09-04,1200,0
2025-09-05,1200,0
2025-09-08,1200,0
2025-09-09,1200,0
2025-09-10,1200,0
2025-09-11,1200,0
2025-09-12,1200,0
2025-09-15,11400,10200
2025-09-16,11400,0
2025-09-17,11400,0
2025-09-18,11400,0
2025-09-19,11400,0
