时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,STOCH_RSI,VOL_MA20,MAX_DRAWDOWN_20,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,MARKET_BREADTH,OI_MA20
2004-06-02,20585.0,20585.0,20585.0,20585.0,20585.0,1650.0,0.0,0.0,0.0,0.0,20585.0,20585.0,20585.0,0.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0
2004-06-03,20362.5,20362.5,20362.5,20362.5,20542.619047619046,1062.5,0.0,-35.49857549857552,-7.099715099715104,-28.398860398860414,20991.825035256028,19733.174964743972,20362.5,1258.6500705120561,0.0,1160.0,-2.1617682778722336,0.0,0.0,0.0,0.0
2004-06-04,20090.0,20090.0,20090.0,20090.0,20447.607709750566,963.3333333333334,0.0,-110.37069504305691,-27.753911088383468,-82.61678395467345,21133.599540053558,19046.400459946442,20090.0,2087.199080107115,0.0,1280.6666666666667,-5.052222492105896,0.0,0.0,0.0,0.0
2004-06-07,19987.5,19987.5,19987.5,19987.5,20374.502213583844,817.5,11.489361702127653,-157.00417109593764,-53.60396308989431,-103.40020800604333,20933.103863500284,19041.896136499716,19987.5,1891.2077270005684,100.0,1293.0,-5.052222492105896,4.595744680851065,0.0,0.0,0.0
2004-06-08,19947.0,19947.0,19947.0,19947.0,20318.35914562348,700.0,18.75,-183.3750805835698,-79.55818658862941,-103.81689399494039,20785.707338706416,19108.292661293584,19947.0,1677.4146774128312,100.0,1344.2,-5.052222492105896,12.941489361702123,0.0,0.0,0.0
2004-06-09,19748.0,19887.5,19887.5,19887.5,20248.991607945052,640.0,16.271186440677965,-217.50186060283886,-107.14692139147131,-110.35493921136755,20692.30432404405,19082.69567595595,19887.5,1609.6086480880986,86.77966101694915,1446.3333333333333,-5.052222492105896,16.271186440677965,0.0,0.0,0.0
2004-06-10,19633.0,19841.428571428572,19841.428571428572,19841.428571428572,20183.84955004552,573.5714285714286,16.0,-243.755014628161,-134.46854003880927,-109.28647458935174,20615.502518923564,19067.35462393358,19841.428571428572,1548.147894989983,85.33333333333333,1444.4285714285713,-5.052222492105896,16.216949152542373,0.0,0.0,0.0
2004-06-11,19645.0,19811.875,19811.875,19811.875,20128.72102146976,516.875,18.181818181818187,-258.3550069314406,-159.24583341733555,-99.10917351410504,20547.76974208515,19075.98025791485,19811.875,1471.7894841703019,96.969696969697,1362.25,-5.052222492105896,17.4175654853621,0.0,0.0,0.0
2004-06-14,19627.0,19787.222222222223,19787.222222222223,19787.222222222223,20077.41425752026,470.0,18.006430868167214,-268.0461119333668,-181.0058891205418,-87.04022281282496,20491.301605372857,19083.14283907159,19787.222222222223,1408.1587663012688,96.03429796355849,1327.4444444444443,-5.052222492105896,18.076585793627604,0.0,0.0,0.0
2004-06-15,19585.0,19766.0,19766.0,19766.0,20029.56528061357,429.0,17.83439490445859,-273.78078266782904,-199.56086782999927,-74.21991483782978,20443.246057369273,19088.753942630727,19766.0,1354.4921147385467,95.11677282377914,1325.3,-5.052222492105896,18.041508330897408,0.0,0.0,0.0
2004-06-16,19503.0,19625.5,19712.727272727272,19712.727272727272,19948.654301507515,434.54545454545456,14.24936386768448,-306.6637209051696,-220.98143844503335,-85.68228246013626,20445.985257837063,18979.46928761748,19712.727272727272,1466.5159702195815,75.99660729431722,1480.0,-6.825358270585347,18.006430868167214,0.0,0.0,0.0
