时间,开盘,最高,最低,收盘,成交量,持仓量
2004-06-02,21915,21915,20265,20585,1622,0
2004-06-03,20615,20615,20140,20140,698,0
2004-06-04,19443,19920,19375,19545,1522,0
2004-06-07,19415,19795,19415,19680,1330,0
2004-06-08,19715,19865,19635,19785,1549,0
2004-06-09,19725,19765,19445,19590,1957,0
2004-06-10,19615,19690,19515,19565,1433,0
2004-06-11,19605,19685,19570,19605,787,0
2004-06-14,19635,19685,19590,19590,1049,0
2004-06-15,19610,19615,19555,19575,1306,0
2004-06-16,19570,19570,19085,19180,3027,0
2004-06-17,18965,19065,18915,19015,1990,0
2004-06-18,18915,19145,18825,19100,2204,0
2004-06-21,19095,19125,18970,19015,1992,0
2004-06-22,19045,19045,18865,18875,2479,0
2004-06-23,18715,18815,18585,18595,3000,0
2004-06-24,18425,18875,18425,18795,4810,0
2004-06-25,18865,19155,18865,19115,4802,0
2004-06-28,19175,19290,18975,19080,5885,0
2004-06-29,19125,19135,18895,18945,3949,0
2004-06-30,18875,19290,18795,19250,10756,0
2004-07-01,19210,19365,19135,19260,11702,0
2004-07-02,19210,19315,19110,19255,10074,0
2004-07-05,19230,19295,19170,19185,9056,0
2004-07-06,19145,19175,18700,18700,13321,0
2004-07-07,18585,18820,18555,18745,14412,0
2004-07-08,18765,18890,18670,18745,11980,0
2004-07-09,18815,18815,18565,18720,10847,0
2004-07-12,18675,18895,18665,18880,10498,0
2004-07-13,18915,19355,18895,19355,17974,0
2004-07-14,19290,19375,18995,19115,22410,0
2004-07-15,19105,19105,18915,19040,17441,0
2004-07-16,19065,19230,19065,19200,15659,0
2004-07-19,19240,19245,19115,19125,16102,0
2004-07-20,19185,19300,19125,19270,18348,0
2004-07-21,19285,19355,19255,19310,15407,0
2004-07-22,19365,19835,19215,19295,21964,0
2004-07-23,19195,19395,19195,19300,18502,0
2004-07-26,19235,19310,19065,19110,20161,0
2004-07-27,19110,19110,18970,19000,15625,0
2004-07-28,18895,18995,18875,18935,15538,0
2004-07-29,18915,18995,18885,18950,13158,0
2004-07-30,18975,19110,18955,19105,21658,0
2004-08-02,19045,19095,18965,19020,13451,0
2004-08-03,19045,19055,18930,18950,13402,0
2004-08-04,18975,18975,18715,18760,18768,0
2004-08-05,18835,18855,18625,18715,17554,0
2004-08-06,18700,18915,18650,18835,18615,0
2004-08-09,18855,18910,18755,18770,16393,0
2004-08-10,18745,18790,18580,18615,18250,0
2004-08-11,18595,18625,18445,18515,21010,0
2004-08-12,18525,18645,18510,18530,18966,0
2004-08-13,18495,18510,18315,18335,19458,0
