排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,正信期货,68,0.0,2025-06-16,RS2507,空单持仓,RS
2,平安期货,11,0.0,2025-06-16,RS2507,空单持仓,RS
3,广发期货,8,0.0,2025-06-16,RS2507,空单持仓,RS
4,申银万国,5,0.0,2025-06-16,RS2507,空单持仓,RS
5,中粮期货,2,0.0,2025-06-16,RS2507,空单持仓,RS
6,新湖期货,2,0.0,2025-06-16,RS2507,空单持仓,RS
7,上海大陆,1,1.0,2025-06-16,RS2507,空单持仓,RS
8,宝城期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
9,徽商期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
10,银河期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
11,中泰期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
12,浙商期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
13,五矿期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
14,先锋期货,1,0.0,2025-06-16,RS2507,空单持仓,RS
15,-,0,0.0,2025-06-16,RS2507,空单持仓,RS
16,-,0,0.0,2025-06-16,RS2507,空单持仓,RS
17,-,0,0.0,2025-06-16,RS2507,空单持仓,RS
18,-,0,0.0,2025-06-16,RS2507,空单持仓,RS
19,-,0,0.0,2025-06-16,RS2507,空单持仓,RS
20,-,0,0.0,2025-06-16,RS2507,空单持仓,RS
1,正信期货,78,10.0,2025-06-18,RS2507,空单持仓,RS
2,中辉期货,15,15.0,2025-06-18,RS2507,空单持仓,RS
3,平安期货,11,0.0,2025-06-18,RS2507,空单持仓,RS
4,东证期货,3,3.0,2025-06-18,RS2507,空单持仓,RS
5,创元期货,2,2.0,2025-06-18,RS2507,空单持仓,RS
6,上海中期,2,2.0,2025-06-18,RS2507,空单持仓,RS
7,华泰期货,1,1.0,2025-06-18,RS2507,空单持仓,RS
8,上海大陆,1,1.0,2025-06-18,RS2507,空单持仓,RS
9,银河期货,1,0.0,2025-06-18,RS2507,空单持仓,RS
10,中泰期货,1,0.0,2025-06-18,RS2507,空单持仓,RS
11,浙商期货,1,0.0,2025-06-18,RS2507,空单持仓,RS
12,广发期货,1,-7.0,2025-06-18,RS2507,空单持仓,RS
13,先锋期货,1,0.0,2025-06-18,RS2507,空单持仓,RS
14,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
15,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
16,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
17,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
18,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
19,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
20,-,0,0.0,2025-06-18,RS2507,空单持仓,RS
1,正信期货,84,6.0,2025-06-19,RS2507,空单持仓,RS
2,中辉期货,7,-8.0,2025-06-19,RS2507,空单持仓,RS
3,东证期货,3,0.0,2025-06-19,RS2507,空单持仓,RS
4,华泰期货,2,1.0,2025-06-19,RS2507,空单持仓,RS
5,招商期货,1,1.0,2025-06-19,RS2507,空单持仓,RS
6,银河期货,1,0.0,2025-06-19,RS2507,空单持仓,RS
7,中泰期货,1,0.0,2025-06-19,RS2507,空单持仓,RS
8,华金期货,1,1.0,2025-06-19,RS2507,空单持仓,RS
9,浙商期货,1,0.0,2025-06-19,RS2507,空单持仓,RS
10,广发期货,1,0.0,2025-06-19,RS2507,空单持仓,RS
11,先锋期货,1,0.0,2025-06-19,RS2507,空单持仓,RS
12,平安期货,1,-10.0,2025-06-19,RS2507,空单持仓,RS
13,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
14,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
15,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
16,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
17,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
18,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
19,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
20,-,0,0.0,2025-06-19,RS2507,空单持仓,RS
1,正信期货,84,0.0,2025-06-20,RS2507,空单持仓,RS
2,东证期货,3,0.0,2025-06-20,RS2507,空单持仓,RS
3,紫金天风,2,2.0,2025-06-20,RS2507,空单持仓,RS
4,华泰期货,1,-1.0,2025-06-20,RS2507,空单持仓,RS
5,银河期货,1,0.0,2025-06-20,RS2507,空单持仓,RS
6,中泰期货,1,0.0,2025-06-20,RS2507,空单持仓,RS
7,华金期货,1,0.0,2025-06-20,RS2507,空单持仓,RS
