排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,7246,345.0,2025-06-16,CJ2509,多单持仓,CJ
2,中信期货,3270,83.0,2025-06-16,CJ2509,多单持仓,CJ
3,银河期货,3220,56.0,2025-06-16,CJ2509,多单持仓,CJ
4,东证期货,2695,24.0,2025-06-16,CJ2509,多单持仓,CJ
5,方正中期,2471,187.0,2025-06-16,CJ2509,多单持仓,CJ
6,中信建投,2054,215.0,2025-06-16,CJ2509,多单持仓,CJ
7,徽商期货,1952,82.0,2025-06-16,CJ2509,多单持仓,CJ
8,永安期货,1846,-1.0,2025-06-16,CJ2509,多单持仓,CJ
9,中粮期货,1692,-219.0,2025-06-16,CJ2509,多单持仓,CJ
10,广发期货,1662,26.0,2025-06-16,CJ2509,多单持仓,CJ
11,浙商期货,1597,127.0,2025-06-16,CJ2509,多单持仓,CJ
12,华泰期货,1385,-1.0,2025-06-16,CJ2509,多单持仓,CJ
13,宏源期货,1293,41.0,2025-06-16,CJ2509,多单持仓,CJ
14,南华期货,1285,73.0,2025-06-16,CJ2509,多单持仓,CJ
15,中国国际,1244,3.0,2025-06-16,CJ2509,多单持仓,CJ
16,海通期货,1235,-71.0,2025-06-16,CJ2509,多单持仓,CJ
17,东方财富,1187,24.0,2025-06-16,CJ2509,多单持仓,CJ
18,中泰期货,1177,67.0,2025-06-16,CJ2509,多单持仓,CJ
19,中辉期货,1159,-1.0,2025-06-16,CJ2509,多单持仓,CJ
20,东海期货,1073,26.0,2025-06-16,CJ2509,多单持仓,CJ
1,国泰君安,6866,-380.0,2025-06-17,CJ2509,多单持仓,CJ
2,银河期货,3265,45.0,2025-06-17,CJ2509,多单持仓,CJ
3,中信期货,3107,-163.0,2025-06-17,CJ2509,多单持仓,CJ
4,东证期货,2604,-91.0,2025-06-17,CJ2509,多单持仓,CJ
5,方正中期,2506,35.0,2025-06-17,CJ2509,多单持仓,CJ
6,中信建投,2059,5.0,2025-06-17,CJ2509,多单持仓,CJ
7,徽商期货,1946,-6.0,2025-06-17,CJ2509,多单持仓,CJ
8,永安期货,1873,27.0,2025-06-17,CJ2509,多单持仓,CJ
9,广发期货,1728,66.0,2025-06-17,CJ2509,多单持仓,CJ
10,中粮期货,1697,5.0,2025-06-17,CJ2509,多单持仓,CJ
11,浙商期货,1597,0.0,2025-06-17,CJ2509,多单持仓,CJ
12,华泰期货,1381,-4.0,2025-06-17,CJ2509,多单持仓,CJ
13,南华期货,1299,14.0,2025-06-17,CJ2509,多单持仓,CJ
14,宏源期货,1297,4.0,2025-06-17,CJ2509,多单持仓,CJ
15,海通期货,1285,50.0,2025-06-17,CJ2509,多单持仓,CJ
16,中国国际,1246,2.0,2025-06-17,CJ2509,多单持仓,CJ
17,东方财富,1222,35.0,2025-06-17,CJ2509,多单持仓,CJ
18,中泰期货,1204,27.0,2025-06-17,CJ2509,多单持仓,CJ
19,中辉期货,1199,40.0,2025-06-17,CJ2509,多单持仓,CJ
20,创元期货,1148,83.0,2025-06-17,CJ2509,多单持仓,CJ
1,国泰君安,6802,-64.0,2025-06-18,CJ2509,多单持仓,CJ
2,中信期货,3562,455.0,2025-06-18,CJ2509,多单持仓,CJ
3,银河期货,3341,76.0,2025-06-18,CJ2509,多单持仓,CJ
4,东证期货,2634,30.0,2025-06-18,CJ2509,多单持仓,CJ
5,方正中期,2421,-85.0,2025-06-18,CJ2509,多单持仓,CJ
6,中信建投,2073,14.0,2025-06-18,CJ2509,多单持仓,CJ
7,徽商期货,2068,122.0,2025-06-18,CJ2509,多单持仓,CJ
8,永安期货,1850,-23.0,2025-06-18,CJ2509,多单持仓,CJ
9,中粮期货,1717,20.0,2025-06-18,CJ2509,多单持仓,CJ
10,广发期货,1714,-14.0,2025-06-18,CJ2509,多单持仓,CJ
11,浙商期货,1643,46.0,2025-06-18,CJ2509,多单持仓,CJ
12,海通期货,1551,266.0,2025-06-18,CJ2509,多单持仓,CJ
13,华泰期货,1456,75.0,2025-06-18,CJ2509,多单持仓,CJ
14,南华期货,1323,24.0,2025-06-18,CJ2509,多单持仓,CJ
15,宏源期货,1299,2.0,2025-06-18,CJ2509,多单持仓,CJ
16,创元期货,1257,109.0,2025-06-18,CJ2509,多单持仓,CJ
17,中辉期货,1221,22.0,2025-06-18,CJ2509,多单持仓,CJ
18,中泰期货,1212,8.0,2025-06-18,CJ2509,多单持仓,CJ
19,东方财富,1192,-30.0,2025-06-18,CJ2509,多单持仓,CJ
20,中国国际,1111,-135.0,2025-06-18,CJ2509,多单持仓,CJ
1,国泰君安,8206,1404.0,2025-06-19,CJ2509,多单持仓,CJ
2,中信期货,4612,1050.0,2025-06-19,CJ2509,多单持仓,CJ
3,东证期货,4250,1616.0,2025-06-19,CJ2509,多单持仓,CJ
4,银河期货,3868,527.0,2025-06-19,CJ2509,多单持仓,CJ
5,徽商期货,3432,1364.0,2025-06-19,CJ2509,多单持仓,CJ
6,中信建投,2982,909.0,2025-06-19,CJ2509,多单持仓,CJ
7,方正中期,2891,470.0,2025-06-19,CJ2509,多单持仓,CJ
8,广发期货,2460,746.0,2025-06-19,CJ2509,多单持仓,CJ
9,中财期货,2362,1341.0,2025-06-19,CJ2509,多单持仓,CJ
10,永安期货,2291,441.0,2025-06-19,CJ2509,多单持仓,CJ
11,海通期货,2079,528.0,2025-06-19,CJ2509,多单持仓,CJ
12,东吴期货,2053,1402.0,2025-06-19,CJ2509,多单持仓,CJ
13,浙商期货,1988,345.0,2025-06-19,CJ2509,多单持仓,CJ
14,宏源期货,1831,532.0,2025-06-19,CJ2509,多单持仓,CJ
15,申银万国,1705,949.0,2025-06-19,CJ2509,多单持仓,CJ
16,中辉期货,1653,432.0,2025-06-19,CJ2509,多单持仓,CJ
17,东海期货,1568,501.0,2025-06-19,CJ2509,多单持仓,CJ
18,华泰期货,1561,105.0,2025-06-19,CJ2509,多单持仓,CJ
19,中粮期货,1415,-302.0,2025-06-19,CJ2509,多单持仓,CJ
20,华安期货,1398,409.0,2025-06-19,CJ2509,多单持仓,CJ
1,国泰君安,8688,482.0,2025-06-20,CJ2509,多单持仓,CJ
2,中信期货,5498,886.0,2025-06-20,CJ2509,多单持仓,CJ
3,银河期货,4889,1021.0,2025-06-20,CJ2509,多单持仓,CJ
4,东证期货,3809,-441.0,2025-06-20,CJ2509,多单持仓,CJ
5,徽商期货,2876,-556.0,2025-06-20,CJ2509,多单持仓,CJ
6,中信建投,2531,-451.0,2025-06-20,CJ2509,多单持仓,CJ
7,华泰期货,2477,916.0,2025-06-20,CJ2509,多单持仓,CJ
8,宏源期货,2430,599.0,2025-06-20,CJ2509,多单持仓,CJ
9,广发期货,2289,-171.0,2025-06-20,CJ2509,多单持仓,CJ
10,方正中期,2224,-667.0,2025-06-20,CJ2509,多单持仓,CJ
11,中辉期货,2016,363.0,2025-06-20,CJ2509,多单持仓,CJ
12,中财期货,2011,-351.0,2025-06-20,CJ2509,多单持仓,CJ
13,中泰期货,1935,777.0,2025-06-20,CJ2509,多单持仓,CJ
14,永安期货,1859,-432.0,2025-06-20,CJ2509,多单持仓,CJ
15,东吴期货,1680,-373.0,2025-06-20,CJ2509,多单持仓,CJ
16,申银万国,1577,-128.0,2025-06-20,CJ2509,多单持仓,CJ
17,华安期货,1545,147.0,2025-06-20,CJ2509,多单持仓,CJ
18,东海期货,1480,-88.0,2025-06-20,CJ2509,多单持仓,CJ
19,东方财富,1465,289.0,2025-06-20,CJ2509,多单持仓,CJ
20,浙商期货,1449,-539.0,2025-06-20,CJ2509,多单持仓,CJ
1,国泰君安,7605,-1083.0,2025-06-23,CJ2509,多单持仓,CJ
2,银河期货,5044,155.0,2025-06-23,CJ2509,多单持仓,CJ
3,中信期货,4080,-1418.0,2025-06-23,CJ2509,多单持仓,CJ
4,东证期货,3786,-23.0,2025-06-23,CJ2509,多单持仓,CJ
5,中信建投,3307,776.0,2025-06-23,CJ2509,多单持仓,CJ
6,徽商期货,3031,155.0,2025-06-23,CJ2509,多单持仓,CJ
7,招商期货,2535,1239.0,2025-06-23,CJ2509,多单持仓,CJ
8,宏源期货,2524,94.0,2025-06-23,CJ2509,多单持仓,CJ
9,广发期货,2465,176.0,2025-06-23,CJ2509,多单持仓,CJ
10,方正中期,2273,49.0,2025-06-23,CJ2509,多单持仓,CJ
