时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2000-01-20,19470,19530,19450,19460,3164,0,19426.0,19387.0,19431.0,19323.83333333333,18.21572299892796,22.13276514965009,-3.917042150722136,52.597402597402585,148.57142857142858,22.36644716266326,1507.9,43300,0.0,0.0,0.0
2000-01-21,19500,19520,19400,19450,1292,0,19410.0,19395.0,19416.0,19327.33333333333,19.776434323128345,21.661498984345744,-1.8850646612174025,52.597402597402585,152.14285714285714,20.66457957578496,1433.8,42008,0.0,0.0,0.0
2000-01-24,19380,19470,19380,19450,1279,0,19434.0,19419.0,19417.5,19329.166666666668,20.773841379716032,21.4839674634198,-0.71012608370377,51.97368421052632,154.28571428571428,7.687684037132056,1411.05,42008,0.0,0.0,0.0
2000-01-25,19410,19470,19410,19450,859,0,19454.0,19420.0,19419.0,19333.33333333333,21.3185467217154,21.45088331507892,-0.1323365933635258,49.6551724137931,152.85714285714286,12.983140810795025,1333.6,42008,0.0,0.0,0.0
2000-01-26,19370,19410,19350,19390,971,0,19440.0,19423.0,19414.5,19338.5,16.716038978593133,20.503914447781764,-3.787875469188631,40.15151515151516,143.57142857142858,-19.466487685658965,1293.65,41037,0.0,0.0,0.0
2000-01-27,19640,19680,19640,19680,597,0,19484.0,19455.0,19427.0,19348.0,36.05349258180286,23.613830074585984,12.439662507216871,61.65413533834586,144.28571428571428,114.26378161595484,1229.55,41634,0.0,0.0,0.0
2000-01-28,19400,19600,19400,19570,1756,0,19508.0,19459.0,19436.5,19353.166666666668,42.01812440674985,27.29468894101876,14.72343546573109,64.0625,152.85714285714286,42.170414843550056,1252.75,39878,0.0,0.0,0.0
2000-01-31,19740,19870,19740,19800,1624,0,19578.0,19506.0,19458.0,19363.0,64.56000832194331,34.74775281720367,29.81225550473965,64.0625,156.42857142857142,130.34291122713836,1268.55,41502,0.0,0.0,0.0
2000-02-01,19610,19610,19480,19540,833,0,19596.0,19525.0,19465.5,19367.166666666668,60.74456115211433,39.9471144841858,20.79744666792853,56.16438356164384,172.14285714285714,30.044266400903464,1202.75,40669,0.0,0.0,0.0
2000-02-02,19370,19480,19370,19480,1427,0,19614.0,19527.0,19466.5,19370.0,52.27668019396151,42.41302762614095,9.863652567820566,53.94736842105264,182.1428571428572,-7.469837540662777,1187.9,39242,0.0,0.0,0.0
2000-02-03,19910,20010,19900,19990,2337,0,19676.0,19580.0,19483.5,19382.5,85.73031556641945,51.07648521419665,34.6538303522228,62.36559139784946,202.1428571428572,142.74721084559687,1274.95,41579,0.0,0.0,0.0
