时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2000-01-20,19470,19530,19450,19460,3164,0,,,,19426.0,19387.0,19431.0,19323.83333333333,19406.19497056147,148.57142857142858,52.597402597402585,18.21572299892796,22.13276514965009,-3.917042150722136,19661.413815375105,19200.58618462489,19431.0,460.8276307502092,50.08885820028981,42.43259779394413,65.40137901298117,-47.91666666666666,22.36644716266326,70.59261063315796,1507.9,43300,0.0,0.0,0.0
2000-01-21,19500,19520,19400,19450,1292,0,,,,19410.0,19395.0,19416.0,19327.33333333333,19410.366878127046,152.14285714285714,52.597402597402585,19.776434323128345,21.661498984345744,-1.8850646612174025,19591.48729148747,19240.51270851253,19416.0,350.9745829749372,49.52160439159106,44.795599993159776,58.973613188453626,-50.0,20.66457957578496,70.59261063315796,1433.8,42008,0.0,0.0,0.0
2000-01-24,19380,19470,19380,19450,1279,0,,,,19434.0,19419.0,19417.5,19329.166666666668,19414.14146116257,154.28571428571428,51.97368421052632,20.773841379716032,21.4839674634198,-0.71012608370377,19593.642884583503,19241.357115416497,19417.5,352.28576916700695,49.14343518579189,46.24487839070382,54.94054877596804,-50.0,7.687684037132056,67.72281057433243,1411.05,42008,0.0,0.0,0.0
2000-01-25,19410,19470,19410,19450,859,0,,,,19454.0,19420.0,19419.0,19333.33333333333,19417.556560099467,152.85714285714286,49.6551724137931,21.318546721715396,21.45088331507892,-0.1323365933635258,19595.742453125345,19242.25754687465,19419.0,353.484906250691,48.89132238192578,47.1270263877778,52.41991437022173,-50.0,12.983140810795025,57.05507104531869,1333.6,42008,0.0,0.0,0.0
2000-01-26,19370,19410,19350,19390,971,0,,,,19440.0,19423.0,19414.5,19338.5,19414.93212580428,143.57142857142858,40.15151515151516,16.716038978593133,20.503914447781764,-3.787875469188631,19589.275043382622,19239.724956617378,19414.5,349.5500867652445,42.27163427612256,45.50856235055939,35.797778127248904,-55.0,-19.466487685658965,13.32765055522279,1293.65,41037,0.0,0.0,0.0
2000-01-27,19640,19680,19640,19680,597,0,,,,19484.0,19455.0,19427.0,19348.0,19440.17668525149,144.28571428571428,61.65413533834586,36.05349258180286,23.613830074585984,12.439662507216871,19638.371461500283,19215.62853849972,19427.0,422.7429230005655,61.514422850748375,50.84384918395571,82.85557018433371,-0.0,114.26378161595484,100.0,1229.55,41634,0.0,0.0,0.0
2000-01-28,19400,19600,19400,19570,1756,0,,,,19508.0,19459.0,19436.5,19353.166666666668,19452.540810465634,152.85714285714286,64.0625,42.01812440674985,27.29468894101876,14.72343546573109,19655.90349754907,19217.09650245093,19436.5,438.8069950981371,64.43303865725568,55.37357900838903,82.55195795498898,-28.94736842105263,42.170414843550056,100.0,1252.75,39878,0.0,0.0,0.0
2000-01-31,19740,19870,19740,19800,1624,0,,,,19578.0,19506.0,19458.0,19363.0,19485.63216184986,156.42857142857142,64.0625,64.56000832194331,34.74775281720367,29.81225550473965,19728.329233966226,19187.670766033774,19458.0,540.6584679324442,71.80151295099097,60.84955698925634,93.70542487446022,-12.280701754385966,130.34291122713836,100.0,1268.55,41502,0.0,0.0,0.0
2000-02-01,19610,19610,19480,19540,833,0,,,,19596.0,19525.0,19465.5,19367.166666666668,19490.81005119749,172.14285714285714,56.16438356164384,60.74456115211433,39.9471144841858,20.79744666792853,19736.208621759004,19194.791378241,19465.5,541.417243518008,60.04716248014783,60.58209215288685,58.9773031346698,-57.89473684210526,30.044266400903464,70.53776908023484,1202.75,40669,0.0,0.0,0.0
2000-02-02,19370,19480,19370,19480,1427,0,,,,19614.0,19527.0,19466.5,19370.0,19489.780522512017,182.14285714285717,53.94736842105264,52.27668019396151,42.41302762614095,9.863652567820566,19737.270829494584,19195.729170505416,19466.5,541.5416589891684,48.36477498676523,56.509653097512974,32.075018765269746,-68.42105263157895,-7.469837540662777,57.69671704012508,1187.9,39242,0.0,0.0,0.0
2000-02-03,19910,20010,19900,19990,2337,0,,,,19676.0,19580.0,19483.5,19382.5,19537.420472748967,202.14285714285717,62.36559139784946,85.73031556641945,51.07648521419665,34.6538303522228,19833.794612846665,19133.20538715333,19483.5,700.5892256933294,64.56641564774247,59.19524061425614,75.30876571471514,-2.816901408450704,142.74721084559687,92.90322580645162,1274.95,41579,0.0,0.0,0.0
2000-02-15,19950,19980,19870,19900,2137,0,,,,19742.0,19625.0,19510.0,19393.83333333333,19571.951856296684,194.28571428571428,66.28571428571428,103.78395791730144,61.61797975481762,42.16597816248383,19901.86463828312,19118.13536171688,19510.0,783.7292765662423,70.82205487627276,63.070845368261686,86.32447389229489,-15.714285714285714,105.36075817254792,100.0,1304.35,39442,0.0,0.0,0.0
2000-02-16,19220,19230,19000,19000,3066,0,,,,19582.0,19580.0,19499.5,19391.5,19517.480250935096,251.42857142857144,43.346007604562736,44.95095454072725,58.28457471199955,-13.333620171272294,19934.131120061877,19064.868879938127,19499.5,869.2622401237459,47.21470325084851,57.7854646624573,26.07318042763092,-100.0,-101.57914137253938,12.223418198674697,1428.95,36376,0.0,0.0,0.0
2000-02-17,19330,19450,19280,19290,2179,0,,,,19532.0,19564.0,19492.0,19393.0,19495.81546513176,272.1428571428572,46.97508896797153,21.478362669728085,50.92333230354526,-29.444969633817173,19936.029396845614,19047.970603154383,19492.0,888.058793691227,41.04742592960858,52.2061184181744,18.73004095247694,-71.2871287128713,-36.68837669284724,26.10974907406697,1507.7,38555,0.0,0.0,0.0
2000-02-18,19780,19880,19740,19740,1844,0,,,,19584.0,19599.0,19511.0,19401.666666666668,19519.071135119208,308.57142857142856,54.29447852760737,38.74082359507884,48.48683056185198,-9.746006966773145,19963.683228387225,19058.316771612772,19511.0,905.366456774449,51.78739286396348,52.06654323343743,51.22909212501557,-26.73267326732673,62.3006460583353,54.11668941324006,1553.6,40399,0.0,0.0,0.0
2000-02-21,19800,19880,19800,19860,988,0,,,,19558.0,19617.0,19536.0,19412.666666666668,19551.54055082214,310.0,56.08308605341247,61.39670239875704,51.068804929233,10.327897469524046,20008.36916874291,19063.63083125709,19536.0,944.7383374858182,62.90776685980404,55.680284442226295,77.3627316949595,-14.851485148514852,67.79466100278452,60.96062412354282,1570.95,41387,0.0,0.0,0.0
2000-02-22,19360,19500,19360,19470,1851,0,,,,19472.0,19607.0,19533.0,19417.0,19543.774784077174,339.2857142857143,50.265957446808514,47.33624616347515,50.32229317608143,-2.986047012606278,20006.29083080727,19059.70916919273,19533.0,946.5816616145383,57.45006239498487,56.27021042647915,59.80976633199632,-53.46534653465346,-20.124988780215364,38.70194086819227,1624.4,39536,0.0,0.0,0.0
2000-02-23,19300,19300,19220,19230,361,0,,,,19518.0,19550.0,19528.0,19417.166666666668,19513.89147130792,352.85714285714283,47.25,16.635475652485184,43.58492967136218,-26.949454018877,20012.30525389189,19043.69474610811,19528.0,968.6105077837784,45.890800672564175,52.81040717517416,32.051587667344194,-77.22772277227723,-60.65210127829367,27.16166970349511,1563.25,39175,0.0,0.0,0.0
2000-02-24,19700,19700,19670,19670,582,0,,,,19594.0,19563.0,19544.0,19425.5,19528.75895023097,379.2857142857143,53.19634703196347,27.49230245268336,40.36640422762642,-12.874101774943057,20024.674964037604,19063.3250359624,19544.0,961.3499280752076,52.70607833616489,52.775630895504406,52.56697321748587,-33.663366336633665,28.965939116869908,42.940128068395424,1540.7,39757,0.0,0.0,0.0
2000-02-25,19790,19790,19710,19710,908,0,,,,19588.0,19586.0,19556.5,19436.666666666668,19546.02000258993,367.1428571428572,50.36319612590799,38.87594393485779,40.0683121690727,-1.192368234214911,20040.964978909094,19072.035021090906,19556.5,968.9299578181964,59.28704542138884,54.94610240413255,67.96893145590144,-29.702970297029704,37.77491471652061,30.5897046500204,1502.75,40665,0.0,0.0,0.0
2000-02-28,20030,20030,19950,19970,1552,0,,,,19610.0,19584.0,19582.0,19451.5,19586.39904996232,370.0,54.67289719626169,68.09246140453615,45.67314201616539,22.41931938837076,20097.75596024305,19066.244039756948,19582.0,1031.511920486104,70.91628270811036,60.26949583879181,92.20985644674744,-5.825242718446602,79.47143298447092,49.376784756387984,1422.15,42217,0.0,0.0,0.0
2000-02-29,19940,19940,19900,19930,975,0,,,,19702.0,19587.0,19606.0,19465.33333333333,19619.12294996591,353.57142857142856,51.58924205378973,87.01602966249993,53.9417195454323,33.07431011706763,20140.234326667047,19071.765673332957,19606.0,1068.4686533340937,76.49562880129167,65.67820682629176,98.1304727512915,-9.70873786407767,60.63687255511637,35.93434983194474,1406.3,41242,0.0,0.0,0.0
2000-03-01,19280,19480,19280,19480,1263,0,,,,19752.0,19635.0,19607.5,19469.83333333333,19605.873145207253,377.1428571428572,49.29906542056074,64.95311556645902,56.143998749637646,8.809116816821373,20140.05590267464,19074.94409732536,19607.5,1065.1118053492828,61.69667434489404,64.35102933249252,56.3879643696971,-53.398058252427184,-37.59928666897108,25.950888992357307,1405.5,39979,0.0,0.0,0.0
2000-03-02,19330,19330,19270,19280,1238,0,,,,19674.0,19634.0,19599.0,19471.166666666668,19574.83760756847,380.0,47.73755656108597,30.97273425968524,51.10974585164717,-20.13701159196193,20147.333359995657,19050.666640004343,19599.0,1096.6667199913136,43.6002520323985,57.43410356579451,15.9325489656065,-72.81553398058253,-57.69551909571081,19.143875802612435,1424.45,38741,0.0,0.0,0.0
2000-03-03,19340,19340,19300,19300,273,0,,,,19592.0,19590.0,19594.5,19472.33333333333,19548.66259732385,346.42857142857144,41.221374045801525,5.592404355411418,42.00627755240002,-36.41387319698861,20151.464517437267,19037.535482562733,19594.5,1113.9290348745344,32.359015758224515,49.07574096327118,-1.0744346518688133,-70.87378640776699,-52.60895175281482,0.0,1389.55,39014,0.0,0.0,0.0
2000-03-06,19500,19500,19470,19480,245,0,,,,19494.0,19552.0,19584.5,19476.0,19542.123302340628,352.1428571428572,44.77611940298508,0.0027737539930967,33.60557679271864,-33.60280303872554,20142.182233609903,19026.817766390097,19584.5,1115.364467219806,32.27226564951593,43.474582525352766,9.86763189784226,-53.398058252427184,-19.39317418672628,23.91881470562146,1371.95,39259,0.0,0.0,0.0
2000-03-07,19140,19140,19100,19110,251,0,,,,19330.0,19516.0,19561.5,19471.5,19500.968702117712,315.0,51.57593123209169,-33.892267586194066,20.106007916936097,-53.99827550313016,20158.27290047116,18964.72709952884,19561.5,1193.5458009423164,21.873266705412053,36.27414391870586,-6.928487721175557,-98.9247311827957,-77.7065346245112,69.672707834652,1296.7,39008,0.0,0.0,0.0
2000-03-08,19290,19300,19260,19280,380,0,,,,19290.0,19521.0,19535.5,19468.33333333333,19479.92406382079,296.42857142857144,49.85163204747775,-46.50072142724093,6.784662048100692,-53.285383475341625,20133.83013242552,18937.16986757448,19535.5,1196.660264851038,21.03379070683384,31.19402618141519,0.7133197576711439,-80.64516129032258,-44.88630055958942,58.07041609510748,1234.5,39388,0.0,0.0,0.0
2000-03-09,19050,19050,18990,19010,1732,0,,,,19236.0,19455.0,19509.0,19461.0,19435.169391075957,275.0,38.55799373040752,-77.38767846592964,-10.049806054705376,-67.33787241122427,20151.786696223586,18866.213303776414,19509.0,1285.5733924471642,14.66355277891487,25.683868380581757,-7.377078424418897,-98.07692307692308,-79.32875649575259,0.0,1279.45,37656,0.0,0.0,0.0
2000-03-10,19310,19330,19270,19270,1342,0,,,,19230.0,19411.0,19498.5,19458.0,19419.438972878244,287.85714285714283,41.14114114114114,-79.96420972455235,-24.03268678867477,-55.93152293587758,20150.081880785787,18846.918119214213,19498.5,1303.1637615715736,19.600263256118684,23.65600000576073,11.488789756834592,-73.07692307692308,-34.2387935498311,16.029555598685704,1275.2,38998,0.0,0.0,0.0
2000-03-13,19800,19800,19450,19450,870,0,,,,19224.0,19359.0,19471.5,19459.5,19422.34954688984,290.0,49.67948717948718,-66.71261216677885,-32.56867186429559,-34.143940302483266,20080.70223934337,18862.29776065663,19471.5,1218.404478686738,31.99688332300916,26.43629444484354,43.11806107934041,-55.76923076923077,13.148095351712174,69.01371437095463,1201.85,39868,0.0,0.0,0.0
2000-03-14,19400,19460,19390,19400,1043,0,,,,19282.0,19306.0,19446.5,19459.166666666668,19420.22101861461,277.1428571428572,52.90102389078498,-59.55865268799244,-37.96666802903496,-21.59198465895747,20021.753719766493,18871.246280233507,19446.5,1150.5074395329866,38.20368353221187,30.35875747396632,53.89353564870297,-60.57692307692308,-8.171215315086679,89.00475383404485,1147.15,38825,0.0,0.0,0.0
2000-03-15,19030,19030,19000,19000,993,0,,,,19226.0,19258.0,19446.5,19452.166666666668,19380.199969222747,272.1428571428572,38.4083044982699,-85.18379950446251,-47.41009432412048,-37.773705180342034,20021.753719766493,18871.246280233507,19446.5,1150.5074395329866,25.88064498855277,28.866053312161803,19.909828341334705,-99.03846153846152,-78.13623044040887,0.0,1043.5,37832,0.0,0.0,0.0
2000-03-16,19000,19070,19000,19040,816,0,,,,19232.0,19234.0,19434.0,19445.5,19347.799972153916,268.57142857142856,38.4083044982699,-101.0988427423872,-58.14784400777383,-42.95099873461338,20033.90876499324,18834.091235006763,19434.0,1199.8175299864745,19.31137649442613,25.681161039583245,6.571807404111908,-95.1923076923077,-67.51366983190036,0.0,975.35,38648,0.0,0.0,0.0
2000-03-17,19460,19460,19400,19400,193,0,,,,19258.0,19244.0,19417.0,19445.666666666668,19352.771403377348,275.7142857142857,40.468227424749166,-83.69782143030534,-63.25783949228013,-20.439981938025205,19999.41240588284,18834.58759411716,19417.0,1164.824811765684,29.74667897982318,27.03633368632989,35.16736956680977,-56.8421052631579,-1.0310464298794066,14.2135017638107,892.8,38841,0.0,0.0,0.0
2000-03-20,19490,19490,19400,19400,193,0,,,,19248.0,19236.0,19394.0,19445.83333333333,19357.26936496045,277.1428571428572,41.01694915254237,-69.110721297704,-64.42841585336491,-4.682305444339093,19937.803370036527,18850.196629963477,19394.0,1087.6067400730535,36.70354730342122,30.25873822536033,49.59316545954299,-49.38271604938272,4.537200125494733,17.999690628245578,853.05,38841,0.0,0.0,0.0
2000-03-21,19560,19560,19480,19490,369,0,,,,19266.0,19274.0,19395.0,19447.5,19369.910377821365,242.14285714285717,50.19305019305019,-49.71500784569071,-61.48573425183008,11.770726406139367,19939.46497156666,18850.53502843334,19395.0,1088.9299431333202,45.04516322285694,35.1875465578592,64.76039655285241,-38.27160493827161,18.48428574354468,81.3149373530729,778.95,39210,0.0,0.0,0.0
2000-03-22,19100,19100,19070,19070,436,0,,,,19280.0,19253.0,19387.0,19447.83333333333,19341.34748469552,257.1428571428572,46.263345195729535,-67.45665676111457,-62.67991875368698,-4.776738007427596,19946.17608562667,18827.82391437333,19387.0,1118.3521712533402,32.94677548190463,34.440622865874346,29.959080713965196,-90.12345679012346,-56.688011566739135,54.19990882812823,782.7,38774,0.0,0.0,0.0
2000-03-23,19250,19360,19250,19280,240,0,,,,19328.0,19280.0,19367.5,19446.0,19335.504867105472,273.57142857142856,49.66666666666666,-63.83593546395787,-62.91112209574116,-0.9248133682167108,19912.134111848864,18822.865888151136,19367.5,1089.268223697727,33.63118365460309,34.170809795450594,32.551931372908086,-64.19753086419753,-15.29422190120685,77.68288244241631,765.6,39014,0.0,0.0,0.0
2000-03-24,19250,19250,19170,19240,640,0,,,,19296.0,19277.0,19344.0,19443.666666666668,19326.409165476376,267.1428571428572,45.80419580419581,-63.46259615177769,-63.02141690694847,-0.4411792448292218,19866.520208624486,18821.479791375517,19344.0,1045.0404172489723,36.70650338878301,35.01604099322807,40.08742817989291,-69.1358024691358,-25.56616114862373,51.03177054366755,752.2,38374,0.0,0.0,0.0
2000-03-27,19320,19340,19320,19340,700,0,,,,19284.0,19266.0,19312.5,19441.83333333333,19327.703530669103,247.14285714285717,54.44015444015444,-54.469665395488846,-61.31106660465655,6.8414012091676994,19744.18580191949,18880.81419808051,19312.5,863.371603838983,44.70909749728391,38.24705982791335,57.63317283602504,-56.79012345679013,2.47646926092432,100.0,709.6,39074,0.0,0.0,0.0
2000-03-28,19220,19350,19220,19350,183,0,,,,19256.0,19261.0,19283.5,19435.166666666668,19329.82700393871,242.8571428571429,51.440329218107,-46.00546420015962,-58.24994612375716,12.24448192359754,19604.175274349105,18962.82472565089,19283.5,641.3505486982103,50.6393983315226,42.377839329116426,67.16251633633493,-55.55555555555556,4.493901891759854,81.28834019204396,670.0,39257,0.0,0.0,0.0
2000-03-29,18850,19350,18850,19320,685,0,,,,19306.0,19293.0,19275.5,19433.5,19328.89109880169,257.85714285714283,57.077625570776256,-41.24285113601218,-54.84852712620817,13.60567599019599,19583.25759428816,18967.742405711844,19275.5,615.5151885763116,55.82532658721225,46.86033508181504,73.75530959800668,-50.526315789473685,-31.968114172338808,100.0,641.1,38572,0.0,0.0,0.0
2000-03-30,19350,19370,19350,19370,487,0,,,,19324.0,19326.0,19280.0,19432.666666666668,19332.80623224915,238.57142857142856,52.52525252525253,-33.05285114403523,-50.48939192977359,17.43654078573836,19590.65296257693,18969.34703742307,19280.0,621.305925153858,61.63002993138094,51.783566698337005,81.32295639746881,-45.26315789473684,23.95213484918733,75.61575470343247,603.55,39059,0.0,0.0,0.0
2000-03-31,19340,19340,19310,19310,160,0,,,,19338.0,19317.0,19280.5,19429.83333333333,19330.63421013018,205.0,46.236559139784944,-31.045838601668947,-46.60068126415266,15.554842662483717,19591.32064552429,18969.679354475706,19280.5,621.6412910485888,62.68293075237602,55.416688049683344,77.21541615776138,-35.2112676056338,10.900890234507743,41.931115818900544,597.9,38899,0.0,0.0,0.0
2000-04-03,18950,18990,18950,18970,570,0,,,,19264.0,19274.0,19255.0,19422.166666666668,19296.28809487969,225.7142857142857,40.0,-56.24210126959952,-48.52896526524204,-7.71313600435748,19580.25293801,18929.74706199,19255.0,650.5058760200045,49.480928193891714,53.43810143108614,41.566581719502864,-83.09859154929578,-82.53349470863168,8.525727826675679,614.15,38329,0.0,0.0,0.0
2000-04-04,19400,19400,19010,19070,1398,0,,,,19208.0,19232.0,19253.0,19417.0,19274.73684774829,227.8571428571429,51.89189189189189,-67.36461929980214,-52.296096072154064,-15.06852322764808,19582.471666380126,18923.528333619877,19253.0,658.9433327602528,46.32061879592781,51.0656072193667,36.83064194905003,-69.01408450704226,-28.9369778937346,72.22323372797304,671.5,39727,0.0,0.0,0.0
2000-04-05,19010,19020,18900,18900,1480,0,,,,19124.0,19215.0,19234.0,19409.166666666668,19239.04762415321,235.0,46.464646464646464,-88.87240841976745,-59.61135854167675,-29.261049878090702,19598.84459561202,18869.15540438798,19234.0,729.689191224039,33.910715560921574,45.34730999988499,11.037526682994738,-92.95774647887325,-81.07245669911721,37.854480635229294,726.5,38247,0.0,0.0,0.0
2000-04-06,18480,18670,18480,18670,3295,0,,,,18984.0,19154.0,19217.0,19397.166666666668,19184.85261232909,235.0,30.27027027027026,-123.0580277197987,-72.30069237730115,-50.75733534249756,19650.93426618366,18783.06573381634,19217.0,867.8685323673199,29.49120167829554,40.06194055935518,8.34972391617626,-82.4074074074074,-133.63273031185025,0.0,804.65,34952,0.0,0.0,0.0
2000-04-07,18770,18790,18660,18730,974,0,,,,18868.0,19103.0,19190.0,19385.0,19141.5333159168,237.8571428571429,32.46073298429319,-143.6529371119068,-86.57114132422228,-57.08179578768451,19674.322641482475,18705.677358517525,19190.0,968.6452829649496,28.718772133356445,36.2808844173556,13.594547565358129,-76.85185185185185,-91.74661694709216,8.171125758092154,786.25,35926,0.0,0.0,0.0
2000-04-10,18650,18690,18600,18600,1313,0,,,,18794.0,19029.0,19147.5,19367.5,19089.95871440092,235.7142857142857,27.179487179487182,-168.5218497454698,-102.96128300847178,-65.56056673699803,19682.304440401924,18612.69555959808,19147.5,1069.6088808038476,23.493674175860814,32.01848100352401,6.444060520534436,-86.95652173913044,-96.353864854646,0.0,808.4,34613,0.0,0.0,0.0
2000-04-11,18630,18790,18590,18790,877,0,,,,18738.0,18973.0,19117.0,19357.83333333333,19061.391217791304,220.0,41.860465116279066,-170.9288684783678,-116.554800102451,-54.374068375916806,19660.67559987061,18573.32440012939,19117.0,1087.3511997412206,26.894333508544896,30.31043183853097,20.06213684857275,-66.30434782608695,-70.40944106670236,49.10331788774259,800.1,35490,0.0,0.0,0.0
2000-04-12,18800,18800,18760,18780,827,0,,,,18714.0,18919.0,19106.0,19350.666666666668,19034.592054192133,202.14285714285717,33.55263157894737,-171.66452283060426,-127.57674464808164,-44.08777818252261,19668.228647999647,18543.771352000356,19106.0,1124.4572959992947,28.79912088975457,29.80666152227217,26.78403962471937,-67.3913043478261,-56.23072244694856,21.31619138306292,791.8,34663,0.0,0.0,0.0
2000-04-13,18940,18970,18780,18780,659,0,,,,18736.0,18860.0,19093.0,19339.666666666668,19010.34519188812,207.8571428571429,34.45945945945945,-170.2845993421215,-136.11831558688962,-34.16628375523189,19673.38462745787,18512.61537254213,19093.0,1160.7692549157364,30.068979143894357,29.894100729479565,30.41873597272393,-67.3913043478261,-42.632687811146965,24.34924939036778,783.95,34663,0.0,0.0,0.0
2000-04-14,18840,18870,18840,18850,429,0,,,,18760.0,18814.0,19065.5,19331.166666666668,18995.074221232106,207.14285714285717,33.103448275862064,-161.678851887129,-141.2304228469375,-20.448429040191485,19636.68436511104,18494.31563488896,19065.5,1142.3687302220787,33.451783197378845,31.07999488544599,38.19535982124455,-59.78260869565217,-36.82603488369389,19.813812548612887,795.75,35092,0.0,0.0,0.0
2000-04-17,18680,18820,18680,18820,893,0,,,,18804.0,18799.0,19036.5,19322.166666666668,18978.400485876664,210.0,31.97278911564625,-155.48712551199787,-144.0817633799496,-11.405362132048282,19594.92918789644,18478.070812103564,19036.5,1116.8583757928718,43.28884311924021,35.1496109633774,59.567307430965855,-63.04347826086956,-46.18509036657648,16.03210833205459,830.75,34199,0.0,0.0,0.0
2000-04-18,18580,18660,18560,18570,1300,0,,,,18760.0,18749.0,18990.5,19306.166666666668,18939.505201507454,192.8571428571429,27.81065088757397,-168.80714472792897,-149.02683964954548,-19.78030507838349,19543.176740009298,18437.823259990702,18990.5,1105.3534800185953,34.98167772575198,35.09363321750226,34.75776674225142,-90.21739130434784,-71.77399365213542,2.4902136490119444,877.3,32899,0.0,0.0,0.0
2000-04-19,18720,18790,18670,18730,1066,0,,,,18750.0,18732.0,18973.5,19296.166666666668,18919.55232517341,205.0,32.22222222222223,-164.55579631046567,-152.1326309817295,-12.42316532873616,19536.69670304053,18410.303296959468,18973.5,1126.3934060810643,37.142256695216766,35.77650771007376,39.87375466550279,-72.82608695652173,-43.118776399087686,20.40568330529073,908.8,33965,0.0,0.0,0.0
2000-04-20,18790,18810,18740,18770,398,0,,,,18748.0,18742.0,18948.0,19286.5,18905.309246585468,206.42857142857144,34.8314606741573,-156.15880485734306,-152.93786575685223,-3.220939100490824,19498.81184102238,18397.18815897762,18948.0,1101.623682044759,41.83467519518516,37.79589687177756,49.91223184200035,-68.47826086956522,-31.42890113627637,30.964099138555756,916.7,34363,0.0,0.0,0.0
