时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,STOCH_RSI,VOL_MA20,MAX_DRAWDOWN_20,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,MARKET_BREADTH,OI_MA20
2024-04-16,112110.0,112360.0,112205.0,107490.0,111751.21899815928,3764.285714285714,51.670378619153674,297.73273113057076,772.098869046092,-474.3661379155212,118947.47338655643,105462.52661344357,112205.0,13484.946773112868,98.8716601209839,218546.6,-10.680016687526106,62.21827092609749,39.636134327234394,0.35,193541.35
2024-04-17,110800.0,112040.0,111830.0,107599.16666666667,111527.29337928697,3675.0,52.202643171806166,86.99302156027989,635.0776995489297,-548.0846779886498,118301.83371069962,105358.16628930038,111830.0,12943.667421399237,100.0,206780.8,-10.680016687526106,62.21827092609749,39.636134327234394,0.3,192017.25
2024-04-18,109980.0,111780.0,111502.5,107706.66666666667,111229.45591459298,3675.0,50.0,-158.87989074191137,476.2861814907615,-635.1660722326728,117972.46908802513,105032.53091197487,111502.5,12939.938176050258,86.59703380321916,200428.65,-10.680016687526106,62.21827092609749,39.636134327234394,0.25,190626.2
2024-04-19,109080.0,111370.0,111027.5,107765.83333333333,110893.31725606031,3803.5714285714284,48.35390946502058,-405.5452221383166,299.9199007649459,-705.4651229032625,117120.15951781327,104934.84048218673,111027.5,12185.31903562654,76.58066071130393,196562.8,-10.680016687526106,62.21827092609749,39.636134327234394,0.2,189213.55
2024-04-22,108440.0,110875.0,110587.5,107879.16666666667,110670.14418405457,3753.5714285714284,53.164556962025316,-526.37367013107,134.66118658574274,-661.0348567168127,115989.53421723809,105185.46578276191,110587.5,10804.068434476183,100.0,192120.9,-10.680016687526106,62.21827092609749,39.636134327234394,0.15,187708.0
2024-04-23,108640.0,110375.0,110327.5,107991.66666666667,110525.36854747795,3507.1428571428573,40.8,-567.1780248817377,-5.706655707753342,-561.4713691739843,115460.92760223315,105194.07239776685,110327.5,10266.855204466294,12.620889504850622,186900.0,-10.680016687526106,62.21827092609749,39.636134327234394,0.15,186507.9
2024-04-24,108840.0,109820.0,110477.5,108141.66666666667,110513.42868581339,3535.714285714286,48.3695652173913,-492.96858173901273,-103.15904091400523,-389.8095408250075,115422.61720897765,105532.38279102235,110477.5,9890.234417955304,61.21986611117042,179689.3,-10.680016687526106,62.21827092609749,40.374587603281654,0.15,185138.85
2024-04-25,109080.0,109530.0,110537.5,108304.16666666667,110426.43547764068,3628.5714285714284,44.02173913043479,-493.02706837374717,-181.13264640595364,-311.8944219677935,115404.99422187645,105670.00577812355,110537.5,9734.988443752896,26.05624399102667,174335.9,-10.680016687526106,62.21827092609749,40.66238816443482,0.15,183906.4
2024-04-26,109520.0,109300.0,110612.5,108435.83333333333,110376.29876548443,3510.714285714286,39.41176470588236,-463.5227252143668,-237.6106621676363,-225.9120630467305,115386.64913885194,105838.35086114806,110612.5,9548.29827770387,0.0,165033.95,-10.680016687526106,62.21827092609749,40.374587603281654,0.15,182437.85
2024-04-29,110990.0,109715.0,110982.5,108661.66666666667,110902.36554972401,3864.285714285714,53.914988814317674,43.5080020496971,-181.3869293241696,224.8949313738667,116194.25543716729,105770.74456283271,110982.5,10423.510874334577,100.0,169417.0,-10.680016687526106,62.21827092609749,40.374587603281654,0.2,182104.35
