时间,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,WILLIAMS_R14,KDJ_K,KDJ_D,KDJ_J,CCI20,PLUS_DI14,MINUS_DI14,ADX14,STOCH_RSI,PSAR,HHV20,LLV20,BREAKOUT_LONG20,BREAKOUT_SHORT20,VOL_MA20,OBV,VWAP20,BUY_PRESSURE,SELL_PRESSURE,PRICE_EFFICIENCY,LIQUIDITY_RATIO,DRAWDOWN_20,MAX_DRAWDOWN_20,SHARPE_RATIO_20,VAR_95_1D,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,PANIC_INDEX,MARKET_BREADTH,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,OI_CONCENTRATION,ROLLOVER_PRESSURE,MONEY_FLOW_DIRECTION,PRICE_OI_DIVERGENCE
2021-05-07,,,,9479.0,9742.5,9899.5,10038.666666666666,9798.109811444177,166.07142857142858,13.537117903930138,-143.56876906683829,-62.034982161267195,-81.53378690557109,10533.143598978413,9265.856401021587,9899.5,1267.2871979568263,-92.48826291079813,9.244945928613198,16.60537398874655,-5.4759101916535045,-89.66704543439805,7.956989247311827,45.59139784946236,30.497260324436215,0.0,9280.0,10285.0,9340.0,0,0,19607.65,2678732,9806.212094939136,0.3902439024390244,0.6097560975609756,0.0975609756097561,174414.63414634144,-8.993680116674764,-9.188138065143402,-2.7495074104820483,-1.5552582647661932,61.87402525532022,34.76773970231915,2.0,0.5,21118.75,54.0,0.14423076923077982,0.4697443598881466,0.9826553953943151,-0.4,0.0
2021-05-10,,,,9417.0,9665.5,9875.5,10024.75,9756.861257973304,167.14285714285714,7.476635514018696,-159.51814459259913,-81.53161464753359,-77.98652994506554,10552.69934093915,9198.30065906085,9875.5,1354.3986818783014,-92.01877934272301,9.294052350198854,14.168266775897317,-0.45437650119807316,-78.05680115319403,5.555555555555556,45.299145299145295,34.42683215316771,0.0,9280.0,10285.0,9340.0,0,0,20409.35,2707561,9773.993492361753,0.25,0.75,0.041666666666666664,240241.6666666667,-8.945065629557602,-9.188138065143402,-2.5558106398002054,-1.5552582647661932,61.87402525532022,34.5562067691008,2.0,0.5,22480.9,-228.0,-0.6080972955672892,0.45298645790219616,0.8777545711845367,-0.5,0.0
2021-05-11,,,,9294.0,9547.5,9829.25,10002.916666666666,9678.112566737751,190.71428571428572,5.479452054794521,-204.89707818579882,-106.20470735518663,-98.69237083061219,10627.816314024538,9030.683685975462,9829.25,1597.1326280490757,-100.0,6.196034900132569,11.5108561506424,-4.433607600887093,-105.2487716229958,2.99625468164794,54.868913857677896,38.07360367650532,0.0,10345.0,10285.0,8930.0,0,1,22674.95,2653012,9686.454604457049,0.0,1.0,1.0875,136372.5,-13.17452600875061,-13.17452600875061,-4.252961399577051,-3.4574099875280524,61.87402525532022,34.189326504897785,3.0,0.5,24109.95,3529.0,9.469757956314062,0.43074091250440893,1.0044009053667946,-0.5,0.0
2021-05-12,,,,9130.0,9403.5,9774.75,9976.25,9580.673274667488,201.78571428571428,3.4985422740524683,-260.0526862353345,-136.9743031312162,-123.07838310411827,10730.78058198167,8818.71941801833,9774.75,1912.061163963339,-96.84813753581662,5.390712842929159,9.470808381404654,-2.769478234021829,-119.63508585787024,2.8318584070796464,60.0,42.57478702178774,0.0,10345.0,10285.0,8655.0,0,1,26299.75,2571436,9533.689274612876,0.19298245614035087,0.8070175438596491,0.9649122807017544,286231.5789473684,-15.84832280019447,-15.84832280019447,-4.8843695157684985,-3.4574099875280524,61.87402525532022,32.885969969668864,4.0,0.5,25788.6,-474.0,-1.1619070964579037,0.39325771038516055,1.1778538452821117,-0.2,0.0
2021-05-13,,,,9004.0,9273.0,9724.5,9952.666666666666,9497.752010413442,209.28571428571428,4.610951008645543,-295.9147417016611,-168.7623908453052,-127.15235085635592,10792.80854994928,8656.19145005072,9724.5,2136.6170998985617,-93.58600583090379,6.8971118652560754,8.612909542688461,3.4655165103913035,-99.88766846083317,1.023890784982935,57.84982935153584,47.393725261562736,1.6931699079502254,8600.0,10285.0,8655.0,0,0,29257.1,2636924,9441.030943486083,0.4090909090909091,0.5909090909090909,0.25,297672.7272727273,-15.313563441905686,-15.84832280019447,-4.4385913632736465,-3.4574099875280524,61.87402525532022,31.839885498422092,4.0,0.5,27446.6,-1015.0,-2.517298678108182,0.34423770351541044,1.3507280141961027,-0.1,0.0
2021-05-14,,,,8879.0,9179.0,9652.75,9929.333333333334,9425.108961802638,207.85714285714286,6.521739130434767,-318.6452439422119,-198.73896146468655,-119.90628247752534,10785.86622017384,8519.63377982616,9652.75,2266.2324403476814,-91.4826498422713,8.784121088465291,8.669980057947406,9.012403149501061,-82.74573196646497,2.2336769759450172,54.81099656357388,51.78372621023933,4.754196809087757,8600.0,10285.0,8655.0,0,0,30718.1,2684047,9369.205620356295,0.15151515151515152,0.8484848484848485,0.15151515151515152,285593.93939393945,-15.070491006319886,-15.84832280019447,-8.158362031974239,-3.4574099875280524,61.87402525532022,30.608959350681204,3.0,0.45,28559.15,-540.0,-1.3738360555640372,0.3292510682155103,1.4031192659084852,-0.4,0.0
2021-05-17,,,,8784.0,9100.5,9587.5,9911.25,9374.14620353572,218.57142857142858,14.94252873563218,-320.45808479800144,-223.08278613134954,-97.3752986666519,10739.2835140155,8435.7164859845,9587.5,2303.5670280310005,-81.70347003154573,15.427037821353096,10.922332645749302,24.436448172560684,-66.38327090828265,4.901960784313725,50.490196078431374,55.82253401010907,18.62733430523738,8600.0,10285.0,8655.0,0,0,32412.85,2728559,9321.338334950491,0.6666666666666666,0.3333333333333333,0.7380952380952381,211961.90476190473,-13.56344190568789,-15.84832280019447,-6.887378236694107,-3.4574099875280524,61.87402525532022,28.93217331082543,3.0,0.4,29451.8,-4636.0,-11.958933085693646,0.3061003687587222,1.5092371181499133,-0.4,-1.0
2021-05-18,,,,8756.0,9025.0,9513.25,9890.916666666666,9318.513231770414,226.42857142857142,14.246575342465746,-326.2036656987166,-243.70696204482294,-82.49670365389363,10669.875195171393,8356.624804828607,9513.25,2313.250390342786,-87.74193548387096,17.168749851916555,13.00447171447172,25.497306126806222,-64.37015052566105,3.7854889589905363,49.8422712933754,59.707269006469815,20.35313038788882,10150.0,10285.0,8655.0,0,0,34285.15,2680721,9271.626046553683,0.36585365853658536,0.6341463414634146,0.4878048780487805,233356.09756097558,-14.535731648031113,-15.84832280019447,-8.055386133980106,-3.4574099875280524,61.87402525532022,27.122443400680933,3.0,0.35,30388.75,1197.0,3.507178435394076,0.282036018166466,1.5126369630802265,-0.4,0.0
2021-05-19,,,,8757.0,8943.5,9434.75,9868.333333333334,9255.797685887517,230.71428571428572,13.866666666666674,-337.3581388750754,-262.43719741087347,-74.92094146420192,10599.63298486202,8269.86701513798,9434.75,2329.7659697240415,-95.87628865979381,13.705720240260757,13.238221223068066,14.640718274646133,-63.85628189137833,3.7151702786377707,46.90402476780185,64.98930842774291,25.590486566836464,10150.0,10285.0,8655.0,0,0,36141.0,2631689,9219.072512289828,0.04,0.96,0.52,196128.0,-15.799708313077298,-15.84832280019447,-8.568353660936266,-3.4574099875280524,61.87402525532022,22.156665646897718,3.0,0.3,31506.8,4343.0,12.293713024032616,0.2610940938255184,1.3552035364824424,-0.7,0.0
2021-05-20,,,,8785.0,8894.5,9364.75,9847.083333333334,9217.150287231563,229.64285714285714,26.08695652173914,-327.09616613432627,-275.368991155564,-51.727174978762264,10490.975531307306,8238.524468692694,9364.75,2252.451062614611,-70.20408163265306,21.680102153300986,16.052181533145706,32.93594339361154,-58.565588375917606,3.7325038880248833,43.2348367029549,69.91462593584188,56.304263793885845,8485.0,10285.0,8655.0,0,0,39174.3,2705424,9156.321340351538,0.9864864864864865,0.013513513513513514,0.5135135135135135,199283.7837837838,-13.952357802625182,-15.84832280019447,-6.92594568917516,-3.4574099875280524,61.87402525532022,22.156665646897718,3.0,0.25,32448.95,-3461.0,-8.724476934711367,0.23343428708337574,1.42925657987908,-0.7,0.0
