date,value,change,增减
2026-06-04,449580,-10897.0,-10897.0
2026-06-05,447210,-2370.0,-2370.0
2026-06-08,435131,-12079.0,-12079.0
2026-06-09,432465,-2666.0,-2666.0
2026-06-10,425963,-6502.0,-6502.0
2026-06-11,423597,-2366.0,-2366.0
2026-06-12,421501,-2096.0,-2096.0
2026-06-15,418823,-2678.0,-2678.0
2026-06-16,415870,-2953.0,-2953.0
2026-06-17,415280,-590.0,-590.0
2026-06-18,410573,-4707.0,-4707.0
2026-06-22,408518,-2055.0,-2055.0
2026-06-23,400771,-7747.0,-7747.0
2026-06-24,396615,-4156.0,-4156.0
2026-06-25,392779,-3836.0,-3836.0
2026-06-26,386542,-6237.0,-6237.0
