时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2000-01-20,10375,10615,10375,10565,2181,0,10443.0,10318.0,10220.25,10414.5,36.799403077053285,-15.44393217005694,52.243335247110224,76.36363636363636,116.78571428571428,105.86782475313989,1061.25,89780,0.0,0.0,0.0
2000-01-21,10575,10605,10495,10555,1594,0,10477.0,10362.0,10236.75,10417.666666666666,51.57571665792602,-2.040002404460348,53.61571906238637,78.26086956521739,114.64285714285714,98.849502039924,1106.65,88186,0.0,0.0,0.0
2000-01-24,10570,10580,10515,10535,850,0,10492.0,10404.5,10260.5,10418.583333333334,60.96940146735142,10.561878369902006,50.40752309744941,75.31645569620252,112.14285714285714,83.73333733102245,1084.65,87336,0.0,0.0,0.0
2000-01-25,10510,10515,10300,10345,2833,0,10478.0,10417.0,10273.0,10417.0,52.47762288251579,18.945027272424763,33.53259561009102,66.85393258426967,120.35714285714286,34.58978401221228,1174.1,84503,0.0,0.0,0.0
2000-01-26,10335,10370,10215,10230,1551,0,10446.0,10414.5,10273.75,10411.666666666666,36.052695240467074,22.366560866033225,13.686134374433848,57.94871794871795,129.28571428571428,-0.4923954928270351,1180.3,82952,0.0,0.0,0.0
2000-01-27,10190,10260,10155,10220,1459,0,10377.0,10410.0,10277.5,10404.5,21.975584464042186,22.28836558563502,-0.3127811215928346,55.55555555555556,127.14285714285714,-19.1122345938014,1224.05,81493,0.0,0.0,0.0
2000-01-28,10190,10325,10190,10310,1263,0,10328.0,10402.5,10286.5,10398.833333333334,17.875562237904887,21.405804916089,-3.5302426781841056,59.70873786407767,133.57142857142858,-2.274376686746399,1259.25,82756,0.0,0.0,0.0
2000-01-31,10320,10375,10300,10325,891,0,10286.0,10389.0,10297.75,10395.333333333334,15.656165197622611,20.25587697239572,-4.599711774773105,55.61497326203209,126.07142857142856,11.9682553418891,1244.95,83647,0.0,0.0,0.0
2000-02-01,10310,10365,10205,10360,588,0,10289.0,10383.5,10309.0,10390.75,16.53092631765685,19.51088684144795,-2.9799605237910995,55.61497326203209,126.78571428571428,1.7752812213493043,1232.1,84235,0.0,0.0,0.0
2000-02-02,10365,10455,10360,10450,881,0,10333.0,10389.5,10329.25,10386.166666666666,24.20738102631549,20.45018567842146,3.757195347894029,59.11330049261084,130.35714285714286,34.551127225891946,1204.3,85116,0.0,0.0,0.0
2000-02-03,10395,10405,10300,10300,859,0,10349.0,10363.0,10340.5,10379.5,17.980017837642663,19.956152110265705,-1.9761342726230389,45.93301435406698,131.42857142857142,-0.3518541614161202,1219.65,84257,0.0,0.0,0.0
2000-02-15,10285,10595,10285,10585,1006,0,10404.0,10366.0,10364.0,10377.166666666666,35.631171831271786,23.09115605446692,12.540015776804864,54.9800796812749,145.35714285714286,54.10351994731582,1237.3,85263,0.0,0.0,0.0
2000-02-16,10575,10580,10505,10535,817,0,10446.0,10366.0,10385.25,10372.5,45.06576630683594,27.486078104940724,17.579688201895216,54.76190476190476,140.71428571428572,71.27645320817774,1255.75,84446,0.0,0.0,0.0
2000-02-17,10490,10520,10415,10425,1151,0,10459.0,10374.0,10395.5,10364.833333333334,43.16904384402369,30.62267125275732,12.546372591266367,51.301115241635685,145.35714285714286,29.776382898762314,1267.85,83295,0.0,0.0,0.0
2000-02-18,10405,10505,10345,10460,700,0,10461.0,10397.0,10405.75,10358.0,43.98307560285866,33.294752122777595,10.688323480081069,45.64315352697095,139.64285714285714,18.443927395076063,1240.8,83995,0.0,0.0,0.0
2000-02-21,10445,10505,10435,10440,450,0,10489.0,10419.0,10414.5,10351.083333333334,42.524176546639865,35.140637007550055,7.38353953908981,45.26748971193416,136.78571428571428,26.27502223701189,1230.05,83545,0.0,0.0,0.0
2000-02-22,10435,10450,10400,10445,335,0,10461.0,10432.5,10417.5,10344.083333333334,41.29541886388506,36.37159337881706,4.923825485068001,46.25000000000001,135.71428571428572,9.749117957529466,1183.15,83880,0.0,0.0,0.0
2000-02-23,10435,10465,10345,10375,401,0,10429.0,10437.5,10413.25,10336.833333333334,34.278068327666915,35.95288836858703,-1.6748200409201175,51.388888888888886,127.5,-7.959348374477205,1119.9,83479,0.0,0.0,0.0
2000-02-24,10370,10425,10320,10365,691,0,10417.0,10438.0,10410.75,10328.166666666666,27.59179006336308,34.28066870754224,-6.688878644179162,56.92307692307693,123.92857142857144,-19.03202067828003,1067.35,82788,0.0,0.0,0.0
2000-02-25,10385,10485,10365,10395,629,0,10404.0,10432.5,10411.0,10324.25,24.431979000864885,32.310930766206766,-7.878951765341881,58.79396984924623,125.0,3.908892495857288,1056.5,83417,0.0,0.0,0.0
2000-02-28,10425,10425,10255,10285,1978,0,10373.0,10431.0,10397.0,10319.583333333334,12.90298766698652,28.42934214636272,-15.526354479376202,48.768472906403936,127.5,-39.9077001020688,1046.35,81439,0.0,0.0,0.0
2000-02-29,10285,10380,10285,10340,370,0,10352.0,10406.5,10386.25,10319.0,8.110723941961623,24.365618505482505,-16.25489456352088,50.71090047393365,128.92857142857142,-29.14863734242004,985.15,81809,0.0,0.0,0.0
2000-03-01,10345,10345,10035,10140,1650,0,10305.0,10367.0,10366.5,10320.583333333334,-11.690744491514124,17.15434590608318,-28.845090397597303,40.98360655737705,139.64285714285714,-104.93075739172336,1025.15,80159,0.0,0.0,0.0
2000-03-02,10115,10230,10115,10185,663,0,10269.0,10343.0,10358.5,10322.833333333334,-23.481744039207115,9.02712791702512,-32.508871956232234,38.723404255319146,141.07142857142858,-88.6796569776374,916.65,80822,0.0,0.0,0.0
2000-03-03,10195,10225,10185,10210,433,0,10232.0,10318.0,10357.5,10320.916666666666,-30.45780643082435,1.1301410474552256,-31.58794747827957,45.71428571428572,133.21428571428572,-69.76813568277993,860.75,81255,0.0,0.0,0.0
2000-03-06,10220,10220,10175,10185,243,0,10212.0,10292.5,10355.75,10316.833333333334,-37.57058686379423,-6.610004534794666,-30.960582328999568,24.68354430379746,114.28571428571428,-74.66165539489926,799.95,81012,0.0,0.0,0.0
2000-03-07,10135,10155,10085,10130,529,0,10170.0,10261.0,10346.75,10310.083333333334,-47.1025876376134,-14.708521155358412,-32.394066482254985,24.52830188679245,115.71428571428572,-94.35789164842627,763.25,80483,0.0,0.0,0.0
2000-03-08,10135,10185,10115,10185,322,0,10179.0,10242.0,10339.75,10304.583333333334,-49.64643339901159,-21.696103604089046,-27.95032979492254,33.783783783783775,112.14285714285714,-70.30198986247221,734.8,80805,0.0,0.0,0.0
2000-03-09,10135,10245,10135,10215,418,0,10185.0,10227.0,10332.5,10301.833333333334,-48.6805412360136,-27.092991130473955,-21.58755010553964,33.33333333333333,108.57142857142856,-51.85515440319202,726.3,81223,0.0,0.0,0.0
2000-03-10,10245,10245,10165,10185,173,0,10180.0,10206.0,10319.25,10300.25,-49.76218650733063,-31.62683020584529,-18.13535630148533,32.88590604026845,109.28571428571428,-46.97924035415333,690.9,81050,0.0,0.0,0.0
2000-03-13,10155,10180,10125,10155,319,0,10174.0,10193.0,10312.0,10295.333333333334,-52.43570133235335,-35.7886044311469,-16.647096901206446,31.16883116883116,110.0,-58.44632009589376,663.9,80731,0.0,0.0,0.0
2000-03-14,10125,10155,10035,10140,470,0,10176.0,10173.0,10289.75,10290.666666666666,-55.12935880115947,-39.65675530514942,-15.472603496010052,33.56643356643356,110.0,-67.24830969895667,637.1,80261,0.0,0.0,0.0
2000-03-15,10170,10170,10115,10155,268,0,10170.0,10174.5,10270.75,10286.416666666666,-55.41493819921561,-42.808391883962656,-12.606546315252956,35.41666666666667,106.42857142857144,-50.03024713545579,609.65,80529,0.0,0.0,0.0
2000-03-16,10150,10150,10055,10075,371,0,10142.0,10163.5,10253.25,10280.583333333334,-61.3889398563897,-46.52450147844807,-14.864438377941632,29.22077922077922,105.0,-64.74516570642437,570.65,80158,0.0,0.0,0.0
2000-03-17,10105,10155,10085,10130,278,0,10131.0,10155.5,10236.75,10276.75,-60.98237203957251,-49.41607559067295,-11.566296448899555,39.16083916083917,98.57142857142856,-48.15938653441713,549.55,80436,0.0,0.0,0.0
2000-03-20,10085,10130,10085,10115,185,0,10123.0,10148.5,10220.5,10269.666666666666,-61.16546139061938,-51.76595275066224,-9.39950863995714,33.33333333333333,95.0,-50.014615541152565,536.3,80251,0.0,0.0,0.0
2000-03-21,10135,10135,10065,10105,133,0,10116.0,10146.0,10203.5,10265.166666666666,-61.40958596604651,-53.6946793937391,-7.714906572307406,46.39175257731959,77.85714285714286,-50.2138444924926,526.2,80118,0.0,0.0,0.0
2000-03-22,10225,10225,10090,10115,96,0,10108.0,10139.0,10190.5,10261.666666666666,-60.10330651983168,-54.97640481895762,-5.126901700874058,42.22222222222222,79.28571428571429,-26.34255283535664,510.95,80214,0.0,0.0,0.0
2000-03-23,10130,10130,9945,9950,492,0,10083.0,10112.5,10169.75,10255.25,-71.55732340362556,-58.29258853589121,-13.264734867734347,27.966101694915253,89.64285714285714,-89.73341408143465,501.0,79722,0.0,0.0,0.0
2000-03-24,9915,9915,9805,9805,576,0,10018.0,10074.5,10140.25,10248.583333333334,-91.28275174957524,-64.89062117862802,-26.39213057094723,23.239436619718305,96.78571428571428,-148.34998837780915,498.35,79146,0.0,0.0,0.0
2000-03-27,9745,9810,9685,9755,486,0,9946.0,10034.5,10113.75,10243.666666666666,-109.68549188672114,-73.84959532024665,-35.83589656647449,23.404255319148945,98.57142857142856,-143.93346694580327,423.75,78660,0.0,0.0,0.0
2000-03-28,9715,9795,9710,9785,262,0,9882.0,9999.0,10086.0,10236.333333333334,-120.46045362509358,-83.17176698121604,-37.28868664387754,20.58823529411765,99.64285714285714,-116.43592272513769,418.35,78922,0.0,0.0,0.0
2000-03-29,9765,9790,9725,9735,165,0,9806.0,9957.0,10065.75,10230.916666666666,-131.5182105013082,-92.84105568523448,-38.67715481607373,15.714285714285708,96.42857142857144,-100.99665717520726,344.1,78757,0.0,0.0,0.0
2000-03-30,9765,9805,9715,9715,201,0,9759.0,9921.0,10042.25,10224.583333333334,-140.27835380317265,-102.32851530882212,-37.94983849435053,15.94202898550725,97.14285714285714,-88.25428679839195,321.0,78556,0.0,0.0,0.0
2000-03-31,9685,9710,9680,9710,275,0,9740.0,9879.0,10017.25,10216.166666666666,-145.94196062026458,-111.05120437111064,-34.89075624915395,16.54135338345864,95.35714285714286,-87.79578080178341,313.1,78281,0.0,0.0,0.0
2000-04-03,9710,9710,9650,9655,370,0,9720.0,9833.0,9990.75,10208.0,-153.10356754966415,-119.46167700682132,-33.641890542842816,15.60283687943263,91.07142857142856,-83.40097269305033,319.45,77911,0.0,0.0,0.0
2000-04-04,9655,9725,9655,9685,126,0,9700.0,9791.0,9968.5,10200.583333333334,-154.5765807558946,-126.484657756636,-28.09192299925861,17.3611111111111,92.14285714285714,-70.21531375608433,299.3,78037,0.0,0.0,0.0
2000-04-05,9685,9770,9685,9770,294,0,9707.0,9756.5,9947.75,10195.083333333334,-147.18846767523792,-130.6254197403564,-16.563047934881524,28.96551724137932,91.07142857142856,-51.57744316465762,297.9,78331,0.0,0.0,0.0
2000-04-06,9605,9685,9605,9625,156,0,9689.0,9724.0,9918.25,10186.583333333334,-151.28965010292632,-134.75826581287038,-16.53138429005594,19.018404907975462,97.14285714285714,-69.10426839615849,284.8,78175,0.0,0.0,0.0
2000-04-07,9335,9685,9335,9685,268,0,9684.0,9712.0,9893.25,10180.583333333334,-147.99240385564008,-137.4050934214243,-10.587310434215766,25.00000000000001,118.92857142857144,-76.95036915943768,289.55,78443,0.0,0.0,0.0
2000-04-10,9605,9615,9540,9585,262,0,9670.0,9695.0,9864.75,10172.416666666666,-151.69977612508046,-140.26402996215555,-11.435746162924914,22.631578947368425,124.28571428571428,-66.8562208027445,286.7,78181,0.0,0.0,0.0
2000-04-11,9560,9665,9525,9525,325,0,9638.0,9669.0,9834.0,10162.583333333334,-157.66196492734707,-143.74361695519386,-13.918347972153214,20.5,124.64285714285714,-62.10916481622359,279.45,77856,0.0,0.0,0.0
2000-04-12,9535,9565,9400,9550,398,0,9594.0,9650.5,9803.75,10153.25,-158.54217592710302,-146.7033287495757,-11.838847177527327,26.74418604651163,123.21428571428572,-70.47332807667611,285.95,78254,0.0,0.0,0.0
2000-04-13,9685,9685,9485,9665,167,0,9602.0,9645.5,9783.25,10144.0,-148.25126231235663,-147.0129154621319,-1.2383468502247297,41.56626506024096,127.14285714285714,-41.1356095713334,275.75,78421,0.0,0.0,0.0
2000-04-14,9585,9635,9565,9635,77,0,9592.0,9638.0,9758.5,10133.666666666666,-140.89227002374173,-145.78878637445388,4.896516350712147,42.5925925925926,125.35714285714286,-37.36489901751151,265.7,78344,0.0,0.0,0.0
2000-04-17,9635,9840,9575,9585,252,0,9592.0,9631.0,9732.0,10122.333333333334,-137.5096718486293,-144.13296346928897,6.623291620659671,37.95180722891567,138.21428571428572,-19.094428135957862,269.05,78092,0.0,0.0,0.0
2000-04-18,9605,9985,9495,9495,337,0,9586.0,9612.0,9701.5,10107.5,-140.47191348523847,-143.40075347247887,2.9288399872403943,36.206896551724135,168.57142857142858,-17.38965355190699,279.25,77755,0.0,0.0,0.0
2000-04-19,9545,9565,9545,9545,91,0,9585.0,9589.5,9673.0,10092.25,-137.2033345568234,-142.1612696893478,4.957935132524398,40.55555555555557,167.14285714285714,-56.19598527416248,279.0,77846,0.0,0.0,0.0
2000-04-20,9535,9555,9520,9525,101,0,9557.0,9579.5,9651.75,10077.416666666666,-134.67435295128962,-140.66388634173617,5.989533390446553,39.89071038251366,167.14285714285714,-68.51786562577473,259.45,77745,0.0,0.0,0.0
2000-04-21,9535,9550,9520,9540,525,0,9538.0,9565.0,9638.5,10063.25,-129.96162544893377,-138.5234341631757,8.56180871424192,43.42857142857143,165.0,-63.34388918288216,256.9,78270,0.0,0.0,0.0
2000-04-24,9685,9685,9520,9560,717,0,9533.0,9562.5,9628.75,10046.5,-123.1928318166174,-135.45731369386405,12.264481877246652,42.77456647398844,171.78571428571428,-28.579081002316336,268.45,78987,0.0,0.0,0.0
2000-04-25,9565,9565,9535,9560,844,0,9546.0,9566.0,9617.5,10029.916666666666,-116.48573900706288,-131.66299875650384,15.177259749440964,36.53846153846153,167.85714285714286,-46.30349837709778,297.55,78987,0.0,0.0,0.0
2000-04-26,9565,9785,9545,9635,748,0,9564.0,9574.5,9612.5,10014.916666666666,-103.9205154211504,-126.11450208943316,22.193986668282747,50.70422535211267,173.21428571428572,25.72449771227434,326.7,79735,0.0,0.0,0.0
2000-04-27,9610,9780,9610,9770,1018,0,9613.0,9585.0,9615.25,10005.333333333334,-82.1224568803791,-117.31609304762236,35.193636167243255,55.4140127388535,160.35714285714286,75.17008641745275,367.55,80753,0.0,0.0,0.0
2000-04-28,9690,9825,9690,9745,863,0,9654.0,9596.0,9617.0,9997.25,-66.10263942672282,-107.07340232344248,40.97076289671965,61.26760563380282,159.64285714285714,91.87390574558856,396.95,79890,0.0,0.0,0.0
2000-05-01,9795,9795,9690,9740,1761,0,9690.0,9611.5,9621.25,9989.25,-53.19705436272852,-96.29813273129967,43.101078368571166,66.41221374045801,157.14285714285714,76.956027904633,466.5,78129,0.0,0.0,0.0
2000-05-09,9765,9805,9735,9800,783,0,9738.0,9642.0,9627.0,9980.75,-37.69328196942297,-84.57716257892434,46.883880609501375,68.1159420289855,150.35714285714286,91.20761360391052,499.35,78912,0.0,0.0,0.0
2000-05-10,9775,9800,9695,9695,1917,0,9750.0,9657.0,9623.25,9970.25,-33.49296705193956,-74.36032347352739,40.86735642158783,52.20588235294117,143.57142857142858,62.0873020848612,580.5,76995,0.0,0.0,0.0
2000-05-11,9720,9720,9565,9630,1801,0,9722.0,9667.5,9623.5,9958.083333333334,-35.005620982095934,-66.4893829752411,31.48376199314517,49.65034965034965,147.5,6.426314070723573,662.75,75194,0.0,0.0,0.0
2000-05-12,9535,9610,9520,9600,2239,0,9693.0,9673.5,9619.25,9943.916666666666,-38.18498664267827,-60.82850370872854,22.643517066050272,51.07913669064748,136.42857142857142,-31.38414291846366,761.3,72955,0.0,0.0,0.0
2000-05-15,9595,9635,9575,9615,2119,0,9668.0,9679.0,9620.75,9932.5,-39.04420490504344,-56.47164394799152,17.42743904294808,59.67741935483871,105.71428571428572,-13.05049570011078,854.15,75074,0.0,0.0,0.0
2000-05-16,9585,9615,9450,9450,3163,0,9598.0,9668.0,9617.0,9913.583333333334,-52.43482656467131,-55.66428047132749,3.229453906656176,43.53741496598639,112.5,-71.16619704602027,996.05,71911,0.0,0.0,0.0
2000-05-17,9500,9500,9420,9470,3593,0,9553.0,9651.5,9613.0,9895.833333333334,-60.73306488415619,-56.67803735389323,-4.0550275302629615,46.25850340136054,115.71428571428572,-90.61595281735836,1155.8,75504,0.0,0.0,0.0
2000-05-18,9430,9515,9430,9475,4407,0,9522.0,9622.0,9603.5,9880.0,-66.14355855458962,-58.57114159403251,-7.572416960557106,45.51724137931034,119.64285714285714,-75.79010225801815,1367.8,79911,0.0,0.0,0.0
2000-05-19,9525,9525,9430,9455,4694,0,9493.0,9593.0,9594.5,9863.25,-71.22421817040231,-61.10175690930648,-10.122461261095836,42.75862068965517,114.64285714285714,-69.73158663351893,1598.65,75217,0.0,0.0,0.0
2000-05-22,9440,9485,9405,9450,5870,0,9460.0,9564.0,9587.75,9846.75,-74.79198034039291,-63.83980159552377,-10.952178744869144,42.465753424657535,118.21428571428572,-72.00860092711797,1879.55,69347,0.0,0.0,0.0
2000-05-23,9465,9490,9420,9430,3422,0,9456.0,9527.0,9584.5,9829.833333333334,-78.3303469369348,-66.73791066380598,-11.592436273128826,34.814814814814824,106.07142857142856,-64.4155874833247,2033.8,65925,0.0,0.0,0.0
2000-05-24,9430,9450,9415,9425,4877,0,9447.0,9500.0,9578.5,9814.0,-80.60877835089923,-69.51208420122464,-11.09669414967459,18.34862385321101,96.42857142857144,-65.99934802877452,2273.1,61048,0.0,0.0,0.0
2000-05-25,9420,9535,9420,9495,3502,0,9451.0,9486.5,9577.0,9799.5,-75.89121004730077,-70.78790937043988,-5.103300676860897,28.813559322033896,95.0,-41.24688277281875,2443.15,64550,0.0,0.0,0.0
2000-05-26,9510,9510,9400,9425,7474,0,9445.0,9469.0,9571.25,9783.333333333334,-76.91429801402592,-72.01318709915708,-4.901110914868838,25.95419847328245,95.35714285714286,-54.0231582690488,2790.6,57076,0.0,0.0,0.0
2000-05-29,9415,9445,9370,9385,8315,0,9432.0,9446.0,9562.5,9768.333333333334,-80.03022963451986,-73.61659560622964,-6.413634028290218,17.32283464566929,95.71428571428572,-65.43967202331054,3170.5,48761,0.0,0.0,0.0
2000-05-30,9400,9415,9320,9320,8579,0,9410.0,9433.0,9550.5,9751.333333333334,-86.744646378389,-76.24220576066152,-10.502440617727489,18.4873949579832,95.0,-75.30940777479297,3557.25,40182,0.0,0.0,0.0
2000-05-31,9395,9400,9285,9305,9815,0,9386.0,9416.5,9534.0,9737.416666666666,-92.21326751528431,-79.43641811158608,-12.776849403698236,20.18348623853211,92.14285714285714,-73.61325598654423,4010.6,30367,0.0,0.0,0.0
2000-06-01,9295,9315,9260,9305,6736,0,9348.0,9399.5,9510.75,9722.75,-95.44693629757784,-82.63852174878444,-12.808414548793408,21.359223300970868,88.21428571428571,-77.11284612408424,4296.5,30367,0.0,0.0,0.0
2000-06-02,9325,9375,9280,9335,6909,0,9330.0,9387.5,9490.25,9708.166666666666,-94.49956071336236,-85.01072954170003,-9.48883117166234,23.58490566037736,90.71428571428572,-59.441315626820085,4598.8,37276,0.0,0.0,0.0
2000-06-05,9360,9470,9340,9470,6718,0,9347.0,9389.5,9476.75,9696.25,-81.91116604523631,-84.3908168424073,2.47965079717099,52.0,88.57142857142857,-21.230061214030528,4846.65,43994,0.0,0.0,0.0
2000-06-06,9455,9460,9335,9390,8993,0,9361.0,9385.5,9456.25,9683.916666666666,-77.49676946997715,-83.01200736792129,5.515237897944132,42.85714285714285,92.5,-30.737454977800645,5257.15,35001,0.0,0.0,0.0
2000-06-07,9405,9460,9405,9410,9332,0,9382.0,9384.0,9442.0,9671.0,-71.55960099112599,-80.72152609256223,9.16192510143624,44.34782608695652,91.42857142857144,-12.259571450955823,5627.9,44333,0.0,0.0,0.0
2000-06-08,9425,9425,9350,9385,9005,0,9398.0,9373.0,9429.75,9657.166666666666,-68.08678123144455,-78.19457712033869,10.107795888894143,43.96551724137931,90.0,-30.551062927049948,5988.1,35328,0.0,0.0,0.0
2000-06-09,9385,9385,9305,9315,9196,0,9394.0,9362.0,9415.5,9642.666666666666,-70.17403889857087,-76.59046947598513,6.4164305774142605,39.53488372093023,90.0,-59.44780264916885,6335.95,26132,0.0,0.0,0.0
2000-06-12,9315,9335,9285,9305,8122,0,9361.0,9354.0,9400.0,9628.5,-71.80737138536824,-75.63384985786176,3.82647847249352,40.15748031496063,88.57142857142857,-78.1141025083041,6636.1,18010,0.0,0.0,0.0
2000-06-13,9285,9295,9255,9260,7077,0,9335.0,9348.0,9390.5,9613.833333333334,-75.85847380225641,-75.67877464674069,-0.1796991555157205,37.77777777777778,89.64285714285714,-95.1186096525755,6831.8,10933,0.0,0.0,0.0
2000-06-14,9255,9295,9255,9295,7152,0,9312.0,9347.0,9381.75,9599.5,-75.37590761831234,-75.61820124105502,0.2422936227426788,34.375,84.28571428571429,-76.35576989563,7009.75,18085,0.0,0.0,0.0
2000-06-15,9285,9300,9215,9215,9077,0,9278.0,9338.0,9368.75,9585.166666666666,-80.52061037882959,-76.59868306860993,-3.921927310219658,33.846153846153854,82.5,-90.83787636648977,7243.25,9008,0.0,0.0,0.0
2000-06-16,9235,9250,9215,9235,6846,0,9262.0,9328.0,9357.75,9570.25,-82.03830501594348,-77.68660745807664,-4.351697557866842,38.095238095238095,79.64285714285714,-86.09863835705114,7350.85,15854,0.0,0.0,0.0
2000-06-19,9200,9240,9180,9180,7584,0,9237.0,9299.0,9344.25,9554.666666666666,-86.67993693942663,-79.48527335434665,-7.194663585079979,38.70967741935484,77.14285714285714,-93.1368313364354,7436.55,8270,0.0,0.0,0.0
2000-06-20,9180,9250,9180,9205,6788,0,9226.0,9280.5,9333.0,9539.666666666666,-87.33443560381602,-81.05510580424053,-6.279329799575493,42.063492063492056,73.92857142857143,-76.43476561028929,7604.85,15058,0.0,0.0,0.0
2000-06-21,9285,9350,9285,9325,8137,0,9232.0,9272.0,9328.0,9526.5,-77.2793056616265,-80.29994577571772,3.020640114091222,51.333333333333336,80.35714285714286,-8.37915093324006,7767.85,23195,0.0,0.0,0.0
2000-06-22,9240,9285,9220,9240,7334,0,9237.0,9257.5,9315.25,9514.666666666666,-75.30130578485114,-79.3002177775444,3.998911992693266,44.099378881987576,81.07142857142857,-49.29940307886952,7959.45,15861,0.0,0.0,0.0
2000-06-23,9245,9270,9235,9240,8232,0,9238.0,9250.0,9306.0,9505.25,-72.89345624282032,-78.0188654705996,5.125409227779272,32.83582089552239,73.92857142857143,-45.29348523664892,7997.35,15861,0.0,0.0,0.0
2000-06-26,9240,9275,9225,9240,7534,0,9250.0,9243.5,9298.75,9496.666666666666,-70.1762697783488,-76.45034633214944,6.27407655380064,37.288135593220346,67.85714285714286,-42.08413863273873,7958.3,15861,0.0,0.0,0.0
2000-06-27,9255,9290,9235,9255,8737,0,9260.0,9243.0,9295.5,9487.833333333334,-66.05110921754022,-74.37049890922759,8.319389691687377,36.75213675213676,66.78571428571429,-29.106432929724622,7966.2,24598,0.0,0.0,0.0
2000-06-28,9285,9285,9245,9250,9524,0,9245.0,9238.5,9292.75,9479.75,-62.46528702069554,-71.98945653152118,9.524169510825644,38.05309734513275,64.28571428571429,-26.47701351199805,7951.65,15074,0.0,0.0,0.0
2000-06-29,9260,9285,9245,9265,8122,0,9250.0,9243.5,9290.75,9472.25,-57.747445846292976,-69.14105439447555,11.39360854818257,45.09803921568627,61.42857142857143,-21.666924757125823,8020.95,23196,0.0,0.0,0.0
2000-06-30,9270,9275,9260,9265,12408,0,9255.0,9246.5,9287.25,9464.833333333334,-53.39304098490902,-65.99145171256225,12.598410727653231,46.0,58.92857142857143,-18.213482423475305,8295.9,23196,0.0,0.0,0.0
2000-07-03,9260,9305,9250,9305,13133,0,9268.0,9259.0,9279.0,9459.0,-46.18211933015118,-62.02958523608004,15.847465905928855,54.54545454545454,59.285714285714285,1.7199216005876712,8616.65,36329,0.0,0.0,0.0
2000-07-04,9320,9320,9235,9240,9107,0,9265.0,9262.5,9271.5,9451.583333333334,-45.19143006411469,-58.66195420168697,13.470524137572284,44.76190476190476,62.5,-11.939162589598045,8622.35,27222,0.0,0.0,0.0
2000-07-05,9225,9240,9205,9210,9356,0,9257.0,9251.0,9261.5,9442.25,-46.29340935637629,-56.18824523262484,9.89483587624855,49.47368421052632,58.92857142857143,-56.07424978468124,8623.55,17866,0.0,0.0,0.0
2000-07-06,9210,9225,9165,9195,9204,0,9243.0,9246.5,9252.0,9435.083333333334,-47.825804421749126,-54.515757070449695,6.689952648700569,45.74468085106383,60.71428571428572,-85.04380487735081,8633.5,8662,0.0,0.0,0.0
