date,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_month,dominant_month,near_basis,dom_basis,near_basis_rate,dom_basis_rate
2025-11-17,PL,6008.25,PL602,5915.0,PL603,5913.0,2602,2603,-93.25,-95.25,-0.0155203262181167,-0.0158532018474597
2025-11-18,PL,6038.25,PL602,5816.0,PL603,5816.0,2602,2603,-222.25,-222.25,-0.0368070219020411,-0.0368070219020411
2025-11-19,PL,6065.75,PL601,5882.0,PL603,5840.0,2601,2603,-183.75,-225.75,-0.0302930387833326,-0.0372171619338086
2025-11-20,PL,6098.25,PL601,5884.0,PL603,5871.0,2601,2603,-214.25,-227.25,-0.0351330299676136,-0.0372647890788341
2025-11-21,PL,6098.25,PL601,5846.0,PL603,5807.0,2601,2603,-252.25,-291.25,-0.0413643258311811,-0.0477596031648424
2025-11-24,PL,6080.75,PL601,5917.0,PL603,5881.0,2601,2603,-163.75,-199.75,-0.0269292439255026,-0.0328495662541626
2025-11-25,PL,6098.25,PL601,5890.0,PL603,5838.0,2601,2603,-208.25,-260.25,-0.0341491411470503,-0.042676177591932
2025-11-26,PL,6193.25,PL601,5853.0,PL603,5820.0,2601,2603,-340.25,-373.25,-0.0549388447099664,-0.060267226415856
2025-11-27,PL,6193.25,PL601,5871.0,PL603,5798.0,2601,2603,-322.25,-395.25,-0.0520324546885722,-0.0638194808864489
2025-11-28,PL,6180.75,PL601,5997.0,PL603,5940.0,2601,2603,-183.75,-240.75,-0.0297294017716296,-0.0389515835456861
2025-12-01,PL,6155.75,PL601,5983.0,PL603,5965.0,2601,2603,-172.75,-190.75,-0.0280631929496811,-0.0309872883076798
2025-12-02,PL,6168.25,PL601,5995.0,PL603,5959.0,2601,2603,-173.25,-209.25,-0.0280873829692376,-0.0339237222875207
2025-12-03,PL,6190.75,PL601,5951.0,PL603,5921.0,2601,2603,-239.75,-269.75,-0.0387271332229536,-0.0435730727294754
2025-12-04,PL,6188.25,PL601,5935.0,PL603,5885.0,2601,2603,-253.25,-303.25,-0.040924332404153,-0.0490041611117844
2025-12-05,PL,6188.25,PL601,5944.0,PL603,5818.0,2601,2603,-244.25,-370.25,-0.0394699632367794,-0.0598311315800105
2025-12-08,PL,6223.25,PL601,5965.0,PL603,5819.0,2601,2603,-258.25,-404.25,-0.0414976097698147,-0.0649580203269996
2025-12-09,PL,6220.75,PL601,5965.0,PL603,5787.0,2601,2603,-255.75,-433.75,-0.0411124060603624,-0.069726319173733
2025-12-10,PL,6220.75,PL601,5959.0,PL603,5738.0,2601,2603,-261.75,-482.75,-0.0420769199855323,-0.077603182895953
2025-12-11,PL,6220.75,PL601,5950.0,PL603,5749.0,2601,2603,-270.75,-471.75,-0.043523690873287,-0.0758349073664751
2025-12-12,PL,6220.75,PL601,5961.0,PL603,5675.0,2601,2603,-259.75,-545.75,-0.041755415343809,-0.0877305791102358
2025-12-15,PL,6190.75,PL601,5949.0,PL603,5738.0,2601,2603,-241.75,-452.75,-0.0390501958567217,-0.0731333037192585
2025-12-16,PL,6178.25,PL601,5953.0,PL603,5744.0,2601,2603,-225.25,-434.25,-0.0364585440861084,-0.0702868935378141
2025-12-17,PL,6153.25,PL601,5937.0,PL603,5744.0,2601,2603,-216.25,-409.25,-0.0351440295778653,-0.0665095681144111
2025-12-18,PL,6115.75,PL601,5977.0,PL603,5770.0,2601,2603,-138.75,-345.75,-0.022687323713363,-0.056534358010056
2025-12-19,PL,6085.75,PL601,5926.0,PL603,5695.0,2601,2603,-159.75,-390.75,-0.0262498459516082,-0.0642073696750605
2025-12-22,PL,6055.75,PL601,5886.0,PL603,5647.0,2601,2603,-169.75,-408.75,-0.0280312100070181,-0.0674978326384014
2025-12-23,PL,5990.75,PL601,5924.0,PL603,5632.0,2601,2603,-66.75,-358.75,-0.0111421775236822,-0.0598839878145474
2025-12-24,PL,5940.75,PL601,5890.0,PL603,5758.0,2601,2603,-50.75,-182.75,-0.0085426924209905,-0.0307621091613011
2025-12-25,PL,5744.33,PL601,5965.0,PL603,5772.0,2601,2603,220.67000000000007,27.67000000000008,0.0384152721030999,0.0048169238187918
2025-12-26,PL,5744.33,PL601,5994.0,PL603,5793.0,2601,2603,249.67000000000007,48.67000000000007,0.043463728581053,0.0084727026476543
2025-12-29,PL,5731.0,PL601,5883.0,PL603,5781.0,2601,2603,152.0,50.0,0.0265224219158959,0.0087244808933868
2025-12-30,PL,5711.0,PL601,6010.0,PL603,5793.0,2601,2603,299.0,82.0,0.0523551041849064,0.0143582559971984
2025-12-31,PL,5717.67,PL601,5790.0,PL603,5835.0,2601,2603,72.32999999999993,117.32999999999991,0.0126502578847678,0.0205205966766182
2026-01-05,PL,5744.33,PL601,5929.0,PL603,5821.0,2601,2603,184.67000000000007,76.67000000000007,0.0321482226821927,0.013347074419471
2026-01-06,PL,5797.67,PL601,5974.0,PL603,5894.0,2601,2603,176.32999999999993,96.32999999999991,0.0304139421526232,0.0166152954548981
2026-01-07,PL,5807.67,PL601,6031.0,PL603,5954.0,2601,2603,223.33,146.32999999999993,0.0384543198907652,0.0251959908190375
2026-01-08,PL,5841.0,PL601,6082.0,PL603,5963.0,2601,2603,241.0,122.0,0.0412600582092108,0.0208868344461565
2026-01-09,PL,5871.0,PL601,6094.0,PL603,6003.0,2601,2603,223.0,132.0,0.0379833077840232,0.0224833929483903
2026-01-12,PL,5921.0,PL601,6125.0,PL603,6071.0,2601,2603,204.0,150.0,0.0344536395879073,0.0253335585205201
2026-01-13,PL,5967.67,PL601,6127.0,PL603,6014.0,2601,2603,159.32999999999993,46.32999999999993,0.0266988623700707,0.0077634989870418
