时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,STOCH_RSI,VOL_MA20,MAX_DRAWDOWN_20,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,MARKET_BREADTH,OI_MA20
2025-04-15,5964.8,6290.4,6586.0,6953.533333333334,6451.7516107879,212.85714285714286,27.553889409559517,-258.63516068667104,-177.71134666379976,-80.92381402287128,7462.669294906263,5709.330705093737,6586.0,1753.3385898125252,15.287216465419709,134127.6,-18.064700830231896,62.75610730213672,26.943396427932516,0.45,96264.05
2025-04-16,6005.6,6184.6,6539.6,6928.333333333333,6401.8705049985765,219.71428571428572,26.145038167938935,-267.57899489916235,-195.68487631087228,-71.89411858829007,7453.540318217234,5625.659681782767,6539.6,1827.8806364344673,12.77177929304429,134908.4,-18.064700830231896,61.4540924355679,25.81631543463605,0.45,93948.65
2025-04-17,5991.6,6094.6,6502.2,6905.266666666666,6366.835218808236,229.85714285714286,28.399629972247922,-263.0810986850274,-209.16412078570332,-53.91697789932411,7435.390475282378,5569.009524717621,6502.2,1866.3809505647569,16.797246188021926,136720.45,-18.064700830231896,56.96189180352078,25.81631543463605,0.45,91815.95
2025-04-18,5999.6,6024.8,6464.6,6882.2,6340.850912255071,230.14285714285714,30.83257090576396,-251.77270593965022,-217.6858378164927,-34.08686812315753,7400.061023408054,5529.138976591947,6464.6,1870.9220468161075,21.141147007046897,136935.35,-18.064700830231896,55.64244834610535,25.81631543463605,0.45,89955.5
2025-04-21,6019.2,5996.6,6427.1,6857.633333333333,6318.865111087922,229.0,32.42481203007519,-238.7672961711678,-221.90212948742771,-16.865166683740085,7355.929461430302,5498.270538569699,6427.1,1857.6589228606026,23.98401813009761,137242.25,-18.064700830231896,55.47247767559643,25.81631543463605,0.4,88375.15
2025-04-22,6043.2,6004.0,6384.7,6833.1,6293.258910031929,224.71428571428572,27.28155339805825,-230.6432025215463,-223.65034409425144,-6.992858427294863,7300.346702724568,5469.053297275432,6384.7,1831.2934054491361,17.957190168167255,138508.45,-18.064700830231896,54.9412827461608,25.81631543463605,0.35,86979.5
2025-04-23,6102.4,6054.0,6351.5,6813.566666666667,6286.662823362221,236.42857142857142,33.730522456461955,-207.76941743968837,-220.47415876333883,12.704741323650467,7237.996474894201,5465.003525105799,6351.5,1772.9929497884023,50.11049045324198,143754.9,-18.064700830231896,54.70878236095627,25.81631543463605,0.3,85890.7
2025-04-24,6128.8,6060.2,6313.4,6792.666666666667,6275.171125899153,232.0,35.081029551954245,-192.10739872951854,-214.8008067565748,22.69340802705625,7160.181746564976,5466.618253435024,6313.4,1693.563493129952,100.0,145931.0,-18.064700830231896,54.09796687698974,25.81631543463605,0.25,85464.15
2025-04-25,6156.0,6077.8,6276.5,6774.3,6270.869113908757,214.0,45.40295119182747,-172.5419151391634,-206.3490284330925,33.80711329392912,7065.524581032507,5487.475418967493,6276.5,1578.0491620650137,100.0,151052.55,-18.064700830231896,53.74492346141831,25.81631543463605,0.2,85124.15
2025-04-28,6192.8,6106.0,6244.6,6758.866666666667,6273.072055441256,194.71428571428572,61.27659574468085,-150.14112981749804,-195.10744870997362,44.966318892475584,6971.153913672977,5518.046086327024,6244.6,1453.1078273459534,100.0,157815.65,-18.064700830231896,53.74492346141831,25.81631543463605,0.2,85306.65
2025-04-29,6224.0,6133.6,6212.0,6742.833333333333,6266.684240637327,179.71428571428572,69.34189406099519,-137.89958998066686,-183.66587696411227,45.76628698344541,6878.713542211535,5545.286457788465,6212.0,1333.4270844230705,100.0,159469.05,-18.064700830231896,54.09796687698974,25.81631543463605,0.15,85712.0
2025-04-30,6221.6,6162.0,6173.3,6727.866666666667,6261.476217719486,147.0,56.19266055045871,-126.258502188497,-172.18440200898922,45.92589982049222,6731.9408694791855,5614.659130520815,6173.3,1117.2817389583706,69.55974401680893,160537.65,-18.064700830231896,54.124474990454374,25.81631543463605,0.15,86095.8
2025-05-06,6214.4,6171.6,6133.1,6710.833333333333,6248.954673174773,145.0,54.203539823008846,-122.24045902154376,-162.19561341150012,39.95515438995636,6561.872495189937,5704.327504810064,6133.1,857.5449903798726,64.95496275130576,164213.75,-18.064700830231896,54.00221999209318,25.81631543463605,0.1,87150.6
