时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,STOCH_RSI,VOL_MA20,MAX_DRAWDOWN_20,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,MARKET_BREADTH,OI_MA20
2015-05-20,2470.2,2492.8,2529.6,2452.0,2499.491800386279,43.714285714285715,27.559055118110237,-2.384673629388999,16.21846572247966,-18.60313935186866,2622.634006233214,2436.5659937667856,2529.6,186.06801246642863,6.929932478556097,1202640.65,-6.100386100386124,74.75964964808779,43.31749101961867,0.55,254621.95
2015-05-21,2463.2,2484.2,2525.15,2455.5333333333333,2495.4449622542525,43.714285714285715,27.272727272727266,-5.061022896947634,11.962567998594201,-17.023590895541837,2623.2568697632796,2427.0431302367206,2525.15,196.21373952655904,6.682360791873643,1187522.1,-6.100386100386124,74.62266639931615,42.72196416721964,0.5,252460.25
2015-05-22,2456.8,2480.0,2521.9,2458.733333333333,2492.9263944205145,42.57142857142857,31.640625,-6.142937304328825,8.341466938009596,-14.484404242338421,2623.0323260309647,2420.7676739690355,2521.9,202.26465206192916,15.753270220860829,1160259.9,-6.100386100386124,73.87122628907294,42.693917274939174,0.45,249694.5
2015-05-25,2451.6,2474.8,2516.5,2460.6666666666665,2490.0762616185607,43.357142857142854,30.651340996168585,-7.3992185374127075,5.193329842925135,-12.592548380337842,2618.1257323402715,2414.8742676597285,2516.5,203.251464680543,13.698802337542586,1128315.6,-6.100386100386124,72.50307587149693,42.61159420289855,0.4,246920.0
2015-05-26,2455.6,2470.3,2509.85,2462.35,2486.926141464412,43.0,22.406639004149383,-8.777795360627806,2.3991048022145467,-11.176900162842353,2608.5900094880312,2411.1099905119686,2509.85,197.48001897606264,0.0,1109340.55,-6.100386100386124,71.70254035370314,42.042539881138566,0.35,242390.65
2015-05-27,2462.0,2466.1,2503.65,2462.8,2484.7426994201824,40.285714285714285,30.34825870646766,-9.199440502911784,0.0793957411892805,-9.278836244101065,2597.1622283026,2410.1377716974002,2503.65,187.0244566051997,37.71234860017454,1064791.2,-6.100386100386124,71.0348221976129,40.57623803869526,0.3,238496.45
2015-05-28,2461.4,2462.3,2499.05,2463.45,2481.814823284927,38.42857142857143,34.07821229050279,-10.222673130024305,-1.9810180330534366,-8.241655096970868,2592.8414259352085,2405.258574064792,2499.05,187.58285187041656,57.512175986199615,1034106.0,-6.100386100386124,70.74981502422136,39.79153813683151,0.25,235571.3
2015-05-29,2463.2,2460.0,2494.35,2464.766666666667,2481.4515067816005,40.785714285714285,40.70351758793969,-8.993323500212227,-3.383479126485195,-5.609844373727032,2581.967049530518,2406.7329504694817,2494.35,175.23409906103643,90.15865087695019,1019320.25,-6.100386100386124,70.49607137130279,39.79153813683151,0.2,234506.3
2015-06-01,2465.2,2458.4,2489.85,2465.233333333333,2480.646601373829,41.0,42.40837696335078,-8.326530217593245,-4.372089344706805,-3.9544408728864395,2571.674652056839,2408.025347943161,2489.85,163.64930411367823,98.55941828206144,1026470.05,-6.100386100386124,70.06635922256214,39.79153813683151,0.15,231624.65
2015-06-02,2467.4,2461.5,2485.05,2465.6833333333334,2479.44216314775,41.714285714285715,40.10416666666667,-8.108084993688408,-5.119288474503126,-2.988796519185282,2559.489590485112,2410.6104095148885,2485.05,148.8791809702234,88.47994958546037,1006998.85,-6.100386100386124,69.09489196455243,39.64186176142698,0.1,229227.35
2015-06-03,2464.6,2463.3,2478.05,2465.35,2476.638147609869,41.0,39.285714285714285,-9.280436057651968,-5.951517991132895,-3.3289180665190736,2535.275224471396,2420.8247755286043,2478.05,114.45044894279181,84.388043259011,969545.65,-6.100386100386124,68.60885999239926,38.987099856665075,0.05,226818.2
2015-06-04,2463.4,2462.4,2473.3,2465.75,2473.910704980358,41.857142857142854,35.978835978835974,-10.252728930471221,-6.811760179000561,-3.4409687514706606,2523.1169280044605,2423.48307199554,2473.3,99.6338560089207,67.85508840467021,942849.75,-6.100386100386124,68.24568594735962,37.68142050394366,0.0,225041.9
2015-06-05,2454.8,2459.0,2469.5,2466.3333333333335,2470.204923553657,42.07142857142857,35.78947368421052,-11.934693672076264,-7.836346877615702,-4.0983467944605625,2518.800368313042,2420.199631686958,2469.5,98.60073662608374,66.90835920037955,902400.5,-6.100386100386124,67.86356052427307,36.984994362043544,0.0,223488.2
2015-06-08,2451.0,2458.1,2466.45,2465.9666666666667,2468.6615975009277,40.07142857142857,55.4140127388535,-11.600794895020044,-8.58923648109657,-3.011558413923474,2511.239448945641,2421.6605510543586,2466.45,89.5788978912824,100.0,881627.5,-6.100386100386124,66.53976839331531,36.984994362043544,0.0,221384.45
2015-06-09,2449.0,2458.2,2464.25,2466.2166666666667,2467.646207262744,39.285714285714285,58.33333333333333,-10.887902179149023,-9.04896962070706,-1.8389325584419627,2505.899540340061,2422.600459659939,2464.25,83.29908068012173,100.0,861826.7,-6.100386100386124,64.94867080364668,36.984994362043544,0.0,218501.45
2015-06-10,2455.6,2460.1,2463.1,2467.1833333333334,2469.108473237721,38.357142857142854,58.33333333333333,-8.210987348433719,-8.881373166252393,0.6703858178186746,2500.9968128087926,2425.2031871912072,2463.1,75.79362561758535,100.0,850150.05,-6.100386100386124,62.948752697886874,36.984994362043544,0.05,216393.6
2015-06-11,2453.8,2458.6,2460.45,2468.0833333333335,2466.240999596033,39.857142857142854,42.02127659574468,-9.530088408717347,-9.011116214745384,-0.5189721939719636,2497.2337206556813,2423.6662793443184,2460.45,73.56744131136293,54.59627710769357,830451.45,-6.100386100386124,62.948752697886874,36.984994362043544,0.05,215753.1
2015-06-12,2455.4,2455.1,2457.55,2470.1,2464.027571063077,40.0,44.623655913978496,-10.135878830208185,-9.236068737837943,-0.8998100923702417,2489.7302489279473,2425.369751072053,2457.55,64.36049785589421,61.839858424663916,819099.55,-6.100386100386124,62.948752697886874,36.984994362043544,0.05,215021.1
2015-06-15,2457.8,2454.4,2456.4,2472.5333333333333,2464.215421438022,38.214285714285715,52.2167487684729,-8.660234529892023,-9.12090189624876,0.4606673663567378,2485.3274955710312,2427.472504428969,2456.4,57.85499114206232,78.14340448823205,810400.45,-6.100386100386124,62.948752697886874,36.984994362043544,0.1,214360.65
2015-06-16,2468.8,2458.9,2460.2,2475.616666666667,2468.861571777258,41.07142857142857,60.08230452674897,-3.656123074887546,-8.027946131976519,4.371823057088973,2497.2297177954683,2423.1702822045313,2460.2,74.05943559093703,100.0,824309.45,-6.100386100386124,62.948752697886874,37.429880908141776,0.15,212873.7
2015-06-17,2475.4,2465.5,2464.4,2478.633333333333,2473.35094589371,41.285714285714285,63.13559322033898,0.5454585274646888,-6.313265200088277,6.858723727552966,2506.6493849224794,2422.150615077521,2464.4,84.49876984495859,100.0,804473.3,-5.250965250965245,63.43423876841093,37.429880908141776,0.2,213295.65
2015-06-18,2485.6,2469.7,2466.05,2479.55,2474.9365700943094,40.285714285714285,52.52100840336135,1.7570058395367596,-4.69921099216327,6.456216831700029,2509.6388686902546,2422.4611313097457,2466.05,87.17773738050892,61.184310618718236,792399.55,-5.250965250965245,63.43423876841093,37.429880908141776,0.25,215479.05
2015-06-19,2500.0,2477.7,2468.35,2481.45,2478.7521348472324,40.142857142857146,58.13953488372093,4.6805029548118,-2.8232682027682556,7.503771157580056,2517.138587966875,2419.5614120331247,2468.35,97.57717593375037,81.7302841450046,785466.95,-5.250965250965245,63.43423876841093,37.429880908141776,0.3,216254.3
2015-06-23,2503.8,2480.8,2469.45,2482.3,2479.347169623686,40.5,53.00353356890459,4.524490689516824,-1.3537164243112398,5.878207113828064,2518.720360472242,2420.1796395277574,2469.45,98.54072094448475,62.948821173518326,767591.1,-5.250965250965245,63.43423876841093,37.429880908141776,0.35,216330.75
2015-06-24,2503.0,2485.9,2472.05,2484.233333333333,2482.1712487071445,40.07142857142857,60.207612456747405,6.265227624803629,0.17007238551173387,6.095155239291895,2523.970891242163,2420.1291087578375,2472.05,103.84178248432545,89.29288391457786,750895.4,-5.250965250965245,63.43423876841093,37.429880908141776,0.4,217637.2
2015-06-25,2500.0,2487.7,2473.9,2486.383333333333,2483.9644631159877,38.642857142857146,58.983050847457626,6.919477615415872,1.5199534314925616,5.39952418392331,2527.230745551368,2420.5692544486324,2473.9,106.66149110273545,84.8148752242701,738131.45,-5.250965250965245,63.43423876841093,37.429880908141776,0.45,218236.25
2015-06-26,2505.0,2495.3,2476.95,2488.2,2486.9202285335127,39.285714285714285,63.51351351351351,8.470021310448828,2.9099670072838153,5.560054303165013,2532.42299010862,2421.4770098913796,2476.95,110.9459802172405,100.0,726809.65,-4.71042471042471,63.736575002950545,37.429880908141776,0.5,217992.15
2015-06-29,2499.8,2499.9,2477.5,2489.483333333333,2487.118302006512,39.92857142857143,55.77557755775578,7.514236213275581,3.830820848482168,3.6834153647934125,2533.234332233246,2421.765667766754,2477.5,111.46866446649165,63.996600328929254,703527.35,-4.71042471042471,63.736575002950545,37.429880908141776,0.55,215834.3
