时间,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,WILLIAMS_R14,KDJ_K,KDJ_D,KDJ_J,CCI20,PLUS_DI14,MINUS_DI14,ADX14,STOCH_RSI,PSAR,HHV20,LLV20,BREAKOUT_LONG20,BREAKOUT_SHORT20,VOL_MA20,OBV,VWAP20,BUY_PRESSURE,SELL_PRESSURE,PRICE_EFFICIENCY,LIQUIDITY_RATIO,DRAWDOWN_20,MAX_DRAWDOWN_20,SHARPE_RATIO_20,VAR_95_1D,RSI_UPPER_DYNAMIC,RSI_LOWER_DYNAMIC,PANIC_INDEX,MARKET_BREADTH,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,OI_CONCENTRATION,ROLLOVER_PRESSURE,MONEY_FLOW_DIRECTION,PRICE_OI_DIVERGENCE
2016-08-01,,,,1866.6,1869.5,1900.45,1903.6833333333334,1892.1290036756561,45.857142857142854,47.175141242937855,-14.78212211249297,-12.760889743806437,-2.021232368686533,1987.091366077593,1813.8086339224071,1900.45,173.28273215518584,-40.50632911392405,44.63785079865618,26.445248242303144,81.02305591136225,-2.35411246638362,20.404984423676016,17.133956386292834,17.56926995274184,55.59490179224256,1831.0,1970.0,1843.0,0,0,334565.9,-8395558,1911.8502486854356,0.9615384615384616,0.038461538461538464,1.0128205128205128,5747320.512820513,-2.28426395939082,-9.47937131630644,-2.198041264532191,-2.944713552761492,56.562097796292115,35.80450111078914,1.0,0.35,195222.25,-33352.0,-17.47495493984994,0.09225693324129189,1.5766695381819336,-0.1,1.0
2016-08-02,,,,1880.2,1873.5,1898.3,1903.5833333333333,1895.4500509446411,43.57142857142857,45.32163742690059,-10.108163398475881,-12.230344474740328,2.1221810762644466,1979.6468208546585,1816.9531791453414,1898.3,162.69364170931703,-33.793103448275865,62.08179952233644,38.32409866898091,109.5972012290475,27.429447407252578,15.245901639344265,18.0327868852459,16.474624400680074,49.97565514230117,1831.0,1969.0,1843.0,0,0,319773.75,-8167969,1906.4772075569056,0.88,0.12,0.08,9103560.0,-2.1330624682579846,-9.47937131630644,-0.8595881147449304,-2.4464542651592995,56.562097796292115,35.80450111078914,1.0,0.35,191699.65,-9493.0,-6.027148516863068,0.10435630934659934,1.6586537999052458,-0.1,1.0
2016-08-03,,,,1893.8,1877.1,1897.05,1903.55,1896.9309984737229,43.857142857142854,41.66666666666667,-7.607390464149148,-11.305753672622092,3.6983632084729443,1976.7084154869824,1817.3915845130175,1897.05,159.3168309739649,-44.827586206896555,66.78469174504968,47.810963027670496,104.73214917980806,21.737400089600637,16.123778501628664,19.381107491856678,14.314669482454828,58.179048511835056,1976.0,1969.0,1843.0,0,0,307674.8,-8403392,1903.8666682050875,0.375,0.625,0.4,5885575.0,-2.945657694261039,-9.47937131630644,-0.4653031771463611,-2.4464542651592995,56.562097796292115,35.80450111078914,1.0,0.35,188776.85,-12357.0,-8.34870381255447,0.12493297249405216,1.793279423243994,-0.1,1.0
2016-08-04,,,,1901.6,1877.0,1894.7,1902.9,1897.1280462381303,42.857142857142854,46.03174603174603,-6.518666478974183,-10.34833623389251,3.829669754918328,1970.9795413007619,1818.4204586992382,1894.7,152.55908260152364,-35.23809523809524,66.1104294173347,53.910785157558564,90.50971793688697,8.38765069281481,15.666666666666668,19.500000000000004,12.683108242833809,93.76486282698218,1976.0,1969.0,1843.0,0,0,302460.5,-8646314,1901.597212418371,0.38095238095238093,0.6190476190476191,0.2857142857142857,5783857.142857143,-3.55510411376333,-9.47937131630644,-0.9902372980194165,-2.4464542651592995,56.562097796292115,35.80450111078914,1.0,0.35,186180.4,-1639.0,-1.2082209149748668,0.14276941003052954,1.9213927273998752,0.1,1.0
2016-08-05,,,,1913.0,1881.9,1895.4,1902.0333333333333,1897.6872799297369,41.0,54.57875457875457,-5.272302485130922,-9.333129484140192,4.0608269990092705,1971.7162395631142,1819.083760436886,1895.4,152.6324791262282,-31.428571428571427,66.93076246869933,58.25077759460548,84.29073221688702,10.20803706799139,16.37630662020906,13.066202090592334,13.369055334833863,100.0,1831.0,1969.0,1843.0,0,0,289936.85,-8453946,1900.671109875593,0.5,0.5,0.125,6011500.0,-3.3519553072625774,-9.47937131630644,0.48631592407393986,-2.3923624028887214,56.562097796292115,35.80450111078914,1.0,0.4,184534.0,2283.0,1.7035406484348758,0.15513278928110008,1.8686723114494057,0.2,1.0
2016-08-08,,,,1906.6,1886.6,1895.15,1901.1166666666666,1897.240872317381,41.57142857142857,51.0948905109489,-5.033444057075485,-8.473192398727251,3.4397483416517662,1971.463136070038,1818.8368639299622,1895.15,152.6262721400758,-40.95238095238095,63.76242250388536,60.087992564365436,71.1112823829252,11.265439849987947,17.52577319587629,11.168384879725087,14.07441153971733,86.46598706334942,1936.0,1969.0,1843.0,0,0,289373.1,-8695471,1900.6070331577696,0.05555555555555555,0.9444444444444444,0.2777777777777778,6709027.777777777,-3.8598273235144753,-9.47937131630644,-0.010934061327944476,-2.3923624028887214,56.562097796292115,36.16117783804726,1.0,0.4,182726.1,-7776.0,-5.705146076978385,0.16960491863069563,1.6752784047591895,0.4,0.0
2016-08-09,,,,1904.8,1892.5,1893.8,1901.4666666666667,1899.2179320966782,41.642857142857146,57.491289198606275,-2.7946410828774333,-7.337482135557288,4.542841052679854,1967.3035981933567,1820.2964018066432,1893.8,147.00719638671353,-17.142857142857142,69.9010209431843,63.359002023971726,82.98505878160947,24.947232888254216,17.495711835334475,9.948542024013722,14.868961066845253,100.0,1831.0,1969.0,1843.0,0,0,284041.85,-8512417,1899.2946188504732,0.8518518518518519,0.14814814814814814,0.9259259259259259,6779777.777777777,-2.590147282884725,-9.47937131630644,-0.6126196247938501,-2.3923624028887214,56.9426442977409,36.431673052362704,1.0,0.4,180323.5,-7620.0,-5.928946017024328,0.18769731574165371,1.6705624082377455,0.4,0.0
2016-08-10,,,,1927.2,1910.5,1897.0,1903.3833333333334,1911.006700468423,48.57142857142857,66.7574931880109,7.367322969076895,-4.396521114630452,11.763844083707347,1986.3249537834924,1807.6750462165076,1897.0,178.6499075669849,-16.157205240174672,74.35332014613493,67.02377473135945,89.0124109756859,154.1326182493095,32.5,8.529411764705884,18.585077686187677,100.0,1831.0,2023.0,1843.0,1,0,276974.95,-8229308,1901.5276888156611,0.0975609756097561,0.9024390243902439,2.5609756097560976,6905097.560975609,0.0,-9.47937131630644,1.447282949171837,-2.3923624028887214,57.03379470799322,37.984560773244375,2.0,0.4,179150.25,49051.0,40.57087558518469,0.18852923498020094,1.6566305889540132,0.5,0.0
2016-08-11,,,,1955.8,1928.7,1900.65,1905.35,1923.4822528047637,47.142857142857146,77.64705882352942,16.76068713549057,-0.16507946460624723,16.925766600096818,2006.7527803594328,1794.5472196405674,1900.65,212.2055607188654,-7.860262008733624,80.04507057361377,71.36420667877756,97.40679836328619,129.1877111938543,33.484848484848484,6.363636363636363,20.939827463277652,100.0,1831.0,2042.0,1843.0,1,0,272483.2,-7912813,1905.2180019416485,0.6363636363636364,0.36363636363636365,0.4318181818181818,7193068.181818182,0.0,-9.47937131630644,1.6156908132296854,-2.3923624028887214,57.3549556590359,38.892507714678615,2.0,0.4,178171.5,20095.0,11.823857184044995,0.1859043608930522,1.627169509329231,0.6,0.0
2016-08-12,,,,1983.6,1948.3,1906.55,1907.8666666666666,1934.769657299548,46.92857142857143,79.51807228915663,23.929155503644097,4.653767529043822,19.275387974600275,2029.8493362341887,1783.2506637658112,1906.55,246.59867246837757,-10.212765957446809,82.32512901628897,75.01784745794802,96.93969213297086,114.0606842653585,34.855403348554034,5.17503805175038,24.38857158659894,100.0,2066.0,2042.0,1843.0,0,0,266713.4,-7912813,1910.3622687623993,0.22580645161290322,0.7741935483870968,0.0,9424129.032258064,0.0,-9.47937131630644,2.6556345749723,-2.3923624028887214,57.65969802555169,39.37089365660794,2.0,0.45,177388.7,10667.0,5.612792557669644,0.182359510374577,1.6360011987726,0.4,0.0
