时间,开盘,最高,最低,收盘,成交量,持仓量
2020-10-12,5798,5832,5750,5832,51327,19362
2020-10-13,5932,6042,5900,6042,538024,77665
2020-10-14,6054,6138,5992,6104,309822,89404
2020-10-15,6126,6270,6112,6266,559919,167776
2020-10-16,6224,6454,6224,6454,1300979,251716
2020-10-19,6462,6596,6432,6596,1458246,316768
2020-10-20,6602,6618,6482,6564,1388290,306556
2020-10-21,6536,6586,6488,6500,794840,288029
2020-10-22,6530,6546,6274,6274,1221706,224512
2020-10-23,6252,6314,6214,6238,646077,174759
2020-10-26,6236,6326,6228,6254,479646,172231
2020-10-27,6218,6286,6136,6144,453060,170317
2020-10-28,6150,6206,6126,6178,356361,163360
2020-10-29,6130,6176,6052,6058,315482,152349
2020-10-30,6008,6102,5990,6016,237954,138240
2020-11-02,6010,6172,6008,6094,380653,142514
2020-11-03,6118,6162,6074,6076,195213,145515
2020-11-04,6110,6114,6026,6066,157732,139596
2020-11-05,6080,6100,5966,5982,159705,147914
2020-11-06,5990,6004,5854,5888,263988,149173
2020-11-09,5880,5926,5858,5902,153150,145719
2020-11-10,6038,6124,5944,6006,334924,137063
2020-11-11,6022,6112,6002,6066,217347,140201
2020-11-12,6080,6136,6038,6048,194634,148000
2020-11-13,6040,6070,5934,5956,168873,145772
2020-11-16,5904,5990,5894,5964,175421,145686
2020-11-17,5990,6032,5940,5968,158023,147265
2020-11-18,5960,6024,5922,6000,149577,147703
2020-11-19,6030,6032,5974,5994,105680,146178
2020-11-20,6000,6050,5972,6006,149135,141034
2020-11-23,6002,6080,5990,6040,108810,143354
2020-11-24,6048,6108,6026,6100,162979,149334
2020-11-25,6094,6144,6066,6100,142038,145102
2020-11-26,6100,6130,6046,6064,101462,144093
2020-11-27,6054,6100,6040,6096,77786,140693
2020-11-30,6104,6130,6006,6016,121528,132433
2020-12-01,6030,6062,6012,6030,62963,133521
2020-12-02,6036,6052,5942,5946,103446,130763
2020-12-03,5944,6014,5908,5988,108400,133235
2020-12-04,5990,6098,5964,6092,169067,123153
2020-12-07,6106,6250,6072,6248,183565,127385
2020-12-08,6244,6286,6168,6182,167934,124591
2020-12-09,6200,6264,6150,6192,126151,120890
2020-12-10,6198,6240,6160,6166,101269,117503
2020-12-11,6184,6270,6160,6228,137450,116593
2020-12-14,6222,6362,6222,6344,168282,121355
2020-12-15,6362,6362,6200,6278,109640,112146
2020-12-16,6290,6312,6246,6270,60191,108722
2020-12-17,6282,6338,6268,6338,77862,113180
2020-12-18,6338,6392,6284,6318,95235,110392
2020-12-21,6320,6336,6208,6266,84230,102287
2020-12-22,6266,6304,6162,6216,112532,92204
2020-12-23,6238,6262,6130,6226,92850,90039
2020-12-24,6260,6290,6216,6290,54709,92485
2020-12-25,6284,6340,6262,6304,90907,94324
2020-12-28,6322,6328,6232,6256,84325,93098
2020-12-29,6282,6286,6162,6184,79914,96048
2020-12-30,6186,6282,6180,6282,85557,90496
2020-12-31,6286,6450,6252,6422,154007,110849
2021-01-04,6400,6560,6400,6538,81076,119217
2021-01-05,6522,6696,6514,6594,242893,130278
2021-01-06,6610,6746,6580,6714,199265,131341
2021-01-07,6702,6866,6666,6848,166757,144270
2021-01-08,6844,6910,6724,6804,177939,134523
2021-01-11,6814,6818,6548,6572,231048,115681
2021-01-12,6576,6662,6512,6646,115900,113051
2021-01-13,6660,6772,6626,6726,152543,113824
2021-01-14,6712,6738,6592,6596,140959,106915
2021-01-15,6582,6682,6546,6576,133221,112056
2021-01-18,6576,6652,6534,6626,107559,112937
2021-01-19,6626,6784,6602,6644,188263,116695
2021-01-20,6656,6712,6608,6658,105982,116012
2021-01-21,6662,6728,6610,6614,131373,116341
2021-01-22,6614,6656,6476,6494,153163,115097
2021-01-25,6456,6538,6456,6512,90273,107240
2021-01-26,6512,6580,6440,6454,75969,104809
2021-01-27,6468,6548,6440,6538,80911,105251
2021-01-28,6508,6546,6424,6458,92218,102132
2021-01-29,6470,6624,6466,6618,109238,99181
2021-02-01,6632,6766,6602,6724,124583,105670
2021-02-02,6750,6808,6710,6748,122483,101117
2021-02-03,6782,6832,6668,6706,144204,101606
